+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,REB,STL,TO,date,game_id,starter,team,Position
--,0-0,0,0,4,2-4,2-2,24,A.  Davis,1,3,6,5,0,1,"January 25, 2005",250125004,1,Bulls,PF
--,1-2,2,1,5,4-8,3-3,19,L.  Deng,3,3,12,8,0,3,"January 25, 2005",250125004,1,Bulls,SF
--,1-4,5,0,4,4-9,2-2,29,C.  Duhon,0,0,11,4,2,2,"January 25, 2005",250125004,1,Bulls,PG
--,2-9,4,1,2,9-19,3-5,38,K.  Hinrich,1,4,23,3,5,4,"January 25, 2005",250125004,1,Bulls,SG
--,2-4,1,1,5,3-9,4-4,33,A.  Nocioni,0,5,12,5,2,1,"January 25, 2005",250125004,0,Bulls,SF
--,0-0,1,2,10,1-3,3-4,31,T.  Chandler,3,5,5,13,0,3,"January 25, 2005",250125004,0,Bulls,C
--,0-0,1,1,0,7-9,2-3,17,E.  Curry,1,4,16,1,0,2,"January 25, 2005",250125004,0,Bulls,C
--,1-5,6,0,2,7-16,3-3,30,B.  Gordon,1,4,18,3,0,2,"January 25, 2005",250125004,0,Bulls,SG
,,,,,,,Did not play,J.  Pargo,,,,,,,"January 25, 2005",250125004,0,Bulls,PG
,,,,,,,Did not play,A.  Griffin,,,,,,,"January 25, 2005",250125004,0,Bulls,SG
,,,,,,,Did not play,E.  Piatkowski,,,,,,,"January 25, 2005",250125004,0,Bulls,SG
--,0-0,1,0,3,1-2,0-0,12,O.  Harrington,2,3,2,5,0,3,"February 5, 2005",250205014,1,Bulls,PF
--,0-1,3,0,5,7-12,4-4,33,L.  Deng,4,3,18,9,0,4,"February 5, 2005",250205014,1,Bulls,SF
--,0-0,0,1,6,1-5,3-6,18,A.  Nocioni,0,0,5,6,0,2,"February 5, 2005",250205014,1,Bulls,SF
--,0-0,0,0,5,1-4,4-6,29,T.  Chandler,1,3,6,6,1,0,"February 5, 2005",250205014,1,Bulls,C
--,0-0,1,0,2,7-13,1-1,28,E.  Curry,1,1,15,3,0,0,"February 5, 2005",250205014,1,Bulls,C
--,0-0,0,1,6,1-5,1-2,17,J.  Reiner,1,5,3,7,0,0,"February 5, 2005",250205014,0,Bulls,C
--,0-4,3,0,2,1-5,1-2,23,C.  Duhon,0,2,3,2,1,1,"February 5, 2005",250205014,0,Bulls,PG
--,0-0,0,0,0,0-0,0-0,4,A.  Griffin,0,1,0,0,0,0,"February 5, 2005",250205014,0,Bulls,SG
--,1-2,0,0,0,2-4,0-0,9,E.  Piatkowski,0,1,5,0,0,1,"February 5, 2005",250205014,0,Bulls,SG
--,1-6,4,0,5,6-19,2-2,38,K.  Hinrich,0,6,15,5,2,1,"February 5, 2005",250205014,0,Bulls,SG
--,3-4,1,0,3,10-17,2-4,29,B.  Gordon,0,2,25,3,1,3,"February 5, 2005",250205014,0,Bulls,SG
,,,,,,,Did not play,J.  Pargo,,,,,,,"February 5, 2005",250205014,0,Bulls,PG
--,0-0,2,1,5,1-5,2-2,31,U.  Haslem,1,5,4,6,1,1,"February 5, 2005",250205014,1,Heat,PF
--,0-1,1,1,2,1-4,0-0,22,R.  Butler,0,3,2,2,0,0,"February 5, 2005",250205014,1,Heat,SF
--,0-1,0,0,0,0-2,0-0,2,D.  Wright,0,0,0,0,0,0,"February 5, 2005",250205014,1,Heat,SF
--,0-0,4,0,6,8-10,0-0,26,M.  Doleac,0,2,16,6,1,0,"February 5, 2005",250205014,1,Heat,C
--,0-0,6,5,8,10-17,6-17,32,S.  O'Neal,2,4,26,10,1,3,"February 5, 2005",250205014,1,Heat,C
--,0-0,0,0,0,2-2,0-0,7,Z.  Wang,1,0,4,1,0,1,"February 5, 2005",250205014,0,Heat,C
--,0-1,3,0,5,3-6,1-2,30,K.  Dooling,0,2,7,5,0,3,"February 5, 2005",250205014,0,Heat,PG
--,2-4,3,0,3,3-5,0-0,18,D.  Jones,0,2,8,3,0,1,"February 5, 2005",250205014,0,Heat,PG
--,3-6,3,0,5,4-10,5-6,36,E.  Jones,0,4,16,5,1,0,"February 5, 2005",250205014,0,Heat,SG
--,0-0,2,1,4,7-18,11-13,36,D.  Wade,2,4,25,6,2,4,"February 5, 2005",250205014,0,Heat,SG
,,,,,,,Did not play,S.  Anderson,,,,,,,"February 5, 2005",250205014,0,Heat,SF
,,,,,,,Did not play,W.  Person,,,,,,,"February 5, 2005",250205014,0,Heat,SF
--,0-0,2,0,3,3-4,4-6,19,O.  Harrington,2,3,10,5,0,2,"February 8, 2005",250208006,1,Bulls,PF
--,1-2,1,0,8,12-21,5-6,47,L.  Deng,3,2,30,11,1,4,"February 8, 2005",250208006,1,Bulls,SF
--,0-0,0,2,4,10-14,3-4,36,E.  Curry,1,4,23,5,0,4,"February 8, 2005",250208006,1,Bulls,C
--,1-3,5,0,7,1-4,2-2,26,C.  Duhon,0,1,5,7,1,0,"February 8, 2005",250208006,1,Bulls,PG
--,2-2,6,1,6,4-12,2-2,37,K.  Hinrich,0,1,12,6,2,3,"February 8, 2005",250208006,1,Bulls,SG
--,0-0,3,0,2,0-1,1-2,5,A.  Nocioni,0,2,1,2,0,0,"February 8, 2005",250208006,0,Bulls,SF
--,0-0,0,0,0,0-0,0-0,3,J.  Reiner,0,2,0,0,0,1,"February 8, 2005",250208006,0,Bulls,C
--,0-0,0,1,7,3-8,2-6,27,T.  Chandler,8,5,8,15,1,0,"February 8, 2005",250208006,0,Bulls,C
--,4-7,1,0,1,4-14,4-4,28,B.  Gordon,2,3,16,3,0,1,"February 8, 2005",250208006,0,Bulls,SG
--,0-1,1,0,1,1-2,0-0,5,E.  Piatkowski,0,0,2,1,0,0,"February 8, 2005",250208006,0,Bulls,SG
--,0-0,0,0,1,0-1,0-0,7,A.  Griffin,0,2,0,1,0,0,"February 8, 2005",250208006,0,Bulls,SG
,,,,,,,Did not play,J.  Pargo,,,,,,,"February 8, 2005",250208006,0,Bulls,PG
--,0-3,2,0,5,6-14,2-4,39,J.  Howard,3,3,14,8,5,4,"February 8, 2005",250208006,1,Mavericks,SF
--,0-0,1,1,10,3-4,5-9,39,E.  Dampier,2,4,11,12,0,2,"February 8, 2005",250208006,1,Mavericks,C
--,3-6,2,0,11,8-24,8-8,42,D.  Nowitzki,1,4,27,12,1,0,"February 8, 2005",250208006,1,Mavericks,C
--,3-5,6,0,1,5-16,3-3,43,M.  Finley,0,5,16,1,1,0,"February 8, 2005",250208006,1,Mavericks,SG
--,5-11,6,0,1,8-20,4-4,41,J.  Terry,1,3,25,2,2,3,"February 8, 2005",250208006,1,Mavericks,SG
--,0-0,0,0,1,0-1,0-0,8,A.  Henderson,1,2,0,2,0,0,"February 8, 2005",250208006,0,Mavericks,PF
--,0-0,0,0,2,0-0,0-0,3,C.  Booth,1,0,0,3,0,0,"February 8, 2005",250208006,0,Mavericks,C
--,0-0,0,0,0,1-1,0-0,7,S.  Bradley,0,3,2,0,0,1,"February 8, 2005",250208006,0,Mavericks,C
--,1-5,1,0,0,1-6,0-0,12,D.  Harris,0,1,3,0,1,0,"February 8, 2005",250208006,0,Mavericks,PG
--,0-0,1,0,0,0-0,2-2,6,D.  Armstrong,0,0,2,0,0,0,"February 8, 2005",250208006,0,Mavericks,PG
,,,,,,,Did not play,J.  Stackhouse,,,,,,,"February 8, 2005",250208006,0,Mavericks,SF
,,,,,,,Did not play,M.  Daniels,,,,,,,"February 8, 2005",250208006,0,Mavericks,SG
--,0-0,1,0,5,1-4,0-0,17,O.  Harrington,1,2,2,6,0,2,"February 9, 2005",250209010,1,Bulls,PF
--,0-1,2,0,2,3-8,1-1,20,L.  Deng,1,2,7,3,0,2,"February 9, 2005",250209010,1,Bulls,SF
--,0-0,0,2,2,4-11,2-3,23,E.  Curry,0,3,10,2,0,1,"February 9, 2005",250209010,1,Bulls,C
--,4-8,4,0,2,4-8,0-0,27,C.  Duhon,0,3,12,2,1,0,"February 9, 2005",250209010,1,Bulls,PG
--,1-4,5,0,3,6-12,3-4,36,K.  Hinrich,0,1,16,3,3,1,"February 9, 2005",250209010,1,Bulls,SG
--,0-2,1,0,3,2-6,3-3,17,A.  Nocioni,1,2,7,4,0,1,"February 9, 2005",250209010,0,Bulls,SF
--,0-0,0,0,0,1-3,0-0,7,J.  Reiner,3,2,2,3,0,0,"February 9, 2005",250209010,0,Bulls,C
--,0-1,2,3,11,4-13,4-10,33,T.  Chandler,9,2,12,20,0,2,"February 9, 2005",250209010,0,Bulls,C
--,0-2,5,0,0,2-8,0-0,14,J.  Pargo,0,1,4,0,1,2,"February 9, 2005",250209010,0,Bulls,PG
--,1-3,0,0,2,4-12,0-0,24,B.  Gordon,2,1,9,4,0,1,"February 9, 2005",250209010,0,Bulls,SG
--,3-5,1,0,2,4-8,0-0,19,E.  Piatkowski,2,2,11,4,1,1,"February 9, 2005",250209010,0,Bulls,SG
--,0-0,0,0,0,0-2,0-0,3,A.  Griffin,0,0,0,0,1,0,"February 9, 2005",250209010,0,Bulls,SG
--,0-0,2,0,4,5-13,2-2,25,J.  Howard,3,1,12,7,0,0,"February 9, 2005",250209010,1,Rockets,PF
--,0-0,0,1,8,9-10,3-5,30,Y.  Ming,2,3,21,10,0,1,"February 9, 2005",250209010,1,Rockets,C
--,0-1,7,0,7,4-7,2-2,38,B.  Sura,0,5,10,7,1,6,"February 9, 2005",250209010,1,Rockets,PG
--,1-4,9,1,4,7-17,9-12,38,T.  McGrady,1,3,24,5,2,0,"February 9, 2005",250209010,1,Rockets,SG
--,3-4,1,0,1,5-11,0-0,36,D.  Wesley,1,2,13,2,0,0,"February 9, 2005",250209010,1,Rockets,SG
--,1-3,2,1,2,2-6,1-2,23,S.  Padgett,2,1,6,4,1,0,"February 9, 2005",250209010,0,Rockets,PF
--,0-0,0,0,0,1-2,0-0,2,R.  Bowen,0,0,2,0,0,0,"February 9, 2005",250209010,0,Rockets,SF
--,0-0,0,2,9,3-5,0-2,17,D.  Mutombo,4,3,6,13,1,1,"February 9, 2005",250209010,0,Rockets,C
--,0-0,3,0,0,1-2,0-0,4,R.  Strickland,0,1,2,0,0,1,"February 9, 2005",250209010,0,Rockets,PG
--,0-2,2,0,0,0-3,0-0,6,A.  Barrett,0,0,0,0,0,0,"February 9, 2005",250209010,0,Rockets,SG
--,1-1,3,0,3,4-6,0-0,21,J.  Barry,0,0,9,3,1,2,"February 9, 2005",250209010,0,Rockets,SG
,,,,,,,Did not play,C.  Weatherspoon,,,,,,,"February 9, 2005",250209010,0,Rockets,PF
--,0-0,1,1,1,3-10,6-6,31,O.  Harrington,5,2,12,6,1,2,"February 13, 2005",250213016,1,Bulls,PF
--,0-2,3,0,2,4-11,0-0,28,L.  Deng,2,1,8,4,1,2,"February 13, 2005",250213016,1,Bulls,SF
--,0-0,0,0,4,7-9,3-4,33,E.  Curry,2,1,17,6,0,2,"February 13, 2005",250213016,1,Bulls,C
--,1-3,5,0,1,4-8,1-1,28,C.  Duhon,0,1,10,1,0,2,"February 13, 2005",250213016,1,Bulls,PG
--,1-2,5,0,5,6-15,2-3,37,K.  Hinrich,0,3,15,5,1,1,"February 13, 2005",250213016,1,Bulls,SG
--,0-0,2,0,3,2-5,0-0,15,A.  Nocioni,1,1,4,4,0,1,"February 13, 2005",250213016,0,Bulls,SF
--,0-0,0,0,0,0-0,0-0,1,J.  Reiner,0,0,0,0,0,0,"February 13, 2005",250213016,0,Bulls,C
--,0-0,1,2,7,0-4,0-0,31,T.  Chandler,4,3,0,11,0,1,"February 13, 2005",250213016,0,Bulls,C
--,2-6,3,0,7,7-18,5-6,27,B.  Gordon,1,2,21,8,1,0,"February 13, 2005",250213016,0,Bulls,SG
--,0-1,0,0,0,0-2,0-0,4,E.  Piatkowski,0,0,0,0,0,0,"February 13, 2005",250213016,0,Bulls,SG
--,0-0,0,0,1,0-0,0-0,5,A.  Griffin,1,0,0,2,0,0,"February 13, 2005",250213016,0,Bulls,SG
,,,,,,,Did not play,J.  Pargo,,,,,,,"February 13, 2005",250213016,0,Bulls,PG
--,0-0,5,1,12,11-22,1-1,34,K.  Garnett,2,1,23,14,2,1,"February 13, 2005",250213016,1,Timberwolves,PF
--,0-1,2,0,3,3-10,0-0,29,T.  Hassell,2,2,6,5,0,1,"February 13, 2005",250213016,1,Timberwolves,SF
--,0-0,0,0,2,3-3,0-0,21,E.  Johnson,4,2,6,6,0,1,"February 13, 2005",250213016,1,Timberwolves,C
--,1-2,7,0,0,3-10,2-2,34,T.  Hudson,1,2,9,1,0,1,"February 13, 2005",250213016,1,Timberwolves,PG
--,2-3,4,1,1,11-25,2-2,44,L.  Sprewell,2,1,26,3,1,0,"February 13, 2005",250213016,1,Timberwolves,SG
--,0-2,1,2,2,0-8,0-2,15,E.  Griffin,3,1,0,5,0,0,"February 13, 2005",250213016,0,Timberwolves,PF
--,0-0,0,0,5,2-6,0-0,26,M.  Olowokandi,3,6,4,8,0,2,"February 13, 2005",250213016,0,Timberwolves,C
--,0-1,2,1,2,2-4,2-2,22,A.  Carter,0,5,6,2,1,2,"February 13, 2005",250213016,0,Timberwolves,PG
--,1-1,0,0,1,1-2,0-0,15,F.  Hoiberg,1,0,3,2,0,1,"February 13, 2005",250213016,0,Timberwolves,SG
,,,,,,,Did not play,J.  Thomas,,,,,,,"February 13, 2005",250213016,0,Timberwolves,C
,,,,,,,Did not play,S.  Cassell,,,,,,,"February 13, 2005",250213016,0,Timberwolves,PG
,,,,,,,Did not play,W.  Szczerbiak,,,,,,,"February 13, 2005",250213016,0,Timberwolves,SG
--,0-0,0,0,2,0-1,0-2,24,M.  Barnes,3,4,0,5,0,0,"February 15, 2005",250215004,1,Kings,SF
--,0-0,7,1,8,8-14,7-9,41,B.  Miller,1,5,23,9,3,3,"February 15, 2005",250215004,1,Kings,C
--,0-2,4,1,6,7-21,1-1,33,C.  Webber,3,6,15,9,3,4,"February 15, 2005",250215004,1,Kings,C
--,2-7,7,1,3,7-18,5-7,41,M.  Bibby,0,4,21,3,1,2,"February 15, 2005",250215004,1,Kings,PG
--,2-3,3,0,1,5-13,8-9,37,C.  Mobley,1,3,20,2,1,3,"February 15, 2005",250215004,1,Kings,SG
--,0-0,0,0,0,4-7,2-2,20,D.  Songaila,1,5,10,1,0,0,"February 15, 2005",250215004,0,Kings,PF
--,0-0,0,0,1,1-2,0-0,3,G.  Ostertag,0,0,2,1,0,0,"February 15, 2005",250215004,0,Kings,C
--,0-0,1,0,0,1-1,0-0,7,K.  Martin,1,1,2,1,0,0,"February 15, 2005",250215004,0,Kings,SG
--,0-2,1,0,1,2-7,0-0,28,M.  Evans,0,3,4,1,2,1,"February 15, 2005",250215004,0,Kings,SG
--,1-1,2,0,0,2-3,0-0,6,E.  House,0,0,5,0,0,0,"February 15, 2005",250215004,0,Kings,SG
,,,,,,,Did not play,M.  Bradley,,,,,,,"February 15, 2005",250215004,0,Kings,PF
,,,,,,,Did not play,P.  Stojakovic,,,,,,,"February 15, 2005",250215004,0,Kings,SF
--,0-0,2,1,6,5-9,5-6,32,O.  Harrington,2,4,15,8,1,4,"February 15, 2005",250215004,1,Bulls,PF
--,0-1,2,0,7,5-12,5-6,38,L.  Deng,2,3,15,9,1,1,"February 15, 2005",250215004,1,Bulls,SF
--,0-0,0,1,11,8-12,9-15,44,E.  Curry,1,4,25,12,1,3,"February 15, 2005",250215004,1,Bulls,C
--,1-2,4,0,1,2-3,0-0,19,C.  Duhon,0,3,5,1,0,2,"February 15, 2005",250215004,1,Bulls,PG
--,1-5,12,0,2,4-12,2-2,40,K.  Hinrich,0,3,11,2,2,3,"February 15, 2005",250215004,1,Bulls,SG
--,0-0,1,0,5,2-2,6-10,20,A.  Nocioni,1,3,10,6,1,4,"February 15, 2005",250215004,0,Bulls,SF
--,0-0,0,0,1,0-0,0-0,5,J.  Reiner,0,2,0,1,0,1,"February 15, 2005",250215004,0,Bulls,C
--,0-1,2,1,2,8-15,8-9,31,B.  Gordon,1,5,24,3,0,0,"February 15, 2005",250215004,0,Bulls,SG
--,0-0,1,0,1,0-0,0-0,7,E.  Piatkowski,0,0,0,1,0,0,"February 15, 2005",250215004,0,Bulls,SG
--,0-0,0,0,0,1-1,0-0,4,A.  Griffin,0,0,2,0,0,1,"February 15, 2005",250215004,0,Bulls,SG
,,,,,,,Did not play,T.  Chandler,,,,,,,"February 15, 2005",250215004,0,Bulls,C
,,,,,,,Did not play,J.  Pargo,,,,,,,"February 15, 2005",250215004,0,Bulls,PG
--,0-0,2,0,4,5-8,1-1,20,O.  Harrington,2,3,11,6,1,1,"February 16, 2005",250216028,1,Bulls,PF
--,0-0,3,1,5,5-9,10-11,41,L.  Deng,0,0,20,5,1,3,"February 16, 2005",250216028,1,Bulls,SF
--,0-0,0,1,1,9-16,7-8,34,E.  Curry,1,2,25,2,0,1,"February 16, 2005",250216028,1,Bulls,C
--,4-5,8,0,3,4-7,0-0,29,C.  Duhon,0,4,12,3,2,0,"February 16, 2005",250216028,1,Bulls,PG
--,6-8,4,0,3,11-16,0-0,43,K.  Hinrich,0,4,28,3,2,7,"February 16, 2005",250216028,1,Bulls,SG
--,0-0,1,1,0,0-4,0-0,16,A.  Davis,1,1,0,1,0,1,"February 16, 2005",250216028,0,Bulls,PF
--,0-0,1,0,6,2-2,2-4,15,A.  Nocioni,1,2,6,7,0,1,"February 16, 2005",250216028,0,Bulls,SF
--,0-0,2,2,6,1-1,0-0,18,T.  Chandler,2,5,2,8,0,3,"February 16, 2005",250216028,0,Bulls,C
--,1-2,3,0,1,7-13,2-2,22,B.  Gordon,0,4,17,1,0,3,"February 16, 2005",250216028,0,Bulls,SG
--,0-0,0,0,0,0-0,0-0,1,E.  Piatkowski,0,0,0,0,0,0,"February 16, 2005",250216028,0,Bulls,SG
--,0-0,0,0,0,0-0,0-0,1,A.  Griffin,0,0,0,0,0,0,"February 16, 2005",250216028,0,Bulls,SG
,,,,,,,Did not play,J.  Pargo,,,,,,,"February 16, 2005",250216028,0,Bulls,PG
--,1-1,4,1,6,8-12,11-13,44,C.  Bosh,1,3,28,7,0,3,"February 16, 2005",250216028,1,Raptors,PF
--,0-0,1,0,0,1-1,0-0,8,R.  Araujo,0,3,2,0,0,1,"February 16, 2005",250216028,1,Raptors,C
--,3-8,8,0,1,9-21,0-1,43,R.  Alston,1,1,21,2,5,2,"February 16, 2005",250216028,1,Raptors,PG
--,2-3,2,0,3,4-7,6-6,33,M.  Peterson,0,5,16,3,2,2,"February 16, 2005",250216028,1,Raptors,SG
--,0-1,5,0,7,8-15,9-10,41,J.  Rose,0,3,25,7,4,5,"February 16, 2005",250216028,1,Raptors,SG
--,0-0,0,0,0,0-2,0-0,7,E.  Williams,1,3,0,1,0,0,"February 16, 2005",250216028,0,Raptors,PF
--,5-7,1,1,2,6-9,0-0,36,D.  Marshall,1,3,17,3,0,0,"February 16, 2005",250216028,0,Raptors,PF
--,0-1,0,0,0,0-3,0-0,5,L.  Murray,0,1,0,0,0,0,"February 16, 2005",250216028,0,Raptors,SF
--,0-1,1,0,0,1-2,2-2,8,M.  Bonner,1,1,4,1,0,0,"February 16, 2005",250216028,0,Raptors,C
--,0-0,2,0,1,1-2,0-0,15,M.  Palacio,0,1,2,1,1,1,"February 16, 2005",250216028,0,Raptors,PG
,,,,,,,Did not play,A.  Williams,,,,,,,"February 16, 2005",250216028,0,Raptors,C
,,,,,,,Did not play,L.  Woods,,,,,,,"February 16, 2005",250216028,0,Raptors,C
--,0-0,1,1,3,1-6,4-4,20,M.  Allen,3,2,6,6,0,0,"February 22, 2005",250222004,1,Heat,PF
--,0-0,0,0,7,6-10,1-4,34,U.  Haslem,2,5,13,9,2,2,"February 22, 2005",250222004,1,Heat,PF
--,0-2,1,1,4,2-5,0-0,26,S.  Anderson,1,5,4,5,0,0,"February 22, 2005",250222004,1,Heat,SF
--,0-0,2,0,3,4-4,0-2,21,M.  Doleac,0,5,8,3,1,1,"February 22, 2005",250222004,1,Heat,C
--,0-0,0,1,0,0-0,0-0,2,S.  O'Neal,0,0,0,0,0,1,"February 22, 2005",250222004,1,Heat,C
--,0-1,0,0,2,5-6,1-4,19,Z.  Wang,0,2,11,2,2,1,"February 22, 2005",250222004,0,Heat,C
--,0-0,2,0,0,2-5,1-2,12,K.  Dooling,0,1,5,0,1,2,"February 22, 2005",250222004,0,Heat,PG
--,3-7,5,1,8,7-15,1-2,41,D.  Jones,0,0,18,8,0,3,"February 22, 2005",250222004,0,Heat,PG
--,2-5,5,1,8,5-11,3-3,43,E.  Jones,1,3,15,9,1,2,"February 22, 2005",250222004,0,Heat,SG
--,1-2,11,3,6,9-20,2-4,47,D.  Wade,0,2,21,6,4,7,"February 22, 2005",250222004,0,Heat,SG
,,,,,,,Did not play,W.  Person,,,,,,,"February 22, 2005",250222004,0,Heat,SF
,,,,,,,Did not play,R.  Butler,,,,,,,"February 22, 2005",250222004,0,Heat,SF
--,0-0,0,0,2,1-3,1-2,21,A.  Davis,0,0,3,2,0,0,"February 22, 2005",250222004,1,Bulls,PF
--,0-0,0,0,6,2-3,1-2,17,O.  Harrington,4,0,5,10,1,3,"February 22, 2005",250222004,1,Bulls,PF
--,0-0,2,0,4,5-13,4-5,40,L.  Deng,3,2,14,7,1,1,"February 22, 2005",250222004,1,Bulls,SF
--,1-1,0,0,3,2-5,2-3,16,A.  Nocioni,0,2,7,3,0,1,"February 22, 2005",250222004,1,Bulls,SF
--,0-0,0,0,5,3-4,0-1,30,T.  Chandler,7,4,6,12,4,2,"February 22, 2005",250222004,1,Bulls,C
--,0-0,1,0,3,6-12,4-6,27,E.  Curry,0,4,16,3,1,1,"February 22, 2005",250222004,0,Bulls,C
--,-----,--,--,--,-----,-----,--,J.  Reiner,--,--,--,--,--,--,"February 22, 2005",250222004,0,Bulls,C
--,1-4,6,0,3,3-9,2-4,33,C.  Duhon,1,1,9,4,2,1,"February 22, 2005",250222004,0,Bulls,PG
--,0-0,0,0,0,1-3,0-0,5,A.  Griffin,0,1,2,0,0,0,"February 22, 2005",250222004,0,Bulls,SG
--,1-3,0,0,2,2-4,0-0,8,E.  Piatkowski,1,2,5,3,0,2,"February 22, 2005",250222004,0,Bulls,SG
--,1-6,7,0,4,4-19,0-1,43,K.  Hinrich,0,3,9,4,1,2,"February 22, 2005",250222004,0,Bulls,SG
--,6-9,3,0,4,9-21,5-6,25,B.  Gordon,2,4,29,6,1,2,"February 22, 2005",250222004,0,Bulls,SG
,,,,,,,Did not play,J.  Pargo,,,,,,,"February 22, 2005",250222004,0,Bulls,PG
--,0-0,0,0,4,2-5,3-4,13,O.  Harrington,1,4,7,5,0,1,"February 23, 2005",250223005,1,Bulls,PF
--,0-0,0,1,4,3-5,2-3,29,L.  Deng,1,1,8,5,1,1,"February 23, 2005",250223005,1,Bulls,SF
--,0-0,0,0,3,4-12,4-8,25,E.  Curry,1,1,12,4,2,0,"February 23, 2005",250223005,1,Bulls,C
--,0-0,3,0,3,0-2,2-2,18,C.  Duhon,0,3,2,3,1,3,"February 23, 2005",250223005,1,Bulls,PG
--,0-2,6,0,2,6-12,1-2,47,K.  Hinrich,0,2,13,2,0,3,"February 23, 2005",250223005,1,Bulls,SG
--,0-0,0,0,2,1-5,0-0,13,A.  Davis,1,3,2,3,2,0,"February 23, 2005",250223005,0,Bulls,PF
--,0-1,1,0,3,3-6,0-1,23,A.  Nocioni,0,5,6,3,0,2,"February 23, 2005",250223005,0,Bulls,SF
--,0-0,0,3,3,4-7,4-5,33,T.  Chandler,4,6,12,7,2,1,"February 23, 2005",250223005,0,Bulls,C
--,4-8,1,2,1,7-16,3-4,28,B.  Gordon,2,3,21,3,0,5,"February 23, 2005",250223005,0,Bulls,SG
--,0-1,0,0,1,2-4,4-5,11,E.  Piatkowski,0,0,8,1,0,1,"February 23, 2005",250223005,0,Bulls,SG
,,,,,,,Did not play,J.  Pargo,,,,,,,"February 23, 2005",250223005,0,Bulls,PG
,,,,,,,Did not play,A.  Griffin,,,,,,,"February 23, 2005",250223005,0,Bulls,SG
--,0-0,0,3,8,3-11,0-0,30,D.  Gooden,3,4,6,11,0,3,"February 23, 2005",250223005,1,Cavaliers,PF
--,0-0,1,0,5,3-8,1-1,35,I.  Newble,0,4,7,5,1,2,"February 23, 2005",250223005,1,Cavaliers,SF
--,1-1,11,0,5,8-17,10-15,44,L.  James,1,2,27,6,5,3,"February 23, 2005",250223005,1,Cavaliers,SF
--,0-0,0,7,6,8-12,17-19,38,Z.  Ilgauskas,2,5,33,8,1,4,"February 23, 2005",250223005,1,Cavaliers,C
--,0-5,8,0,2,7-15,0-1,45,J.  McInnis,1,2,14,3,2,3,"February 23, 2005",250223005,1,Cavaliers,PG
--,0-0,0,1,2,4-5,1-2,13,R.  Traylor,3,2,9,5,1,0,"February 23, 2005",250223005,0,Cavaliers,PF
--,0-0,1,0,2,0-0,0-0,9,D.  Diop,1,4,0,3,2,0,"February 23, 2005",250223005,0,Cavaliers,C
--,0-0,0,0,0,0-1,0-0,3,E.  Snow,0,2,0,0,0,1,"February 23, 2005",250223005,0,Cavaliers,PG
--,0-1,0,0,2,1-4,0-0,10,S.  Pavlovic,2,3,2,4,0,1,"February 23, 2005",250223005,0,Cavaliers,SG
--,0-0,1,0,1,0-2,2-3,13,L.  Harris,1,0,2,2,0,0,"February 23, 2005",250223005,0,Cavaliers,SG
,,,,,,,Did not play,J.  Thomas,,,,,,,"February 23, 2005",250223005,0,Cavaliers,SF
,,,,,,,Did not play,S.  Williams,,,,,,,"February 23, 2005",250223005,0,Cavaliers,C
--,2-7,3,0,5,7-23,3-5,43,A.  Jamison,5,4,19,10,0,4,"February 25, 2005",250225004,1,Wizards,PF
--,0-0,2,0,3,1-3,3-3,17,J.  Jeffries,3,1,5,6,0,2,"February 25, 2005",250225004,1,Wizards,PF
--,1-2,1,0,4,4-9,0-0,41,J.  Hayes,0,2,9,4,2,3,"February 25, 2005",250225004,1,Wizards,SF
--,0-0,1,2,5,6-8,1-2,33,B.  Haywood,3,3,13,8,3,1,"February 25, 2005",250225004,1,Wizards,C
--,0-7,7,2,4,15-33,6-8,44,G.  Arenas,1,2,36,5,3,5,"February 25, 2005",250225004,1,Wizards,PG
--,0-0,1,0,0,0-2,1-2,16,M.  Ruffin,2,6,1,2,2,0,"February 25, 2005",250225004,0,Wizards,PF
--,0-0,0,0,1,0-0,0-0,8,K.  Brown,0,2,0,1,0,1,"February 25, 2005",250225004,0,Wizards,C
--,0-0,0,2,2,2-7,1-2,12,E.  Thomas,4,2,5,6,0,1,"February 25, 2005",250225004,0,Wizards,C
--,0-2,0,0,5,1-6,0-0,19,S.  Blake,3,1,2,8,0,1,"February 25, 2005",250225004,0,Wizards,PG
--,0-1,0,0,0,0-1,0-0,7,A.  Peeler,0,1,0,0,0,0,"February 25, 2005",250225004,0,Wizards,SG
,,,,,,,Did not play,L.  Hughes,,,,,,,"February 25, 2005",250225004,0,Wizards,SG
,,,,,,,Did not play,L.  Profit,,,,,,,"February 25, 2005",250225004,0,Wizards,SG
--,0-0,0,0,4,2-5,1-2,23,A.  Davis,6,1,5,10,1,2,"February 25, 2005",250225004,1,Bulls,PF
--,0-0,1,0,2,3-10,2-2,23,L.  Deng,1,1,8,3,0,6,"February 25, 2005",250225004,1,Bulls,SF
--,0-0,0,1,1,1-4,3-4,23,E.  Curry,0,3,5,1,1,1,"February 25, 2005",250225004,1,Bulls,C
--,2-5,8,0,5,4-10,1-1,32,C.  Duhon,1,4,11,6,1,1,"February 25, 2005",250225004,1,Bulls,PG
--,5-12,6,1,5,9-21,3-4,39,K.  Hinrich,0,5,26,5,3,1,"February 25, 2005",250225004,1,Bulls,SG
--,0-0,0,1,3,4-6,4-4,19,O.  Harrington,1,2,12,4,0,2,"February 25, 2005",250225004,0,Bulls,PF
