+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,REB,STL,TO,date,game_id,starter,team,Position
+8,3-8,3,0,7,5-11,3-4,31,L.  Markkanen,0,1,16,7,2,1,"November 17, 2017",400974973,1,Bulls,PF
+2,4-7,6,1,5,7-15,0-0,32,D.  Valentine,0,2,18,5,0,2,"November 17, 2017",400974973,1,Bulls,SF
+12,0-0,3,0,2,3-10,0-0,28,R.  Lopez,1,4,6,3,0,3,"November 17, 2017",400974973,1,Bulls,C
-4,2-2,5,0,4,4-6,0-0,22,J.  Grant,0,2,10,4,0,1,"November 17, 2017",400974973,1,Bulls,PG
+4,4-7,0,1,2,10-15,3-3,36,J.  Holiday,1,4,27,3,3,2,"November 17, 2017",400974973,1,Bulls,SG
-5,2-6,0,0,2,4-9,0-0,17,B.  Portis,1,0,10,3,0,1,"November 17, 2017",400974973,0,Bulls,PF
-1,0-0,0,0,0,0-0,0-0,0,P.  Zipser,0,0,0,0,0,0,"November 17, 2017",400974973,0,Bulls,SF
-9,0-0,1,0,2,3-4,3-3,20,C.  Felicio,1,2,9,3,1,0,"November 17, 2017",400974973,0,Bulls,C
-1,0-0,0,0,0,0-0,0-0,0,K.  Felder,0,0,0,0,0,0,"November 17, 2017",400974973,0,Bulls,PG
+8,2-2,7,0,5,10-16,0-0,26,K.  Dunn,0,5,22,5,3,1,"November 17, 2017",400974973,0,Bulls,PG
+0,0-2,1,0,1,1-3,3-3,12,A.  Blakeney,0,0,5,1,0,0,"November 17, 2017",400974973,0,Bulls,SG
+1,0-0,0,0,1,0-2,0-0,16,Q.  Pondexter,0,3,0,1,0,0,"November 17, 2017",400974973,0,Bulls,SG
-14,2-5,4,1,7,6-17,5-7,35,B.  Griffin,1,4,19,8,0,3,"November 18, 2017",400974979,1,Clippers,PF
-19,1-4,1,2,4,4-11,0-0,32,W.  Johnson,1,2,9,5,1,0,"November 18, 2017",400974979,1,Clippers,SF
-21,0-0,2,2,10,4-5,2-2,33,D.  Jordan,4,2,10,14,0,3,"November 18, 2017",400974979,1,Clippers,C
-16,1-6,3,0,4,3-14,2-2,34,A.  Rivers,0,1,9,4,1,3,"November 18, 2017",400974979,1,Clippers,PG
-3,1-2,3,0,0,2-5,0-0,31,S.  Thornwell,0,4,5,0,2,1,"November 18, 2017",400974979,1,Clippers,SG
+4,0-0,0,1,2,0-1,0-0,8,M.  Harrell,0,2,0,2,1,0,"November 18, 2017",400974979,0,Clippers,PF
+3,0-1,0,0,4,1-2,0-0,8,C.J. ,0,1,2,4,0,0,"November 18, 2017",400974979,0,Clippers,SF
+2,1-3,1,0,3,2-4,0-0,15,S.  Dekker,1,2,5,4,0,0,"November 18, 2017",400974979,0,Clippers,SF
-2,0-0,0,0,0,0-3,0-0,4,W.  Reed,0,0,0,0,0,0,"November 18, 2017",400974979,0,Clippers,C
+2,0-2,0,0,1,1-4,1-2,10,J.  Evans,0,3,3,1,0,0,"November 18, 2017",400974979,0,Clippers,PG
-11,2-6,4,0,2,10-17,3-6,29,L.  Williams,0,1,25,2,0,4,"November 18, 2017",400974979,0,Clippers,SG
,,,,,,,DNP-COACH'S DECISION,J.  Wilson,,,,,,,"November 18, 2017",400974979,0,Clippers,SF
,,,,,,,DNP-COACH'S DECISION,P.  Beverley,,,,,,,"November 18, 2017",400974979,0,Clippers,PG
+11,2-4,1,2,4,4-9,0-0,28,M.  Williams,0,2,10,4,1,0,"November 18, 2017",400974979,1,Hornets,PF
+16,0-0,0,1,3,2-7,3-4,31,M.  Kidd-Gilchrist,1,2,7,4,1,0,"November 18, 2017",400974979,1,Hornets,SF
+18,0-0,1,1,12,7-10,2-6,30,D.  Howard,4,2,16,16,2,3,"November 18, 2017",400974979,1,Hornets,C
+19,6-9,6,0,2,8-17,4-4,36,K.  Walker,0,1,26,2,0,0,"November 18, 2017",400974979,1,Hornets,PG
+27,1-4,7,2,3,4-11,3-3,28,N.  Batum,1,1,12,4,1,2,"November 18, 2017",400974979,1,Hornets,SG
-1,0-4,1,1,4,1-9,0-0,20,F.  Kaminsky,0,1,2,4,0,0,"November 18, 2017",400974979,0,Hornets,PF
-5,0-1,0,0,3,1-5,0-0,12,D.  Bacon,0,0,2,3,0,1,"November 18, 2017",400974979,0,Hornets,SF
+2,0-0,1,1,4,2-3,1-1,18,C.  Zeller,2,5,5,6,0,0,"November 18, 2017",400974979,0,Hornets,C
-9,0-1,2,1,2,0-4,5-6,15,M.  Carter-Williams,0,0,5,2,0,0,"November 18, 2017",400974979,0,Hornets,PG
-3,2-3,1,0,4,5-12,5-5,22,J.  Lamb,0,2,17,4,2,2,"November 18, 2017",400974979,0,Hornets,SG
,,,,,,,DNP-COACH'S DECISION,J.  O'Bryant III,,,,,,,"November 18, 2017",400974979,0,Hornets,PF
,,,,,,,DNP-COACH'S DECISION,T.  Graham,,,,,,,"November 18, 2017",400974979,0,Hornets,SG
,,,,,,,DNP-COACH'S DECISION,M.  Monk,,,,,,,"November 18, 2017",400974979,0,Hornets,SG
-7,0-0,2,1,4,0-4,1-2,29,T.  Gibson,2,5,1,6,1,2,"November 20, 2017",400974992,1,Timberwolves,PF
-13,0-3,2,0,0,5-14,1-2,36,A.  Wiggins,1,3,11,1,1,3,"November 20, 2017",400974992,1,Timberwolves,SF
-11,0-3,2,1,10,5-10,8-9,30,K.  Towns,2,4,18,12,0,1,"November 20, 2017",400974992,1,Timberwolves,C
-13,1-4,2,3,2,7-18,3-4,35,J.  Teague,0,2,18,2,3,2,"November 20, 2017",400974992,1,Timberwolves,PG
-11,1-4,0,0,4,6-15,1-1,33,J.  Butler,3,2,14,7,1,1,"November 20, 2017",400974992,1,Timberwolves,SG
-6,1-1,0,1,3,3-4,0-0,16,N.  Bjelica,0,2,7,3,0,0,"November 20, 2017",400974992,0,Timberwolves,PF
-6,1-2,0,0,2,2-3,2-2,17,G.  Dieng,0,1,7,2,0,0,"November 20, 2017",400974992,0,Timberwolves,C
+1,0-0,0,0,0,0-0,0-0,1,C.  Aldrich,0,0,0,0,0,0,"November 20, 2017",400974992,0,Timberwolves,C
-2,0-1,3,0,0,1-3,0-0,11,T.  Jones,0,1,2,0,1,0,"November 20, 2017",400974992,0,Timberwolves,PG
+1,0-1,0,0,0,0-1,0-0,1,A.  Brooks,0,0,0,0,0,0,"November 20, 2017",400974992,0,Timberwolves,PG
-11,1-5,2,0,1,6-12,6-6,18,J.  Crawford,1,1,19,2,0,1,"November 20, 2017",400974992,0,Timberwolves,SG
+1,0-0,0,0,0,0-0,0-0,1,M.  Georges-Hunt,0,0,0,0,0,0,"November 20, 2017",400974992,0,Timberwolves,SG
-3,1-3,0,0,2,2-6,0-0,12,S.  Muhammad,1,0,5,3,1,0,"November 20, 2017",400974992,0,Timberwolves,SG
+8,0-3,3,0,2,0-5,2-2,25,M.  Williams,0,1,2,2,0,1,"November 20, 2017",400974992,1,Hornets,PF
+13,0-0,1,2,2,4-12,0-0,32,M.  Kidd-Gilchrist,1,3,8,3,0,2,"November 20, 2017",400974992,1,Hornets,SF
+6,0-1,0,4,14,8-10,9-14,30,D.  Howard,6,3,25,20,0,5,"November 20, 2017",400974992,1,Hornets,C
+12,2-5,3,1,4,4-12,4-4,34,K.  Walker,0,1,14,4,1,3,"November 20, 2017",400974992,1,Hornets,PG
+12,3-5,2,0,4,6-12,2-2,29,N.  Batum,0,1,17,4,2,1,"November 20, 2017",400974992,1,Hornets,SG
+6,4-5,3,0,3,9-15,2-2,22,F.  Kaminsky,0,1,24,3,0,1,"November 20, 2017",400974992,0,Hornets,PF
-1,0-1,1,0,3,0-3,0-0,14,D.  Bacon,1,1,0,4,0,0,"November 20, 2017",400974992,0,Hornets,SF
+10,1-1,2,0,3,4-5,1-2,18,C.  Zeller,1,1,10,4,0,2,"November 20, 2017",400974992,0,Hornets,C
+4,0-1,4,0,2,1-2,0-0,14,M.  Carter-Williams,1,4,2,3,1,1,"November 20, 2017",400974992,0,Hornets,PG
+11,1-4,3,0,4,6-9,3-3,21,J.  Lamb,1,2,16,5,1,1,"November 20, 2017",400974992,0,Hornets,SG
-1,0-0,0,0,0,0-0,0-0,1,M.  Monk,0,0,0,0,0,0,"November 20, 2017",400974992,0,Hornets,SG
,,,,,,,DNP-COACH'S DECISION,J.  O'Bryant III,,,,,,,"November 20, 2017",400974992,0,Hornets,PF
,,,,,,,DNP-COACH'S DECISION,T.  Graham,,,,,,,"November 20, 2017",400974992,0,Hornets,SG
-10,1-3,1,1,7,6-10,1-1,34,M.  Morris,1,3,14,8,0,2,"November 22, 2017",400975004,1,Wizards,PF
-10,2-3,1,0,4,4-9,2-2,28,O.  Porter J,0,3,12,4,0,1,"November 22, 2017",400975004,1,Wizards,SF
-11,0-0,3,2,8,4-4,0-0,37,M.  Gortat,3,3,8,11,0,1,"November 22, 2017",400975004,1,Wizards,C
-2,0-5,11,1,0,13-26,5-6,41,J.  Wall,1,4,31,1,1,1,"November 22, 2017",400975004,1,Wizards,PG
-12,3-8,2,1,3,7-22,5-7,41,B.  Beal,1,2,22,4,2,3,"November 22, 2017",400975004,1,Wizards,SG
+5,3-5,0,0,4,5-7,0-0,19,M.  Scott,0,3,13,4,0,1,"November 22, 2017",400975004,0,Wizards,PF
-1,1-3,1,0,3,3-9,2-2,23,K.  Oubre J,1,4,9,4,0,1,"November 22, 2017",400975004,0,Wizards,SF
+6,0-0,1,0,3,1-2,1-2,16,I.  Mahinmi,2,5,3,5,1,0,"November 22, 2017",400975004,0,Wizards,C
-3,1-1,3,1,2,1-1,0-0,12,T.  Frazier,0,2,3,2,0,2,"November 22, 2017",400975004,0,Wizards,PG
+13,0-5,2,0,0,4-9,1-2,14,J.  Meeks,0,0,9,0,0,0,"November 22, 2017",400975004,0,Wizards,SG
,,,,,,,DNP-COACH'S DECISION,C.  McCullough,,,,,,,"November 22, 2017",400975004,0,Wizards,PF
,,,,,,,DNP-COACH'S DECISION,J.  Smith,,,,,,,"November 22, 2017",400975004,0,Wizards,PF
,,,,,,,DNP-COACH'S DECISION,T.  Satoransky,,,,,,,"November 22, 2017",400975004,0,Wizards,SG
+17,2-5,4,0,2,3-7,4-4,30,M.  Williams,2,1,12,4,1,0,"November 22, 2017",400975004,1,Hornets,PF
+11,0-0,2,1,4,6-11,0-1,36,M.  Kidd-Gilchrist,3,2,12,7,1,0,"November 22, 2017",400975004,1,Hornets,SF
+1,0-0,3,1,8,10-13,6-10,37,D.  Howard,5,2,26,13,0,2,"November 22, 2017",400975004,1,Hornets,C
+6,3-8,5,0,3,8-22,5-6,40,K.  Walker,2,2,24,5,0,2,"November 22, 2017",400975004,1,Hornets,PG
-13,0-3,1,0,3,1-6,0-0,14,N.  Batum,0,2,2,3,0,0,"November 22, 2017",400975004,1,Hornets,SG
-8,0-2,2,0,4,3-7,6-6,23,F.  Kaminsky,1,1,12,5,0,2,"November 22, 2017",400975004,0,Hornets,PF
-4,0-0,0,0,1,1-2,0-0,13,D.  Bacon,0,3,2,1,0,1,"November 22, 2017",400975004,0,Hornets,SF
+4,0-0,1,0,2,0-2,4-4,16,C.  Zeller,1,1,4,3,0,1,"November 22, 2017",400975004,0,Hornets,C
-15,2-2,0,0,0,2-4,5-6,18,M.  Carter-Williams,0,1,11,0,3,2,"November 22, 2017",400975004,0,Hornets,PG
+26,3-8,5,3,7,9-17,3-3,37,J.  Lamb,0,5,24,7,0,1,"November 22, 2017",400975004,0,Hornets,SG
,,,,,,,DNP-COACH'S DECISION,J.  O'Bryant III,,,,,,,"November 22, 2017",400975004,0,Hornets,PF
,,,,,,,DNP-COACH'S DECISION,T.  Graham,,,,,,,"November 22, 2017",400975004,0,Hornets,SG
,,,,,,,DNP-COACH'S DECISION,M.  Monk,,,,,,,"November 22, 2017",400975004,0,Hornets,SG
+6,5-7,1,0,6,5-9,2-2,29,M.  Williams,2,2,17,8,0,0,"November 24, 2017",400975021,1,Hornets,PF
+5,0-0,1,0,2,7-15,3-4,37,M.  Kidd-Gilchrist,3,3,17,5,0,0,"November 24, 2017",400975021,1,Hornets,SF
+4,0-0,1,1,11,7-14,6-9,30,D.  Howard,2,4,20,13,1,3,"November 24, 2017",400975021,1,Hornets,C
-3,2-11,8,0,4,6-21,1-4,38,K.  Walker,2,2,15,6,1,2,"November 24, 2017",400975021,1,Hornets,PG
-2,1-6,7,1,6,4-15,2-3,35,J.  Lamb,1,1,11,7,2,2,"November 24, 2017",400975021,1,Hornets,SG
-8,0-2,1,0,0,0-3,0-0,14,F.  Kaminsky,0,1,0,0,0,2,"November 24, 2017",400975021,0,Hornets,PF
+1,1-1,0,0,3,1-1,1-2,10,D.  Bacon,0,0,4,3,0,0,"November 24, 2017",400975021,0,Hornets,SF
-2,0-0,0,0,4,2-6,0-0,24,C.  Zeller,2,2,4,6,0,0,"November 24, 2017",400975021,0,Hornets,C
-4,2-2,5,1,4,4-10,1-3,20,M.  Carter-Williams,3,2,11,7,0,0,"November 24, 2017",400975021,0,Hornets,PG
-2,0-0,1,0,0,0-0,0-0,3,M.  Monk,0,0,0,0,0,0,"November 24, 2017",400975021,0,Hornets,SG
,,,,,,,DNP-COACH'S DECISION,J.  O'Bryant III,,,,,,,"November 24, 2017",400975021,0,Hornets,PF
,,,,,,,DNP-ULNAR NERVE CONTUSION,N.  Batum,,,,,,,"November 24, 2017",400975021,0,Hornets,SG
,,,,,,,DNP-COACH'S DECISION,T.  Graham,,,,,,,"November 24, 2017",400975021,0,Hornets,SG
-15,2-7,2,0,2,5-11,0-0,28,J.  Crowder,0,4,12,2,0,1,"November 24, 2017",400975021,1,Cavaliers,PF
-2,3-8,13,3,15,10-20,4-7,40,L.  James,1,2,27,16,0,3,"November 24, 2017",400975021,1,Cavaliers,SF
-11,1-3,0,1,12,3-6,4-4,31,K.  Love,1,5,11,13,0,1,"November 24, 2017",400975021,1,Cavaliers,C
-13,1-2,1,0,2,1-2,0-0,20,J.  Calderon,0,2,3,2,0,2,"November 24, 2017",400975021,1,Cavaliers,PG
+4,3-9,1,0,1,6-13,1-2,36,J.  Smith,0,3,16,1,3,1,"November 24, 2017",400975021,1,Cavaliers,SG
+12,0-1,2,1,7,1-2,0-0,19,C.  Frye,0,2,2,7,0,0,"November 24, 2017",400975021,0,Cavaliers,PF
+4,0-1,4,0,2,3-7,0-0,16,J.  Green,1,2,6,3,1,1,"November 24, 2017",400975021,0,Cavaliers,SF
+0,0-0,0,0,0,0-0,0-0,0,C.  Osman,0,0,0,0,0,0,"November 24, 2017",400975021,0,Cavaliers,SF
+14,0-1,2,2,0,5-11,0-0,25,D.  Wade,0,2,10,0,0,3,"November 24, 2017",400975021,0,Cavaliers,SG
+12,3-7,0,0,1,4-11,2-2,25,K.  Korver,0,2,13,1,0,0,"November 24, 2017",400975021,0,Cavaliers,SG
,,,,,,,DNP-COACH'S DECISION,A.  Zizic,,,,,,,"November 24, 2017",400975021,0,Cavaliers,PF
,,,,,,,DNP-COACH'S DECISION,J.  Holland,,,,,,,"November 24, 2017",400975021,0,Cavaliers,G
,,,,,,,DNP-COACH'S DECISION,L.  Perrantes,,,,,,,"November 24, 2017",400975021,0,Cavaliers,G
+20,0-1,4,2,5,6-13,5-5,33,L.  Aldridge,2,3,17,7,0,0,"November 25, 2017",400975028,1,Spurs,PF
+20,0-0,3,0,4,6-8,2-2,31,K.  Anderson,1,0,14,5,5,2,"November 25, 2017",400975028,1,Spurs,SF
-1,2-7,3,2,6,5-14,5-6,25,P.  Gasol,1,3,17,7,0,1,"November 25, 2017",400975028,1,Spurs,C
+18,2-4,2,0,3,3-5,2-3,24,P.  Mills,1,4,10,4,0,1,"November 25, 2017",400975028,1,Spurs,PG
+9,1-3,0,2,7,3-7,0-0,30,D.  Green,0,0,7,7,0,2,"November 25, 2017",400975028,1,Spurs,SG
+18,0-3,4,0,6,6-10,3-3,24,R.  Gay,1,1,15,7,2,2,"November 25, 2017",400975028,0,Spurs,SF
+5,0-1,0,0,1,1-2,0-0,7,D.  Bertans,0,1,2,1,0,0,"November 25, 2017",400975028,0,Spurs,C
+3,0-0,2,0,1,0-0,0-0,3,J.  Lauvergne,0,2,0,1,0,1,"November 25, 2017",400975028,0,Spurs,C
+2,0-0,2,1,2,2-5,2-2,24,D.  Murray,1,2,6,3,1,2,"November 25, 2017",400975028,0,Spurs,PG
-5,0-3,0,0,2,2-8,1-2,16,B.  Forbes,0,1,5,2,0,0,"November 25, 2017",400975028,0,Spurs,SG
+3,0-0,1,0,0,1-1,0-0,3,B.  Paul,0,0,2,0,0,0,"November 25, 2017",400975028,0,Spurs,SG
+8,1-3,1,0,0,4-8,2-2,20,M.  Ginobili,1,2,11,1,0,0,"November 25, 2017",400975028,0,Spurs,SG
-7,1-2,1,0,3,1-4,0-0,17,M.  Williams,0,2,3,3,0,1,"November 25, 2017",400975028,1,Hornets,PF
-12,0-0,1,1,1,1-8,1-1,21,M.  Kidd-Gilchrist,2,1,3,3,0,0,"November 25, 2017",400975028,1,Hornets,SF
-15,0-0,0,0,7,3-10,4-7,22,D.  Howard,4,3,10,11,1,1,"November 25, 2017",400975028,1,Hornets,C
-12,1-4,5,1,2,8-12,1-2,31,K.  Walker,1,1,18,3,0,3,"November 25, 2017",400975028,1,Hornets,PG
-15,0-5,2,0,2,1-7,3-3,22,N.  Batum,1,1,5,3,0,0,"November 25, 2017",400975028,1,Hornets,SG
-10,2-5,1,0,3,4-10,2-2,27,F.  Kaminsky,0,3,12,3,1,0,"November 25, 2017",400975028,0,Hornets,PF
-3,0-0,0,0,0,2-2,0-0,3,J.  O'Bryant III,1,0,4,1,0,0,"November 25, 2017",400975028,0,Hornets,PF
-1,0-1,1,0,4,1-4,0-0,11,D.  Bacon,0,1,2,4,0,0,"November 25, 2017",400975028,0,Hornets,SF
-2,0-0,1,1,0,4-5,0-0,22,C.  Zeller,2,3,8,2,3,1,"November 25, 2017",400975028,0,Hornets,C
-8,0-2,2,0,2,0-5,2-2,17,M.  Carter-Williams,1,3,2,3,1,5,"November 25, 2017",400975028,0,Hornets,PG
-9,0-3,4,1,4,4-11,4-4,25,J.  Lamb,1,1,12,5,1,3,"November 25, 2017",400975028,0,Hornets,SG
-3,0-1,0,0,0,1-3,1-2,3,T.  Graham,1,0,3,1,0,0,"November 25, 2017",400975028,0,Hornets,SG
-3,0-2,2,0,0,1-3,2-3,17,M.  Monk,0,0,4,0,0,0,"November 25, 2017",400975028,0,Hornets,SG
-4,1-2,0,0,2,2-4,0-0,20,M.  Williams,1,0,5,3,3,0,"November 29, 2017",400975058,1,Hornets,PF
-9,0-0,1,0,1,4-8,4-5,28,M.  Kidd-Gilchrist,0,1,12,1,0,0,"November 29, 2017",400975058,1,Hornets,SF
-12,0-0,3,0,8,8-12,6-8,31,D.  Howard,2,1,22,10,1,1,"November 29, 2017",400975058,1,Hornets,C
-10,0-2,5,0,4,1-10,7-7,32,M.  Carter-Williams,2,3,9,6,0,5,"November 29, 2017",400975058,1,Hornets,PG
-8,1-3,5,0,1,3-9,3-3,33,N.  Batum,0,1,10,1,1,3,"November 29, 2017",400975058,1,Hornets,SG
-9,2-4,2,0,6,7-13,2-2,28,F.  Kaminsky,1,2,18,7,0,0,"November 29, 2017",400975058,0,Hornets,PF
+1,0-0,0,0,0,2-2,0-0,1,J.  O'Bryant III,0,0,4,0,0,0,"November 29, 2017",400975058,0,Hornets,PF
+7,0-0,0,0,1,0-1,0-0,6,D.  Bacon,0,1,0,1,0,0,"November 29, 2017",400975058,0,Hornets,SF
-2,0-0,3,0,1,0-1,6-8,16,C.  Zeller,1,2,6,2,0,2,"November 29, 2017",400975058,0,Hornets,C
-3,3-4,4,1,2,3-6,0-0,16,M.  Monk,0,2,9,2,0,0,"November 29, 2017",400975058,0,Hornets,SG
-17,2-4,3,1,3,7-13,2-2,29,J.  Lamb,0,4,18,3,1,1,"November 29, 2017",400975058,0,Hornets,SG
+1,0-0,0,0,0,0-0,0-0,1,T.  Graham,0,0,0,0,0,0,"November 29, 2017",400975058,0,Hornets,SG
,,,,,,,DNP-COACH'S DECISION,J.  Stone,,,,,,,"November 29, 2017",400975058,0,Hornets,PG
+12,0-3,1,1,6,4-12,0-0,30,S.  Ibaka,2,0,8,8,1,2,"November 29, 2017",400975058,1,Raptors,PF
+3,0-0,0,0,2,0-1,0-0,19,O.  Anunoby,1,0,0,3,1,1,"November 29, 2017",400975058,1,Raptors,SF
+7,0-1,0,0,1,6-12,0-0,22,J.  Valanciunas,6,5,12,7,0,1,"November 29, 2017",400975058,1,Raptors,C
+10,8-11,6,0,4,12-18,4-4,37,K.  Lowry,1,4,36,5,1,3,"November 29, 2017",400975058,1,Raptors,PG
+15,0-2,6,0,3,14-22,2-3,35,D.  DeRozan,1,3,30,4,0,1,"November 29, 2017",400975058,1,Raptors,SG
+1,0-1,1,1,6,2-4,0-0,18,P.  Siakam,0,2,4,6,0,0,"November 29, 2017",400975058,0,Raptors,PF
+4,1-6,1,0,0,3-8,0-0,17,C.  Miles,0,0,7,0,1,0,"November 29, 2017",400975058,0,Raptors,SF
-4,2-5,0,0,4,3-7,2-2,17,N.  Powell,0,0,10,4,0,1,"November 29, 2017",400975058,0,Raptors,SF
+13,1-1,0,0,1,1-3,0-0,8,L.  Nogueira,0,3,3,1,1,0,"November 29, 2017",400975058,0,Raptors,C
-7,0-0,0,0,0,4-5,0-1,17,J.  Poeltl,0,4,8,0,1,0,"November 29, 2017",400975058,0,Raptors,C
+11,2-2,9,0,1,3-6,0-1,19,F.  VanVleet,0,2,8,1,0,0,"November 29, 2017",400975058,0,Raptors,PG
,,,,,,,DNP-COACH'S DECISION,A.  McKinnie,,,,,,,"November 29, 2017",400975058,0,Raptors,SF
,,,,,,,DNP-COACH'S DECISION,L.  Brown,,,,,,,"November 29, 2017",400975058,0,Raptors,PG
-4,2-3,0,1,6,6-7,2-3,32,M.  Williams,0,1,16,6,2,2,"December 1, 2017",400975072,1,Hornets,PF
-4,0-0,2,0,4,5-11,0-0,35,M.  Kidd-Gilchrist,1,0,10,5,3,0,"December 1, 2017",400975072,1,Hornets,SF
+3,0-0,0,1,7,4-7,2-2,17,D.  Howard,2,5,10,9,0,9,"December 1, 2017",400975072,1,Hornets,C
+0,0-0,6,1,3,4-7,4-4,28,M.  Carter-Williams,1,3,12,4,1,2,"December 1, 2017",400975072,1,Hornets,PG
+6,2-8,5,0,4,5-14,1-1,35,N.  Batum,1,4,13,5,0,4,"December 1, 2017",400975072,1,Hornets,SG
-1,1-3,0,0,1,3-7,2-2,16,F.  Kaminsky,0,3,9,1,0,1,"December 1, 2017",400975072,0,Hornets,PF
-8,0-0,1,2,1,4-6,4-4,31,C.  Zeller,4,4,12,5,2,2,"December 1, 2017",400975072,0,Hornets,C
-5,0-4,3,0,1,2-9,2-3,20,M.  Monk,0,3,6,1,0,1,"December 1, 2017",400975072,0,Hornets,SG
-12,0-2,4,0,3,5-11,2-2,25,J.  Lamb,1,1,12,4,1,1,"December 1, 2017",400975072,0,Hornets,SG
,,,,,,,DNP-COACH'S DECISION,J.  O'Bryant III,,,,,,,"December 1, 2017",400975072,0,Hornets,PF
,,,,,,,DNP-COACH'S DECISION,D.  Bacon,,,,,,,"December 1, 2017",400975072,0,Hornets,SF
,,,,,,,DNP-COACH'S DECISION,J.  Stone,,,,,,,"December 1, 2017",400975072,0,Hornets,PG
,,,,,,,DNP-COACH'S DECISION,T.  Graham,,,,,,,"December 1, 2017",400975072,0,Hornets,SG
+7,3-4,1,1,1,11-14,2-3,35,J.  Richardson,1,3,27,2,1,2,"December 1, 2017",400975072,1,Heat,SF
-16,0-2,3,0,10,3-8,1-2,32,J.  Winslow,1,1,7,11,0,0,"December 1, 2017",400975072,1,Heat,SF
-13,0-0,0,2,2,0-3,1-2,18,B.  Adebayo,3,3,1,5,4,3,"December 1, 2017",400975072,1,Heat,C
-7,0-3,5,0,3,3-12,1-2,28,G.  Dragic,1,4,7,4,0,5,"December 1, 2017",400975072,1,Heat,PG
+0,4-9,4,0,1,6-14,3-6,30,D.  Waiters,0,3,19,1,0,3,"December 1, 2017",400975072,1,Heat,SG
+18,1-4,6,0,1,3-7,3-4,30,K.  Olynyk,3,2,10,4,0,3,"December 1, 2017",400975072,0,Heat,PF
+17,0-2,4,1,6,3-6,2-2,29,J.  Johnson,0,4,8,6,1,3,"December 1, 2017",400975072,0,Heat,PF
+10,2-4,1,0,2,5-7,0-0,22,T.  Johnson,0,3,12,2,0,2,"December 1, 2017",400975072,0,Heat,SG
+9,4-7,1,0,4,5-9,0-0,18,W.  Ellington,0,1,14,4,2,0,"December 1, 2017",400975072,0,Heat,SG
,,,,,,,DNP-COACH'S DECISION,U.  Haslem,,,,,,,"December 1, 2017",400975072,0,Heat,PF
,,,,,,,DNP-COACH'S DECISION,J.  Mickey,,,,,,,"December 1, 2017",400975072,0,Heat,C
,,,,,,,DNP-LEFT KNEE CONTUSION,H.  Whiteside,,,,,,,"December 1, 2017",400975072,0,Heat,C
-9,2-7,3,1,6,4-15,4-4,35,A.  Gordon,0,2,14,6,1,2,"December 4, 2017",400975090,1,Magic,PF
-9,1-3,1,0,4,7-12,0-0,34,J.  Simmons,2,4,15,6,1,4,"December 4, 2017",400975090,1,Magic,SF
-8,0-3,5,2,7,5-12,0-0,27,N.  Vucevic,1,4,10,8,2,2,"December 4, 2017",400975090,1,Magic,C
-4,1-2,7,1,3,4-9,2-2,32,E.  Payton,1,3,11,4,0,3,"December 4, 2017",400975090,1,Magic,PG
-7,3-7,2,0,3,7-13,1-2,30,E.  Fournier,0,5,18,3,0,1,"December 4, 2017",400975090,1,Magic,SG
+2,1-4,2,1,1,1-7,0-0,15,M.  Speights,0,5,3,1,0,2,"December 4, 2017",400975090,0,Magic,PF
+0,0-0,1,0,1,0-1,0-0,6,W.  Iwundu,0,1,0,1,0,0,"December 4, 2017",400975090,0,Magic,SF
-3,0-1,0,0,1,0-1,0-0,8,M.  Hezonja,0,1,0,1,0,1,"December 4, 2017",400975090,0,Magic,SF
-3,0-0,0,0,2,2-3,0-1,17,B.  Biyombo,1,2,4,3,0,1,"December 4, 2017",400975090,0,Magic,C
-6,2-2,2,0,5,3-3,5-5,16,D.J. ,0,0,13,5,1,3,"December 4, 2017",400975090,0,Magic,PG
-3,0-3,1,0,2,3-6,0-0,18,A.  Afflalo,0,3,6,2,0,1,"December 4, 2017",400975090,0,Magic,SG
,,,,,,,DNP-COACH'S DECISION,S.  Mack,,,,,,,"December 4, 2017",400975090,0,Magic,G
+1,1-2,1,0,3,2-4,2-2,24,M.  Williams,2,3,7,5,1,0,"December 4, 2017",400975090,1,Hornets,PF
+8,0-0,0,1,7,5-9,1-1,26,M.  Kidd-Gilchrist,1,3,11,8,2,1,"December 4, 2017",400975090,1,Hornets,SF
+7,0-0,1,0,5,5-14,2-3,29,D.  Howard,4,3,12,9,1,5,"December 4, 2017",400975090,1,Hornets,C
+13,1-8,7,1,2,7-16,14-14,34,K.  Walker,0,1,29,2,3,0,"December 4, 2017",400975090,1,Hornets,PG
+9,0-2,5,1,11,3-8,5-8,37,N.  Batum,0,2,11,11,1,3,"December 4, 2017",400975090,1,Hornets,SG
+9,1-2,1,0,7,6-14,1-4,24,F.  Kaminsky,2,2,14,9,1,0,"December 4, 2017",400975090,0,Hornets,PF
+1,0-0,0,0,0,0-1,0-0,11,D.  Bacon,0,0,0,0,1,0,"December 4, 2017",400975090,0,Hornets,SF
+3,0-0,0,2,2,1-3,4-4,19,C.  Zeller,1,2,6,3,1,2,"December 4, 2017",400975090,0,Hornets,C
-3,0-1,1,0,2,1-5,0-0,14,M.  Carter-Williams,1,2,2,3,1,2,"December 4, 2017",400975090,0,Hornets,PG
