+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,REB,STL,TO,date,game_id,starter,team,Position
--,0-0,0,0,0,0-1,0-0,6,D.  Martin,0,0,0,0,0,0,"January 8, 2006",260108028,0,Raptors,PG
--,0-0,0,0,0,0-0,0-0,0,A.  Williams,0,0,0,0,0,0,"January 8, 2006",260108028,0,Raptors,PG
--,2-2,2,0,2,3-7,7-8,21,J.  Rose,0,2,15,2,0,2,"January 8, 2006",260108028,0,Raptors,SG
,,,,,,,Did not play,E.  Williams,,,,,,,"January 8, 2006",260108028,0,Raptors,PF
,,,,,,,Did not play,L.  Woods,,,,,,,"January 8, 2006",260108028,0,Raptors,C
--,0-0,1,2,5,3-7,0-0,37,J.  Collins,2,4,6,7,1,1,"January 10, 2006",260110024,1,Nets,C
--,0-0,0,0,2,7-10,0-1,29,N.  Krstic,0,5,14,2,0,1,"January 10, 2006",260110024,1,Nets,C
--,1-4,6,0,8,7-15,0-0,41,J.  Kidd,0,4,15,8,4,5,"January 10, 2006",260110024,1,Nets,PG
--,0-0,5,0,2,4-10,2-3,46,J.  Vaughn,1,2,10,3,5,0,"January 10, 2006",260110024,1,Nets,PG
--,3-3,5,1,2,11-29,9-11,41,V.  Carter,4,5,34,6,0,4,"January 10, 2006",260110024,1,Nets,SG
--,0-0,0,0,0,0-0,0-0,2,M.  Jackson,0,0,0,0,0,0,"January 10, 2006",260110024,0,Nets,PF
--,1-3,0,0,1,1-3,0-0,11,S.  Padgett,1,4,3,2,0,0,"January 10, 2006",260110024,0,Nets,PF
--,0-1,1,0,4,3-6,0-0,18,C.  Robinson,0,2,6,4,1,1,"January 10, 2006",260110024,0,Nets,PF
--,0-0,0,0,0,0-0,0-0,0,A.  Wright,0,0,0,0,0,0,"January 10, 2006",260110024,0,Nets,SF
--,0-0,0,0,0,0-0,0-0,0,R.  Jefferson,0,0,0,0,0,0,"January 10, 2006",260110024,0,Nets,SF
--,1-2,0,0,3,1-2,0-0,16,L.  Murray,0,3,3,3,0,1,"January 10, 2006",260110024,0,Nets,SF
,,,,,,,Did not play,L.  Johnson,,,,,,,"January 10, 2006",260110024,0,Nets,PF
,,,,,,,Did not play,Z.  Planinic,,,,,,,"January 10, 2006",260110024,0,Nets,PG
,,,,,,,Did not play,J.  McInnis,,,,,,,"January 10, 2006",260110024,0,Nets,PG
--,1-3,5,1,3,3-5,2-2,35,B.  Bowen,0,5,9,3,0,1,"January 10, 2006",260110024,1,Spurs,SF
--,0-0,3,1,12,7-16,13-15,39,T.  Duncan,0,3,27,12,0,6,"January 10, 2006",260110024,1,Spurs,C
--,0-0,1,1,2,3-5,0-0,30,R.  Nesterovic,2,1,6,4,1,0,"January 10, 2006",260110024,1,Spurs,C
--,0-0,4,0,6,8-12,2-6,40,T.  Parker,0,4,18,6,1,6,"January 10, 2006",260110024,1,Spurs,PG
--,0-2,0,0,3,2-8,5-5,29,M.  Finley,1,0,9,4,0,1,"January 10, 2006",260110024,1,Spurs,SG
--,1-2,1,0,3,2-5,0-0,19,R.  Horry,1,0,5,4,1,1,"January 10, 2006",260110024,0,Spurs,PF
--,0-0,0,0,0,0-0,0-0,0,S.  Marks,0,0,0,0,0,0,"January 10, 2006",260110024,0,Spurs,PF
--,0-0,0,0,0,0-0,0-0,0,F.  Oberto,0,0,0,0,0,0,"January 10, 2006",260110024,0,Spurs,C
--,0-0,0,0,3,0-1,0-0,6,N.  Mohammed,0,2,0,3,0,1,"January 10, 2006",260110024,0,Spurs,C
--,2-3,2,0,1,2-4,0-0,9,N.  Van Exel,0,1,6,1,0,1,"January 10, 2006",260110024,0,Spurs,PG
--,2-3,3,0,2,3-5,8-10,27,M.  Ginobili,0,4,16,2,0,3,"January 10, 2006",260110024,0,Spurs,SG
--,0-1,2,0,3,0-1,0-0,8,B.  Barry,0,1,0,3,0,0,"January 10, 2006",260110024,0,Spurs,SG
,,,,,,,Did not play,B.  Udrih,,,,,,,"January 10, 2006",260110024,0,Spurs,PG
--,0-0,1,1,2,1-2,1-2,28,J.  Collins,2,2,3,4,2,3,"January 13, 2006",260113029,1,Nets,C
--,0-0,0,0,1,1-4,0-0,11,N.  Krstic,0,5,2,1,0,2,"January 13, 2006",260113029,1,Nets,C
--,2-4,3,1,9,4-11,0-1,32,J.  Kidd,2,1,10,11,2,2,"January 13, 2006",260113029,1,Nets,PG
--,0-0,1,0,0,2-6,1-1,22,J.  Vaughn,0,0,5,0,0,3,"January 13, 2006",260113029,1,Nets,PG
--,0-3,4,0,3,5-18,4-5,32,V.  Carter,0,3,14,3,0,2,"January 13, 2006",260113029,1,Nets,SG
--,0-0,0,0,0,0-0,0-0,0,L.  Johnson,0,0,0,0,0,0,"January 13, 2006",260113029,0,Nets,PF
--,0-0,0,0,2,2-4,6-7,11,M.  Jackson,0,1,10,2,0,0,"January 13, 2006",260113029,0,Nets,PF
--,2-6,1,0,3,2-8,1-2,28,S.  Padgett,1,1,7,4,4,1,"January 13, 2006",260113029,0,Nets,PF
--,0-2,0,0,6,0-3,0-0,18,C.  Robinson,0,3,0,6,1,0,"January 13, 2006",260113029,0,Nets,PF
--,0-0,1,0,0,1-3,0-0,12,A.  Wright,0,0,2,0,0,0,"January 13, 2006",260113029,0,Nets,SF
--,0-0,0,0,0,0-0,0-0,0,R.  Jefferson,0,0,0,0,0,0,"January 13, 2006",260113029,0,Nets,SF
--,2-3,1,0,3,2-4,0-0,18,L.  Murray,0,0,6,3,0,1,"January 13, 2006",260113029,0,Nets,SF
--,0-0,1,0,0,2-4,0-0,16,Z.  Planinic,1,3,4,1,0,2,"January 13, 2006",260113029,0,Nets,PG
--,0-1,1,0,1,3-5,0-0,12,J.  McInnis,0,0,6,1,0,1,"January 13, 2006",260113029,0,Nets,PG
--,0-0,1,1,3,2-3,2-2,20,L.  Wright,1,2,6,4,1,0,"January 13, 2006",260113029,1,Grizzlies,PF
--,1-1,2,2,3,5-7,0-2,39,S.  Battier,2,0,11,5,2,1,"January 13, 2006",260113029,1,Grizzlies,SF
--,0-0,5,0,6,3-13,3-8,39,P.  Gasol,2,4,9,8,1,4,"January 13, 2006",260113029,1,Grizzlies,C
--,3-5,2,0,7,6-11,2-2,32,B.  Jackson,1,1,17,8,1,3,"January 13, 2006",260113029,1,Grizzlies,PG
--,1-8,4,0,5,4-12,3-4,39,E.  Jones,1,5,12,6,2,2,"January 13, 2006",260113029,1,Grizzlies,SG
--,0-0,0,0,0,0-0,0-0,2,L.  Roberts,0,0,0,0,0,0,"January 13, 2006",260113029,0,Grizzlies,PF
--,0-0,3,1,1,1-4,4-4,15,H.  Warrick,1,3,6,2,0,2,"January 13, 2006",260113029,0,Grizzlies,PF
--,0-0,0,0,0,0-0,0-0,0,D.  Stoudamire,0,0,0,0,0,0,"January 13, 2006",260113029,0,Grizzlies,PG
--,0-0,0,0,0,1-6,0-0,16,A.  Burks,0,2,2,0,0,1,"January 13, 2006",260113029,0,Grizzlies,PG
--,4-6,4,0,15,7-13,0-2,36,M.  Miller,1,2,18,16,2,4,"January 13, 2006",260113029,0,Grizzlies,SG
--,0-0,0,0,0,0-0,0-0,2,D.  Jones,0,0,0,0,0,0,"January 13, 2006",260113029,0,Grizzlies,SG
--,0-0,0,0,0,0-0,0-0,0,A.  Roberson,0,0,0,0,0,0,"January 13, 2006",260113029,0,Grizzlies,SG
,,,,,,,Did not play,B.  Cardinal,,,,,,,"January 13, 2006",260113029,0,Grizzlies,PF
,,,,,,,Did not play,J.  Tsakalidis,,,,,,,"January 13, 2006",260113029,0,Grizzlies,C
--,0-0,1,1,5,0-1,0-0,22,J.  Collins,0,4,0,5,1,2,"January 14, 2006",260114006,1,Nets,C
--,0-0,1,0,3,3-4,4-4,20,N.  Krstic,0,3,10,3,1,2,"January 14, 2006",260114006,1,Nets,C
--,1-1,5,1,3,8-11,2-2,28,J.  Kidd,1,2,19,4,1,7,"January 14, 2006",260114006,1,Nets,PG
--,0-0,5,0,1,1-5,0-1,32,J.  Vaughn,1,3,2,2,2,3,"January 14, 2006",260114006,1,Nets,PG
--,0-2,2,0,2,6-17,5-8,28,V.  Carter,2,1,17,4,1,3,"January 14, 2006",260114006,1,Nets,SG
--,0-0,0,0,0,0-0,0-0,0,L.  Johnson,0,0,0,0,0,0,"January 14, 2006",260114006,0,Nets,PF
--,0-0,1,0,2,2-5,4-4,18,M.  Jackson,0,4,8,2,0,2,"January 14, 2006",260114006,0,Nets,PF
--,1-1,0,1,2,2-4,0-0,18,S.  Padgett,3,2,5,5,0,0,"January 14, 2006",260114006,0,Nets,PF
--,0-0,0,1,0,2-6,1-2,17,C.  Robinson,3,2,5,3,0,1,"January 14, 2006",260114006,0,Nets,PF
--,0-1,1,0,4,2-4,0-0,23,A.  Wright,1,2,4,5,0,0,"January 14, 2006",260114006,0,Nets,SF
--,0-0,0,0,0,0-0,0-0,0,R.  Jefferson,0,0,0,0,0,0,"January 14, 2006",260114006,0,Nets,SF
--,1-3,0,0,4,3-9,0-0,15,L.  Murray,1,2,7,5,0,0,"January 14, 2006",260114006,0,Nets,SF
--,0-1,0,0,1,0-2,0-0,14,Z.  Planinic,0,2,0,1,1,3,"January 14, 2006",260114006,0,Nets,PG
--,0-0,0,0,0,0-2,0-0,5,J.  McInnis,0,2,0,0,0,0,"January 14, 2006",260114006,0,Nets,PG
--,0-0,2,0,4,11-17,7-10,30,J.  Howard,2,1,29,6,1,0,"January 14, 2006",260114006,1,Mavericks,SF
--,0-0,0,2,5,1-4,0-0,20,D.  Diop,2,1,2,7,2,0,"January 14, 2006",260114006,1,Mavericks,C
--,0-0,3,0,3,6-11,4-5,27,D.  Nowitzki,0,2,16,3,1,2,"January 14, 2006",260114006,1,Mavericks,C
--,0-0,4,0,5,0-1,3-4,35,A.  Griffin,1,1,3,6,2,1,"January 14, 2006",260114006,1,Mavericks,SG
--,3-4,2,0,0,5-9,0-0,21,J.  Terry,1,3,13,1,2,2,"January 14, 2006",260114006,1,Mavericks,SG
--,5-6,0,1,2,8-9,2-2,19,K.  Van Horn,1,4,23,3,0,2,"January 14, 2006",260114006,0,Mavericks,PF
--,0-0,0,0,0,1-1,2-2,9,J.  Powell,0,1,4,0,0,0,"January 14, 2006",260114006,0,Mavericks,PF
--,0-0,2,0,1,2-7,1-2,19,J.  Stackhouse,1,0,5,2,0,0,"January 14, 2006",260114006,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,R.  Marshall,0,0,0,0,0,0,"January 14, 2006",260114006,0,Mavericks,SF
--,0-0,0,2,3,1-1,0-0,15,E.  Dampier,0,1,2,3,0,1,"January 14, 2006",260114006,0,Mavericks,C
--,0-0,0,0,0,0-0,0-0,0,P.  Podkolzin,0,0,0,0,0,0,"January 14, 2006",260114006,0,Mavericks,C
--,0-0,0,1,2,2-2,0-0,7,D.  Ilunga-Mbenga,0,0,4,2,0,1,"January 14, 2006",260114006,0,Mavericks,C
--,0-3,2,0,2,2-5,1-3,12,D.  Armstrong,0,0,5,2,1,2,"January 14, 2006",260114006,0,Mavericks,PG
--,0-2,7,1,1,1-9,2-3,27,D.  Harris,0,2,4,1,3,2,"January 14, 2006",260114006,0,Mavericks,PG
--,0-0,0,0,0,0-0,0-0,0,M.  Daniels,0,0,0,0,0,0,"January 14, 2006",260114006,0,Mavericks,SG
--,2-5,3,0,9,6-9,3-3,41,A.  Croshere,1,4,17,10,1,1,"January 16, 2006",260116017,1,Pacers,PF
--,1-3,1,1,2,5-16,3-6,39,S.  Jackson,0,5,14,2,0,3,"January 16, 2006",260116017,1,Pacers,SF
--,0-0,2,0,1,1-4,0-0,22,D.  Granger,0,4,2,1,0,2,"January 16, 2006",260116017,1,Pacers,SF
--,0-0,0,1,3,3-6,1-5,16,D.  Harrison,2,6,7,5,1,3,"January 16, 2006",260116017,1,Pacers,C
--,1-2,3,1,1,4-8,7-8,29,A.  Johnson,0,2,16,1,0,0,"January 16, 2006",260116017,1,Pacers,PG
--,0-0,3,0,6,4-7,0-0,32,J.  Foster,2,4,8,8,1,1,"January 16, 2006",260116017,0,Pacers,PF
--,0-0,0,0,0,0-0,0-0,0,M.  World Peace,0,0,0,0,0,0,"January 16, 2006",260116017,0,Pacers,SF
--,0-0,0,0,0,0-0,0-0,0,J.  Bender,0,0,0,0,0,0,"January 16, 2006",260116017,0,Pacers,SF
--,2-2,6,0,3,4-7,2-2,22,S.  Jasikevicius,0,2,12,3,1,2,"January 16, 2006",260116017,0,Pacers,PG
--,0-0,0,0,0,0-0,0-0,0,J.  Tinsley,0,0,0,0,0,0,"January 16, 2006",260116017,0,Pacers,PG
--,0-0,1,0,1,0-0,0-0,5,E.  Gill,0,0,0,1,0,0,"January 16, 2006",260116017,0,Pacers,PG
--,2-6,0,0,3,6-11,2-4,34,F.  Jones,0,4,16,3,1,1,"January 16, 2006",260116017,0,Pacers,SG
,,,,,,,Did not play,J.  O'Neal,,,,,,,"January 16, 2006",260116017,0,Pacers,C
,,,,,,,Did not play,S.  Pollard,,,,,,,"January 16, 2006",260116017,0,Pacers,C
--,0-1,1,0,8,4-13,3-4,40,R.  Jefferson,2,3,11,10,0,1,"January 16, 2006",260116017,1,Nets,SF
--,0-0,2,0,4,2-5,0-1,31,J.  Collins,1,2,4,5,1,3,"January 16, 2006",260116017,1,Nets,C
--,0-0,0,0,3,6-11,8-10,35,N.  Krstic,0,3,20,3,0,0,"January 16, 2006",260116017,1,Nets,C
--,5-7,10,0,4,8-15,2-4,41,J.  Kidd,1,3,23,5,2,0,"January 16, 2006",260116017,1,Nets,PG
--,1-2,6,0,4,8-16,7-8,39,V.  Carter,1,5,24,5,1,2,"January 16, 2006",260116017,1,Nets,SG
--,0-0,0,0,0,0-0,0-0,0,L.  Johnson,0,0,0,0,0,0,"January 16, 2006",260116017,0,Nets,PF
--,0-1,0,0,1,0-3,0-0,9,S.  Padgett,1,0,0,2,0,1,"January 16, 2006",260116017,0,Nets,PF
--,0-0,0,0,2,1-3,2-4,17,C.  Robinson,1,1,4,3,0,1,"January 16, 2006",260116017,0,Nets,PF
--,0-0,0,0,0,0-0,0-0,1,A.  Wright,0,0,0,0,0,0,"January 16, 2006",260116017,0,Nets,SF
--,0-0,0,0,3,0-0,0-0,8,L.  Murray,0,0,0,3,0,0,"January 16, 2006",260116017,0,Nets,SF
--,0-0,0,0,0,0-0,0-0,0,J.  McInnis,0,0,0,0,0,0,"January 16, 2006",260116017,0,Nets,PG
--,0-0,3,0,1,4-7,3-4,18,J.  Vaughn,0,2,11,1,4,1,"January 16, 2006",260116017,0,Nets,PG
,,,,,,,Did not play,M.  Jackson,,,,,,,"January 16, 2006",260116017,0,Nets,PF
,,,,,,,Did not play,Z.  Planinic,,,,,,,"January 16, 2006",260116017,0,Nets,PG
--,1-2,5,0,12,4-16,11-15,37,R.  Jefferson,4,3,20,16,1,0,"January 18, 2006",260118020,1,Nets,SF
--,0-1,0,1,2,2-4,0-0,25,J.  Collins,0,5,4,2,0,1,"January 18, 2006",260118020,1,Nets,C
--,0-0,1,0,4,6-10,4-4,31,N.  Krstic,3,5,16,7,1,0,"January 18, 2006",260118020,1,Nets,C
--,1-7,9,0,6,4-11,0-0,36,J.  Kidd,1,3,9,7,4,1,"January 18, 2006",260118020,1,Nets,PG
--,2-7,10,0,4,12-22,5-9,42,V.  Carter,4,1,31,8,1,1,"January 18, 2006",260118020,1,Nets,SG
--,0-0,0,0,0,0-1,0-0,3,M.  Jackson,0,0,0,0,1,0,"January 18, 2006",260118020,0,Nets,PF
--,0-0,0,0,0,0-0,0-0,0,L.  Johnson,0,0,0,0,0,0,"January 18, 2006",260118020,0,Nets,PF
--,0-1,0,0,0,0-2,0-0,4,S.  Padgett,0,1,0,0,0,0,"January 18, 2006",260118020,0,Nets,PF
--,1-2,0,0,2,7-12,0-0,31,C.  Robinson,0,0,15,2,0,0,"January 18, 2006",260118020,0,Nets,PF
--,1-2,1,0,1,1-3,0-0,9,L.  Murray,1,0,3,2,0,0,"January 18, 2006",260118020,0,Nets,SF
--,0-0,0,0,0,0-0,0-0,0,J.  McInnis,0,0,0,0,0,0,"January 18, 2006",260118020,0,Nets,PG
--,0-0,3,0,1,1-1,1-1,22,J.  Vaughn,2,2,3,3,1,3,"January 18, 2006",260118020,0,Nets,PG
,,,,,,,Did not play,A.  Wright,,,,,,,"January 18, 2006",260118020,0,Nets,SF
,,,,,,,Did not play,Z.  Planinic,,,,,,,"January 18, 2006",260118020,0,Nets,PG
--,0-0,1,1,3,3-4,0-0,23,J.  Salmons,0,4,6,3,0,2,"January 18, 2006",260118020,1,76ers,SF
--,1-2,2,0,3,5-9,0-2,33,A.  Iguodala,1,5,11,4,0,2,"January 18, 2006",260118020,1,76ers,SF
--,1-1,3,0,8,4-10,6-9,36,C.  Webber,0,2,15,8,1,1,"January 18, 2006",260118020,1,76ers,C
--,0-0,0,2,7,4-8,0-0,33,S.  Dalembert,2,3,8,9,0,2,"January 18, 2006",260118020,1,76ers,C
--,1-2,9,0,1,14-29,7-10,41,A.  Iverson,0,1,36,1,0,4,"January 18, 2006",260118020,1,76ers,SG
--,0-0,0,0,2,0-0,0-0,8,S.  Randolph,1,0,0,3,1,0,"January 18, 2006",260118020,0,76ers,PF
--,0-0,0,0,8,2-2,0-0,17,M.  Bradley,2,1,4,10,0,0,"January 18, 2006",260118020,0,76ers,PF
--,0-0,0,0,1,0-0,0-0,15,M.  Barnes,0,2,0,1,0,1,"January 18, 2006",260118020,0,76ers,SF
--,0-0,0,0,0,0-0,0-0,0,J.  Mashburn,0,0,0,0,0,0,"January 18, 2006",260118020,0,76ers,SF
--,0-0,0,0,0,0-0,0-0,0,L.  Nailon,0,0,0,0,0,0,"January 18, 2006",260118020,0,76ers,SF
--,0-0,0,0,1,1-3,0-0,9,K.  Ollie,0,1,2,1,0,0,"January 18, 2006",260118020,0,76ers,PG
--,2-6,3,0,2,2-6,2-2,25,K.  Korver,0,1,8,2,0,0,"January 18, 2006",260118020,0,76ers,SG
,,,,,,,Did not play,S.  Hunter,,,,,,,"January 18, 2006",260118020,0,76ers,C
,,,,,,,Did not play,L.  Williams,,,,,,,"January 18, 2006",260118020,0,76ers,SG
--,0-3,0,1,2,11-20,10-13,44,R.  Jefferson,1,4,32,3,0,1,"January 23, 2006",260123026,1,Nets,SF
--,0-0,1,1,2,1-7,0-0,22,J.  Collins,2,0,2,4,0,0,"January 23, 2006",260123026,1,Nets,C
--,0-0,0,0,4,5-6,1-2,41,N.  Krstic,2,3,11,6,1,1,"January 23, 2006",260123026,1,Nets,C
--,1-8,10,0,10,3-15,10-11,42,J.  Kidd,2,2,17,12,1,4,"January 23, 2006",260123026,1,Nets,PG
--,0-5,3,0,6,2-14,1-2,29,V.  Carter,0,4,5,6,1,4,"January 23, 2006",260123026,1,Nets,SG
--,0-2,0,0,1,0-2,0-0,7,S.  Padgett,0,1,0,1,0,0,"January 23, 2006",260123026,0,Nets,PF
--,1-3,1,0,6,2-6,0-0,27,C.  Robinson,1,1,5,7,2,2,"January 23, 2006",260123026,0,Nets,PF
--,0-0,0,0,0,0-0,0-0,1,A.  Wright,0,0,0,0,0,0,"January 23, 2006",260123026,0,Nets,SF
--,0-0,0,0,0,0-0,0-0,0,L.  Murray,0,0,0,0,0,0,"January 23, 2006",260123026,0,Nets,SF
--,0-0,1,0,0,0-1,2-2,9,Z.  Planinic,0,5,2,0,1,0,"January 23, 2006",260123026,0,Nets,PG
--,0-0,0,0,0,0-0,0-0,0,J.  McInnis,0,0,0,0,0,0,"January 23, 2006",260123026,0,Nets,PG
--,0-0,1,0,2,1-4,2-3,18,J.  Vaughn,2,4,4,4,1,0,"January 23, 2006",260123026,0,Nets,PG
,,,,,,,Did not play,M.  Jackson,,,,,,,"January 23, 2006",260123026,0,Nets,PF
,,,,,,,Did not play,L.  Johnson,,,,,,,"January 23, 2006",260123026,0,Nets,PF
--,1-3,4,1,12,6-12,8-9,42,A.  Kirilenko,1,0,21,13,1,4,"January 23, 2006",260123026,1,Jazz,SF
--,0-0,4,0,6,1-2,2-2,30,J.  Collins,0,5,4,6,0,0,"January 23, 2006",260123026,1,Jazz,C
--,1-3,3,1,11,6-17,5-6,46,M.  Okur,2,5,18,13,1,2,"January 23, 2006",260123026,1,Jazz,C
--,1-1,3,0,2,2-3,2-2,23,K.  McLeod,0,1,7,2,1,0,"January 23, 2006",260123026,1,Jazz,PG
--,0-2,1,0,2,6-12,2-2,19,G.  Giricek,1,3,14,3,0,1,"January 23, 2006",260123026,1,Jazz,SG
--,0-0,0,0,0,0-0,0-0,0,C.  Boozer,0,0,0,0,0,0,"January 23, 2006",260123026,0,Jazz,PF
--,0-0,1,1,3,0-3,0-0,8,K.  Humphries,1,2,0,4,0,0,"January 23, 2006",260123026,0,Jazz,PF
--,0-0,0,0,0,0-0,0-0,0,C.  Miles,0,0,0,0,0,0,"January 23, 2006",260123026,0,Jazz,SF
--,0-0,0,0,0,0-0,0-0,0,M.  Harpring,0,0,0,0,0,0,"January 23, 2006",260123026,0,Jazz,SF
--,0-0,0,0,0,0-0,0-0,1,R.  Whaley,0,0,0,0,0,0,"January 23, 2006",260123026,0,Jazz,C
--,0-0,0,1,1,0-1,0-0,6,G.  Ostertag,1,1,0,2,0,1,"January 23, 2006",260123026,0,Jazz,C
--,1-1,0,0,1,1-5,0-0,11,D.  Williams,0,2,3,1,2,0,"January 23, 2006",260123026,0,Jazz,PG
--,0-0,4,0,5,3-7,3-6,25,M.  Palacio,0,3,9,5,0,1,"January 23, 2006",260123026,0,Jazz,PG
--,0-1,1,0,0,6-10,1-1,29,D.  Brown,1,1,13,1,1,1,"January 23, 2006",260123026,0,Jazz,SG
,,,,,,,Did not play,A.  Owens,,,,,,,"January 23, 2006",260123026,0,Jazz,SG
--,0-0,2,0,3,5-14,5-8,40,R.  Jefferson,0,1,15,3,0,3,"January 25, 2006",260125012,1,Nets,SF
--,0-0,0,0,1,1-3,0-0,21,J.  Collins,2,1,2,3,2,0,"January 25, 2006",260125012,1,Nets,C
--,0-0,0,0,4,5-12,2-3,29,N.  Krstic,2,6,12,6,0,1,"January 25, 2006",260125012,1,Nets,C
--,2-4,6,0,4,6-11,5-5,32,J.  Kidd,0,0,19,4,0,0,"January 25, 2006",260125012,1,Nets,PG
--,0-0,5,0,4,1-9,1-2,27,V.  Carter,0,1,3,4,0,5,"January 25, 2006",260125012,1,Nets,SG
--,0-0,1,0,5,3-4,0-0,13,M.  Jackson,0,2,6,5,0,1,"January 25, 2006",260125012,0,Nets,PF
--,0-0,1,0,1,2-3,1-2,8,L.  Johnson,0,1,5,1,1,1,"January 25, 2006",260125012,0,Nets,PF
--,0-1,0,0,2,0-1,0-0,7,S.  Padgett,1,0,0,3,2,1,"January 25, 2006",260125012,0,Nets,PF
--,0-1,0,0,2,0-4,0-2,14,C.  Robinson,1,1,0,3,0,0,"January 25, 2006",260125012,0,Nets,PF
--,0-0,1,0,0,2-3,0-0,10,A.  Wright,0,2,4,0,1,2,"January 25, 2006",260125012,0,Nets,SF
--,0-0,0,0,0,0-0,0-0,0,L.  Murray,0,0,0,0,0,0,"January 25, 2006",260125012,0,Nets,SF
--,0-2,0,0,2,3-8,0-0,21,Z.  Planinic,0,1,6,2,0,0,"January 25, 2006",260125012,0,Nets,PG
--,0-0,0,0,0,0-0,0-0,0,J.  McInnis,0,0,0,0,0,0,"January 25, 2006",260125012,0,Nets,PG
--,0-0,4,0,3,1-4,3-4,18,J.  Vaughn,0,3,5,3,2,0,"January 25, 2006",260125012,0,Nets,PG
--,0-0,2,2,5,8-16,3-3,32,E.  Brand,0,2,19,5,1,2,"January 25, 2006",260125012,1,Clippers,PF
--,0-0,2,0,3,4-7,0-0,35,Q.  Ross,0,1,8,3,1,1,"January 25, 2006",260125012,1,Clippers,SF
--,0-0,1,2,8,6-9,5-6,33,C.  Kaman,1,4,17,9,0,3,"January 25, 2006",260125012,1,Clippers,C
--,1-2,7,0,4,8-12,0-0,30,S.  Cassell,0,1,17,4,1,1,"January 25, 2006",260125012,1,Clippers,PG
--,2-6,7,0,10,6-15,1-2,38,C.  Mobley,3,4,15,13,1,2,"January 25, 2006",260125012,1,Clippers,SG
--,0-1,1,0,3,0-2,2-2,14,C.  Wilcox,0,4,2,3,0,2,"January 25, 2006",260125012,0,Clippers,PF
--,0-0,0,0,0,0-0,0-0,0,C.  Maggette,0,0,0,0,0,0,"January 25, 2006",260125012,0,Clippers,SF
--,0-0,0,0,0,0-0,2-2,4,Y.  Korolev,0,2,2,0,0,0,"January 25, 2006",260125012,0,Clippers,SF
--,0-1,1,1,5,3-6,1-3,18,J.  Singleton,3,3,7,8,0,1,"January 25, 2006",260125012,0,Clippers,SF
--,0-0,0,0,0,0-0,0-0,0,B.  N'Dong,0,0,0,0,0,0,"January 25, 2006",260125012,0,Clippers,C
--,1-1,3,1,3,1-5,0-2,21,S.  Livingston,0,2,3,3,1,2,"January 25, 2006",260125012,0,Clippers,PG
--,0-2,0,0,1,0-3,0-0,17,D.  Ewing,0,1,0,1,1,3,"January 25, 2006",260125012,0,Clippers,PG
--,-----,--,--,--,-----,-----,--,B.  Napos;Dong,--,--,--,--,--,--,"January 25, 2006",260125012,0,Clippers,g
,,,,,,,Did not play,W.  McCarty,,,,,,,"January 25, 2006",260125012,0,Clippers,PF
,,,,,,,Did not play,Z.  Rebraca,,,,,,,"January 25, 2006",260125012,0,Clippers,C
--,0-2,6,0,8,8-16,7-12,46,R.  Jefferson,2,5,23,10,2,7,"January 27, 2006",260127022,1,Nets,SF
--,0-0,2,1,2,2-8,0-0,35,J.  Collins,4,2,4,6,1,0,"January 27, 2006",260127022,1,Nets,C
--,0-0,0,1,1,2-3,1-2,27,N.  Krstic,2,2,5,3,0,4,"January 27, 2006",260127022,1,Nets,C
--,2-8,8,2,5,7-23,2-3,45,J.  Kidd,1,2,18,6,2,6,"January 27, 2006",260127022,1,Nets,PG
--,0-0,3,0,2,2-8,3-4,38,J.  Vaughn,1,5,7,3,5,0,"January 27, 2006",260127022,1,Nets,PG
--,4-5,0,0,2,8-10,2-2,23,C.  Robinson,2,1,22,4,1,0,"January 27, 2006",260127022,0,Nets,PF
--,0-0,0,0,3,2-3,0-0,11,M.  Jackson,0,0,4,3,0,0,"January 27, 2006",260127022,0,Nets,PF
--,0-1,2,0,0,0-2,0-0,15,Z.  Planinic,0,1,0,0,0,0,"January 27, 2006",260127022,0,Nets,PG
--,0-0,0,0,0,0-0,0-0,0,J.  McInnis,0,0,0,0,0,0,"January 27, 2006",260127022,0,Nets,PG
--,0-0,0,0,0,0-0,0-0,0,V.  Carter,0,0,0,0,0,0,"January 27, 2006",260127022,0,Nets,SG
,,,,,,,Did not play,L.  Johnson,,,,,,,"January 27, 2006",260127022,0,Nets,PF
,,,,,,,Did not play,S.  Padgett,,,,,,,"January 27, 2006",260127022,0,Nets,PF
,,,,,,,Did not play,A.  Wright,,,,,,,"January 27, 2006",260127022,0,Nets,SF
,,,,,,,Did not play,L.  Murray,,,,,,,"January 27, 2006",260127022,0,Nets,SF
--,0-0,4,0,5,2-6,3-6,28,V.  Khryapa,1,4,7,6,2,1,"January 27, 2006",260127022,1,Trail Blazers,PF
--,0-0,1,0,1,4-9,1-2,37,Z.  Randolph,1,4,9,2,3,4,"January 27, 2006",260127022,1,Trail Blazers,PF
--,0-0,2,2,6,1-1,2-4,26,J.  Przybilla,2,1,4,8,0,0,"January 27, 2006",260127022,1,Trail Blazers,C
--,1-2,4,0,3,4-6,2-2,24,S.  Blake,0,2,11,3,0,3,"January 27, 2006",260127022,1,Trail Blazers,PG
--,2-4,2,0,1,12-16,0-0,29,J.  Dixon,0,1,26,1,4,5,"January 27, 2006",260127022,1,Trail Blazers,SG
