+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,REB,STL,TO,date,game_id,starter,team,Position
+2,1-3,2,0,6,6-9,0-0,33,A.  Johnson,2,4,13,8,2,0,"November 1, 2013",400488896,1,Raptors,C
-10,0-0,0,2,3,2-5,0-0,18,J.  Valanciunas,1,3,4,4,1,1,"November 1, 2013",400488896,1,Raptors,C
-19,3-5,4,0,3,5-7,3-6,34,K.  Lowry,0,2,16,3,0,4,"November 1, 2013",400488896,1,Raptors,PG
-10,2-5,2,1,4,14-23,1-2,37,D.  DeRozan,0,3,31,4,1,2,"November 1, 2013",400488896,1,Raptors,SG
-3,0-1,0,1,3,1-3,2-2,20,T.  Hansbrough,1,2,4,4,0,1,"November 1, 2013",400488896,0,Raptors,PF
-14,0-3,0,0,2,1-4,0-0,8,A.  Daye,1,2,2,3,0,0,"November 1, 2013",400488896,0,Raptors,SF
+4,1-1,0,0,0,1-3,0-0,6,D.  Buycks,0,1,3,0,0,1,"November 1, 2013",400488896,0,Raptors,PG
-2,0-0,0,0,0,0-0,0-0,4,J.  Stone,0,0,0,0,0,0,"November 1, 2013",400488896,0,Raptors,PG
+8,0-1,4,0,1,2-5,0-0,12,D.J. ,0,1,4,1,0,0,"November 1, 2013",400488896,0,Raptors,PG
+12,0-0,2,0,6,2-5,0-0,23,L.  Fields,3,3,4,9,1,0,"November 1, 2013",400488896,0,Raptors,SG
+14,0-1,0,0,1,0-1,0-0,13,T.  Ross,0,2,0,1,0,1,"November 1, 2013",400488896,0,Raptors,SG
,,,,,,,DNP-COACH'S DECISION,Q.  Acy,,,,,,,"November 1, 2013",400488896,0,Raptors,SF
-3,0-0,2,0,4,7-12,1-5,31,P.  Millsap,1,2,15,5,0,2,"November 1, 2013",400488896,1,Hawks,PF
+16,0-0,1,1,13,9-14,4-8,35,A.  Horford,3,2,22,16,0,2,"November 1, 2013",400488896,1,Hawks,PF
+12,1-5,3,0,2,1-7,5-5,33,D.  Carroll,1,1,8,3,3,0,"November 1, 2013",400488896,1,Hawks,SF
+20,1-4,12,0,0,4-13,8-9,36,J.  Teague,0,1,17,0,1,1,"November 1, 2013",400488896,1,Hawks,PG
+0,5-8,3,0,4,6-12,0-0,35,K.  Korver,0,2,17,4,3,3,"November 1, 2013",400488896,1,Hawks,SG
+0,2-3,0,1,2,2-4,2-4,24,C.  Martin,0,1,8,2,0,1,"November 1, 2013",400488896,0,Hawks,PF
-3,0-0,0,1,3,1-2,0-0,7,E.  Brand,1,2,2,4,0,0,"November 1, 2013",400488896,0,Hawks,PF
-4,0-1,1,0,1,2-4,0-0,11,M.  Scott,1,0,4,2,0,0,"November 1, 2013",400488896,0,Hawks,PF
+8,1-2,1,0,1,2-4,0-0,12,P.  Antic,0,1,5,1,0,2,"November 1, 2013",400488896,0,Hawks,PF
-11,0-0,1,0,0,2-5,0-0,16,D.  Schroder,0,0,4,0,0,2,"November 1, 2013",400488896,0,Hawks,PG
,,,,,,,DNP-COACH'S DECISION,J.  Cunningham,,,,,,,"November 1, 2013",400488896,0,Hawks,SG
,,,,,,,DNP-COACH'S DECISION,J.  Jenkins,,,,,,,"November 1, 2013",400488896,0,Hawks,SG
,,,,,,,DNP-COACH'S DECISION,S.  Mack,,,,,,,"November 1, 2013",400488896,0,Hawks,G
+3,0-0,4,1,4,4-9,6-10,29,P.  Millsap,3,4,14,7,1,1,"November 3, 2013",400488919,1,Hawks,PF
-4,0-0,2,1,13,5-12,2-4,34,A.  Horford,3,4,12,16,2,4,"November 3, 2013",400488919,1,Hawks,PF
-3,0-3,3,0,3,2-5,1-2,19,D.  Carroll,0,4,5,3,0,1,"November 3, 2013",400488919,1,Hawks,SF
-4,0-3,4,0,5,7-18,0-0,33,J.  Teague,1,1,14,6,2,2,"November 3, 2013",400488919,1,Hawks,PG
+12,6-6,4,1,2,8-10,0-0,37,K.  Korver,0,3,22,2,2,0,"November 3, 2013",400488919,1,Hawks,SG
+6,3-6,3,0,4,3-7,0-0,28,C.  Martin,0,4,9,4,0,1,"November 3, 2013",400488919,0,Hawks,PF
-6,0-0,1,0,0,0-0,0-2,4,E.  Brand,1,0,0,1,0,0,"November 3, 2013",400488919,0,Hawks,PF
-7,0-1,1,0,4,5-13,3-4,22,M.  Scott,1,1,13,5,1,1,"November 3, 2013",400488919,0,Hawks,PF
+10,0-1,0,0,3,1-3,0-0,8,P.  Antic,1,0,2,4,1,0,"November 3, 2013",400488919,0,Hawks,PF
-7,0-2,4,0,3,4-11,2-4,22,D.  Schroder,0,1,10,3,0,1,"November 3, 2013",400488919,0,Hawks,PG
-10,0-0,0,0,1,1-2,0-0,6,J.  Jenkins,0,0,2,1,0,0,"November 3, 2013",400488919,0,Hawks,SG
,,,,,,,DNP-COACH'S DECISION,J.  Cunningham,,,,,,,"November 3, 2013",400488919,0,Hawks,SG
,,,,,,,DNP-COACH'S DECISION,S.  Mack,,,,,,,"November 3, 2013",400488919,0,Hawks,G
+3,1-2,0,1,3,3-5,0-0,18,S.  Williams,1,6,7,4,1,1,"November 3, 2013",400488919,1,Lakers,SF
-2,1-2,2,1,13,5-18,5-7,28,P.  Gasol,0,1,16,13,0,3,"November 3, 2013",400488919,1,Lakers,C
-2,1-2,6,0,3,5-13,2-2,29,S.  Nash,0,2,13,3,1,0,"November 3, 2013",400488919,1,Lakers,PG
-2,1-4,7,0,4,1-5,0-0,32,S.  Blake,1,1,3,5,0,0,"November 3, 2013",400488919,1,Lakers,PG
+4,2-4,1,0,0,5-11,6-8,26,X.  Henry,0,1,18,0,0,1,"November 3, 2013",400488919,1,Lakers,SG
+0,0-1,0,3,4,3-6,3-3,21,W.  Johnson,3,5,9,7,0,0,"November 3, 2013",400488919,0,Lakers,SF
-1,0-0,1,1,4,2-2,2-2,14,J.  Hill,1,2,6,5,0,1,"November 3, 2013",400488919,0,Lakers,C
+4,0-0,1,1,5,5-7,0-0,16,C.  Kaman,0,5,10,5,0,3,"November 3, 2013",400488919,0,Lakers,C
+4,1-4,3,0,5,2-8,0-0,19,J.  Farmar,0,1,5,5,2,4,"November 3, 2013",400488919,0,Lakers,PG
+2,1-4,4,0,4,5-9,2-2,21,N.  Young,0,0,13,4,0,0,"November 3, 2013",400488919,0,Lakers,SG
+0,1-2,2,0,2,2-5,0-0,17,J.  Meeks,0,0,5,2,1,0,"November 3, 2013",400488919,0,Lakers,SG
,,,,,,,DNP-COACH'S DECISION,E.  Harris,,,,,,,"November 3, 2013",400488919,0,Lakers,SF
,,,,,,,DNP-COACH'S DECISION,R.  Sacre,,,,,,,"November 3, 2013",400488919,0,Lakers,C
+5,2-3,4,1,8,9-15,5-6,34,P.  Millsap,3,0,25,11,4,2,"November 5, 2013",400488932,1,Hawks,PF
+1,1-1,1,2,5,11-19,4-6,35,A.  Horford,5,3,27,10,3,2,"November 5, 2013",400488932,1,Hawks,PF
+6,0-4,0,0,2,3-11,0-0,35,D.  Carroll,0,2,6,2,1,2,"November 5, 2013",400488932,1,Hawks,SF
+6,2-5,10,0,3,6-12,4-8,34,J.  Teague,0,2,18,3,1,4,"November 5, 2013",400488932,1,Hawks,PG
+2,1-2,1,1,1,3-4,2-2,32,K.  Korver,0,3,9,1,0,3,"November 5, 2013",400488932,1,Hawks,SG
+0,1-3,2,0,3,2-7,4-4,25,C.  Martin,0,0,9,3,2,1,"November 5, 2013",400488932,0,Hawks,PF
+4,0-0,1,2,3,0-2,0-0,12,E.  Brand,0,0,0,3,0,0,"November 5, 2013",400488932,0,Hawks,PF
+0,1-3,0,1,0,2-4,0-0,16,P.  Antic,1,1,5,1,0,0,"November 5, 2013",400488932,0,Hawks,PF
+1,0-1,7,0,2,3-7,0-0,19,D.  Schroder,0,4,6,2,0,0,"November 5, 2013",400488932,0,Hawks,PG
,,,,,,,DNP-COACH'S DECISION,M.  Scott,,,,,,,"November 5, 2013",400488932,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,J.  Cunningham,,,,,,,"November 5, 2013",400488932,0,Hawks,SG
,,,,,,,DNP-COACH'S DECISION,J.  Jenkins,,,,,,,"November 5, 2013",400488932,0,Hawks,SG
,,,,,,,DNP-COACH'S DECISION,S.  Mack,,,,,,,"November 5, 2013",400488932,0,Hawks,G
-3,1-3,1,0,8,3-6,0-0,31,P.  Patterson,1,4,7,9,2,3,"November 5, 2013",400488932,1,Kings,PF
-5,1-4,5,2,3,5-11,2-2,34,J.  Salmons,1,2,13,4,0,3,"November 5, 2013",400488932,1,Kings,SF
-5,0-1,2,1,4,5-12,1-2,29,D.  Cousins,2,5,11,6,0,1,"November 5, 2013",400488932,1,Kings,C
-7,1-4,4,0,3,2-5,4-4,20,G.  Vasquez,0,4,9,3,0,4,"November 5, 2013",400488932,1,Kings,PG
-8,3-7,1,0,0,5-10,2-2,25,M.  Thornton,0,2,15,0,3,1,"November 5, 2013",400488932,1,Kings,SG
+4,0-0,1,0,0,0-1,0-0,13,C.  Hayes,0,2,0,0,2,0,"November 5, 2013",400488932,0,Kings,PF
-6,0-0,1,0,5,1-4,0-0,23,J.  Thompson,1,3,2,6,0,1,"November 5, 2013",400488932,0,Kings,PF
+0,0-1,1,1,2,0-2,2-2,14,T.  Outlaw,1,1,2,3,0,1,"November 5, 2013",400488932,0,Kings,SF
+2,1-4,5,0,0,8-17,9-9,28,I.  Thomas,2,2,26,2,1,4,"November 5, 2013",400488932,0,Kings,PG
+3,3-7,1,0,4,6-12,0-0,23,B.  McLemore,2,1,15,6,2,0,"November 5, 2013",400488932,0,Kings,SG
,,,,,,,DNP-COACH'S DECISION,L.  Mbah a Moute,,,,,,,"November 5, 2013",400488932,0,Kings,PF
,,,,,,,DNP-COACH'S DECISION,J.  Fredette,,,,,,,"November 5, 2013",400488932,0,Kings,PG
,,,,,,,DNP-COACH'S DECISION,R.  McCallum,,,,,,,"November 5, 2013",400488932,0,Kings,PG
+13,2-3,5,1,8,10-15,7-11,34,P.  Millsap,2,4,29,10,2,0,"November 7, 2013",400488944,1,Hawks,PF
+0,0-1,5,4,6,10-21,1-1,35,A.  Horford,3,2,21,9,1,4,"November 7, 2013",400488944,1,Hawks,PF
+0,1-4,3,0,3,4-9,1-1,30,D.  Carroll,2,2,10,5,2,0,"November 7, 2013",400488944,1,Hawks,SF
+0,0-1,11,0,1,7-17,0-0,34,J.  Teague,1,3,14,2,0,3,"November 7, 2013",400488944,1,Hawks,PG
+3,2-4,4,2,5,6-10,2-2,34,K.  Korver,0,2,16,5,2,3,"November 7, 2013",400488944,1,Hawks,SG
+0,0-4,0,0,2,0-7,1-2,23,C.  Martin,1,4,1,3,3,0,"November 7, 2013",400488944,0,Hawks,PF
-8,0-1,0,0,3,1-2,0-0,6,M.  Scott,1,2,2,4,0,0,"November 7, 2013",400488944,0,Hawks,PF
-9,2-5,1,2,2,2-5,1-2,20,P.  Antic,2,2,7,4,0,1,"November 7, 2013",400488944,0,Hawks,PF
-9,0-0,0,0,0,0-0,0-0,4,J.  Cunningham,0,0,0,0,0,0,"November 7, 2013",400488944,0,Hawks,SG
+0,1-3,2,0,3,3-8,0-0,19,S.  Mack,1,2,7,4,1,0,"November 7, 2013",400488944,0,Hawks,G
,,,,,,,DNP-COACH'S DECISION,E.  Brand,,,,,,,"November 7, 2013",400488944,0,Hawks,PF
,,,,,,,DNP-SUSPENDED BY LEAGUE,D.  Schroder,,,,,,,"November 7, 2013",400488944,0,Hawks,PG
,,,,,,,DNP-COACH'S DECISION,J.  Jenkins,,,,,,,"November 7, 2013",400488944,0,Hawks,SG
+3,0-0,4,1,5,2-6,0-0,26,K.  Faried,4,2,4,9,1,2,"November 7, 2013",400488944,1,Nuggets,PF
+12,0-0,0,2,2,7-13,0-0,24,J.  McGee,1,3,14,3,1,0,"November 7, 2013",400488944,1,Nuggets,C
-4,3-5,8,0,6,9-16,2-3,39,T.  Lawson,1,1,23,7,0,3,"November 7, 2013",400488944,1,Nuggets,PG
-4,3-5,2,0,3,4-7,2-3,24,R.  Foye,1,3,13,4,1,3,"November 7, 2013",400488944,1,Nuggets,SG
-5,1-5,1,1,1,2-7,1-2,16,J.  Hamilton,0,1,6,1,0,0,"November 7, 2013",400488944,1,Nuggets,SG
-6,0-0,1,1,0,1-3,0-0,5,D.  Arthur,0,1,2,0,0,1,"November 7, 2013",400488944,0,Nuggets,PF
-1,0-0,1,0,4,3-4,4-5,18,T.  Mozgov,2,0,10,6,0,1,"November 7, 2013",400488944,0,Nuggets,C
-6,0-0,0,1,7,1-4,1-2,22,J.  Hickson,1,2,3,8,0,2,"November 7, 2013",400488944,0,Nuggets,C
+17,1-1,7,1,1,3-5,0-0,21,A.  Miller,0,2,7,1,0,1,"November 7, 2013",400488944,0,Nuggets,PG
-6,4-6,3,0,3,5-11,1-2,21,N.  Robinson,0,2,15,3,1,2,"November 7, 2013",400488944,0,Nuggets,PG
+10,2-3,1,1,3,5-10,0-0,24,E.  Fournier,0,1,12,3,0,1,"November 7, 2013",400488944,0,Nuggets,SG
,,,,,,,DNP-COACH'S DECISION,Q.  Miller,,,,,,,"November 7, 2013",400488944,0,Nuggets,SF
,,,,,,,DNP-COACH'S DECISION,A.  Randolph,,,,,,,"November 7, 2013",400488944,0,Nuggets,SF
-10,0-0,0,0,2,6-11,0-0,22,J.  Maxiell,2,5,12,4,0,2,"November 9, 2013",400488959,1,Magic,PF
-17,0-1,0,0,4,3-5,0-0,28,M.  Harkless,1,2,6,5,2,1,"November 9, 2013",400488959,1,Magic,SF
-12,0-0,4,0,5,3-10,1-2,34,N.  Vucevic,1,4,7,6,1,1,"November 9, 2013",400488959,1,Magic,C
-12,3-6,6,0,3,4-9,2-2,31,J.  Nelson,0,1,13,3,0,4,"November 9, 2013",400488959,1,Magic,PG
-11,3-6,7,0,3,8-16,2-4,37,A.  Afflalo,0,3,21,3,2,4,"November 9, 2013",400488959,1,Magic,SG
+0,0-1,1,0,5,5-9,3-5,26,A.  Nicholson,1,4,13,6,1,2,"November 9, 2013",400488959,0,Magic,PF
+6,1-1,2,0,1,2-5,2-3,25,E.  Moore,1,1,7,2,1,0,"November 9, 2013",400488959,0,Magic,SF
+2,0-0,0,1,2,4-6,0-0,14,K.  O'Quinn,1,2,8,3,1,0,"November 9, 2013",400488959,0,Magic,C
-5,0-0,0,0,0,1-3,0-0,3,R.  Price,1,1,2,1,0,0,"November 9, 2013",400488959,0,Magic,PG
+9,1-2,2,1,2,2-8,0-2,20,V.  Oladipo,1,1,5,3,1,3,"November 9, 2013",400488959,0,Magic,SG
,,,,,,,DNP-TORN MENISCUS LEFT KNEE,S.  Jones,,,,,,,"November 9, 2013",400488959,0,Magic,PF
,,,,,,,DNP-SPRAINED ANKLE,T.  Harris,,,,,,,"November 9, 2013",400488959,0,Magic,SF
,,,,,,,DNP-COACH'S DECISION,D.  Lamb,,,,,,,"November 9, 2013",400488959,0,Magic,SG
+23,0-1,4,2,9,8-16,2-4,34,P.  Millsap,2,2,18,11,4,0,"November 9, 2013",400488959,1,Hawks,PF
+11,0-0,7,4,6,7-14,1-2,30,A.  Horford,1,3,15,7,1,0,"November 9, 2013",400488959,1,Hawks,PF
+12,2-2,1,0,6,5-5,0-2,32,D.  Carroll,1,1,12,7,0,5,"November 9, 2013",400488959,1,Hawks,SF
+17,1-2,13,0,0,6-15,6-6,40,J.  Teague,1,1,19,1,1,2,"November 9, 2013",400488959,1,Hawks,PG
+16,2-5,5,0,6,6-10,0-0,40,K.  Korver,2,2,14,8,1,2,"November 9, 2013",400488959,1,Hawks,SG
-12,0-3,2,0,2,3-7,1-1,22,C.  Martin,0,0,7,2,2,0,"November 9, 2013",400488959,0,Hawks,PF
-13,1-2,1,0,2,7-11,2-2,14,M.  Scott,0,2,17,2,0,2,"November 9, 2013",400488959,0,Hawks,PF
-1,0-3,2,0,1,1-4,0-0,18,P.  Antic,0,4,2,1,0,0,"November 9, 2013",400488959,0,Hawks,PF
-5,0-1,1,0,0,0-8,0-0,10,D.  Schroder,0,0,0,0,0,1,"November 9, 2013",400488959,0,Hawks,PG
+2,0-0,0,0,0,0-0,0-0,0,S.  Mack,0,0,0,0,0,0,"November 9, 2013",400488959,0,Hawks,G
,,,,,,,DNP-COACH'S DECISION,E.  Brand,,,,,,,"November 9, 2013",400488959,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,G.  Ayon,,,,,,,"November 9, 2013",400488959,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,J.  Jenkins,,,,,,,"November 9, 2013",400488959,0,Hawks,SG
+1,1-2,0,1,4,2-7,4-4,26,P.  Millsap,1,2,9,5,0,1,"November 11, 2013",400488971,1,Hawks,PF
+3,0-1,5,0,5,9-15,6-7,31,A.  Horford,0,3,24,5,1,4,"November 11, 2013",400488971,1,Hawks,PF
-4,1-4,1,1,8,2-5,0-0,34,D.  Carroll,2,1,5,10,0,0,"November 11, 2013",400488971,1,Hawks,SF
+8,1-3,12,1,2,4-14,5-8,31,J.  Teague,1,2,14,3,2,4,"November 11, 2013",400488971,1,Hawks,PG
+5,2-6,2,0,3,4-9,1-1,33,K.  Korver,0,2,11,3,2,2,"November 11, 2013",400488971,1,Hawks,SG
+12,3-4,1,0,3,5-7,3-4,20,C.  Martin,0,4,16,3,1,1,"November 11, 2013",400488971,0,Hawks,PF
+11,0-0,0,0,6,2-5,2-2,19,E.  Brand,1,2,6,7,0,0,"November 11, 2013",400488971,0,Hawks,PF
+3,0-3,2,0,2,3-8,2-2,19,M.  Scott,1,3,8,3,1,0,"November 11, 2013",400488971,0,Hawks,PF
+6,0-0,1,0,1,2-2,0-0,10,D.  Schroder,0,3,4,1,0,0,"November 11, 2013",400488971,0,Hawks,PG
+2,0-1,0,0,0,0-1,0-0,7,J.  Jenkins,0,0,0,0,0,0,"November 11, 2013",400488971,0,Hawks,SG
-2,2-3,2,0,1,2-3,0-0,8,S.  Mack,0,0,6,1,0,1,"November 11, 2013",400488971,0,Hawks,G
,,,,,,,DNP-COACH'S DECISION,G.  Ayon,,,,,,,"November 11, 2013",400488971,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,P.  Antic,,,,,,,"November 11, 2013",400488971,0,Hawks,PF
+2,5-8,7,0,5,7-13,0-0,31,J.  McRoberts,1,5,19,6,0,2,"November 11, 2013",400488971,1,Bobcats,PF
-6,0-1,2,0,2,6-11,4-5,33,M.  Kidd-Gilchrist,4,1,16,6,0,3,"November 11, 2013",400488971,1,Bobcats,SF
+4,0-0,3,0,6,5-11,0-0,28,A.  Jefferson,1,3,10,7,1,0,"November 11, 2013",400488971,1,Bobcats,C
-4,0-2,3,0,1,3-11,6-7,32,K.  Walker,1,4,12,2,1,4,"November 11, 2013",400488971,1,Bobcats,PG
+0,0-0,3,0,1,3-8,5-6,33,G.  Henderson,0,2,11,1,0,2,"November 11, 2013",400488971,1,Bobcats,SG
-6,0-0,0,0,1,0-1,0-0,3,A.  Tolliver,0,0,0,1,0,1,"November 11, 2013",400488971,0,Bobcats,PF
-13,0-2,1,0,6,4-10,2-3,25,J.  Taylor,0,4,10,6,0,1,"November 11, 2013",400488971,0,Bobcats,SF
-14,0-0,1,0,1,1-5,2-2,17,C.  Zeller,1,2,4,2,2,0,"November 11, 2013",400488971,0,Bobcats,C
-4,0-0,0,0,5,1-1,0-2,17,B.  Biyombo,1,2,2,6,0,0,"November 11, 2013",400488971,0,Bobcats,C
-4,0-0,2,0,2,3-10,4-4,20,R.  Sessions,1,1,10,3,0,1,"November 11, 2013",400488971,0,Bobcats,PG
,,,,,,,DNP-COACH'S DECISION,J.  Adrien,,,,,,,"November 11, 2013",400488971,0,Bobcats,SF
,,,,,,,DNP-COACH'S DECISION,J.  Pargo,,,,,,,"November 11, 2013",400488971,0,Bobcats,PG
,,,,,,,DNP-COACH'S DECISION,B.  Gordon,,,,,,,"November 11, 2013",400488971,0,Bobcats,SG
-5,3-6,2,0,4,9-25,4-5,40,C.  Anthony,0,4,25,4,1,2,"November 13, 2013",400488989,1,Knicks,PF
+6,2-4,2,1,7,8-15,2-2,31,A.  Bargnani,4,2,20,11,0,1,"November 13, 2013",400488989,1,Knicks,C
+1,0-3,5,1,1,5-12,0-0,32,R.  Felton,1,3,10,2,1,0,"November 13, 2013",400488989,1,Knicks,PG
-3,3-7,1,0,5,4-10,1-4,33,J.  Smith,2,1,12,7,1,0,"November 13, 2013",400488989,1,Knicks,SG
+15,1-4,9,1,5,2-8,0-0,35,I.  Shumpert,1,3,5,6,4,0,"November 13, 2013",400488989,1,Knicks,SG
+2,0-0,1,0,3,1-1,0-0,17,K.  Martin,0,2,2,3,0,0,"November 13, 2013",400488989,0,Knicks,PF
+3,2-4,0,0,2,5-8,2-2,15,T.  Hardaway J,0,0,14,2,1,0,"November 13, 2013",400488989,0,Knicks,SF
-4,0-2,0,0,1,2-5,0-0,21,M.  World Peace,0,0,4,1,1,0,"November 13, 2013",400488989,0,Knicks,SF
-4,0-0,0,0,0,0-0,0-0,0,C.  Aldrich,0,0,0,0,0,0,"November 13, 2013",400488989,0,Knicks,C
+9,1-4,4,0,1,1-4,0-0,16,P.  Prigioni,0,4,3,1,2,0,"November 13, 2013",400488989,0,Knicks,PG
,,,,,,,DNP-COACH'S DECISION,T.  Murry,,,,,,,"November 13, 2013",400488989,0,Knicks,SF
,,,,,,,DNP-COACH'S DECISION,A.  Stoudemire,,,,,,,"November 13, 2013",400488989,0,Knicks,C
,,,,,,,DNP-COACH'S DECISION,B.  Udrih,,,,,,,"November 13, 2013",400488989,0,Knicks,PG
-3,0-2,4,3,5,3-9,0-0,31,P.  Millsap,1,3,6,6,1,2,"November 13, 2013",400488989,1,Hawks,PF
+3,0-0,0,0,4,11-14,1-2,35,A.  Horford,1,0,23,5,0,1,"November 13, 2013",400488989,1,Hawks,PF
+5,0-2,2,0,9,2-7,0-0,33,D.  Carroll,0,1,4,9,0,1,"November 13, 2013",400488989,1,Hawks,SF
+12,0-2,8,0,4,7-17,11-14,40,J.  Teague,1,4,25,5,0,4,"November 13, 2013",400488989,1,Hawks,PG
-9,2-6,2,1,8,3-7,0-1,37,K.  Korver,0,3,8,8,0,2,"November 13, 2013",400488989,1,Hawks,SG
-4,3-10,1,2,4,5-13,0-0,26,C.  Martin,0,0,13,4,0,0,"November 13, 2013",400488989,0,Hawks,PF
-1,0-1,1,0,2,3-6,2-2,17,M.  Scott,3,2,8,5,0,0,"November 13, 2013",400488989,0,Hawks,PF
-5,0-0,2,0,3,1-3,2-2,13,P.  Antic,2,1,4,5,0,1,"November 13, 2013",400488989,0,Hawks,PF
-18,0-1,2,0,0,0-1,0-0,9,D.  Schroder,0,1,0,0,0,4,"November 13, 2013",400488989,0,Hawks,PG
,,,,,,,DNP-COACH'S DECISION,E.  Brand,,,,,,,"November 13, 2013",400488989,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,G.  Ayon,,,,,,,"November 13, 2013",400488989,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,J.  Jenkins,,,,,,,"November 13, 2013",400488989,0,Hawks,SG
,,,,,,,DNP-COACH'S DECISION,S.  Mack,,,,,,,"November 13, 2013",400488989,0,Hawks,G
-3,1-3,2,0,10,5-11,3-4,32,S.  Hawes,2,1,14,12,0,0,"November 15, 2013",400489000,1,76ers,PF
-9,0-1,1,0,2,7-15,3-3,33,T.  Young,5,3,17,7,2,1,"November 15, 2013",400489000,1,76ers,PF
-9,0-1,4,0,3,10-19,7-8,37,E.  Turner,1,1,27,4,0,7,"November 15, 2013",400489000,1,76ers,SF
-5,0-4,5,2,4,1-6,0-0,39,J.  Anderson,0,1,2,4,2,2,"November 15, 2013",400489000,1,76ers,SG
-19,0-3,6,0,0,9-19,4-6,38,T.  Wroten,0,4,22,0,1,1,"November 15, 2013",400489000,1,76ers,SG
-4,0-0,0,0,2,0-1,0-0,10,B.  Davies,0,1,0,2,0,0,"November 15, 2013",400489000,0,76ers,PF
-7,0-1,0,2,3,3-5,1-2,16,L.  Allen,1,3,7,4,0,0,"November 15, 2013",400489000,0,76ers,PF
-1,1-2,0,0,4,2-3,0-0,14,H.  Thompson,0,1,5,4,1,2,"November 15, 2013",400489000,0,76ers,SF
+3,0-0,0,0,2,0-0,0-0,5,D.  Orton,0,2,0,2,0,1,"November 15, 2013",400489000,0,76ers,C
