+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,Pos,REB,STL,TO,date,game_id,starter,team
+23,1-2,1,5,8,6-11,4-7,40,J.  Smith,2,3,17,PF,10,4,0,"October 29, 2008",281029019,1,Hawks
+5,0-0,4,1,5,3-7,4-6,29,A.  Horford,4,5,10,PF,9,1,2,"October 29, 2008",281029019,1,Hawks
+23,0-6,4,0,3,4-15,4-5,34,M.  Bibby,0,2,12,PG,3,2,3,"October 29, 2008",281029019,1,Hawks
+11,2-5,2,0,4,11-20,1-2,35,J.  Johnson,3,3,25,SG,7,1,4,"October 29, 2008",281029019,1,Hawks
+5,2-5,1,0,5,3-11,0-0,42,M.  Evans,3,1,8,SG,8,1,4,"October 29, 2008",281029019,1,Hawks
--,-----,--,--,--,-----,-----,--,M.  Williams,--,--,--,PF,--,--,--,"October 29, 2008",281029019,0,Hawks
-5,0-0,0,0,1,0-0,1-2,7,S.  Jones,0,1,1,PF,1,0,0,"October 29, 2008",281029019,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,O.  Hunter,0,0,0,SF,0,0,0,"October 29, 2008",281029019,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,R.  Morris,0,0,0,C,0,0,0,"October 29, 2008",281029019,0,Hawks
+14,0-0,1,0,2,4-7,0-2,12,Z.  Pachulia,6,5,8,C,8,0,0,"October 29, 2008",281029019,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,S.  Claxton,0,0,0,PG,0,0,0,"October 29, 2008",281029019,0,Hawks
-5,0-1,2,0,4,2-5,0-0,16,A.  Law,0,1,4,PG,4,0,0,"October 29, 2008",281029019,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,T.  Gardner,0,0,0,SG,0,0,0,"October 29, 2008",281029019,0,Hawks
+8,0-0,0,1,0,0-0,0-0,3,M.  West,0,0,0,SG,0,0,0,"October 29, 2008",281029019,0,Hawks
-9,0-1,2,0,3,5-10,4-7,23,R.  Murray,0,2,14,SG,3,1,1,"October 29, 2008",281029019,0,Hawks
-1,1-5,1,1,2,5-12,0-0,29,R.  Lewis,3,6,11,PF,5,2,2,"October 29, 2008",281029019,1,Magic
-16,1-5,1,0,6,5-17,2-2,39,H.  Turkoglu,2,2,13,SF,8,2,2,"October 29, 2008",281029019,1,Magic
+3,2-7,1,1,1,7-16,4-4,35,M.  Pietrus,2,2,20,SF,3,0,1,"October 29, 2008",281029019,1,Magic
-6,0-0,1,5,8,8-15,6-13,40,D.  Howard,7,5,22,C,15,5,4,"October 29, 2008",281029019,1,Magic
-9,0-4,2,0,5,4-12,0-0,32,J.  Nelson,0,3,8,PG,5,0,3,"October 29, 2008",281029019,1,Magic
+0,0-0,0,0,0,0-0,0-0,0,B.  Cook,0,0,0,PF,0,0,0,"October 29, 2008",281029019,0,Magic
-6,0-0,0,3,1,0-1,0-0,6,M.  Gortat,1,3,0,C,2,0,0,"October 29, 2008",281029019,0,Magic
-16,0-0,0,1,1,0-2,1-4,10,T.  Battie,1,1,1,C,2,0,0,"October 29, 2008",281029019,0,Magic
-1,0-0,0,0,0,0-0,0-0,0,A.  Foyle,0,0,0,C,0,0,0,"October 29, 2008",281029019,0,Magic
-1,0-0,0,0,0,0-0,0-0,0,M.  Wilks,0,0,0,PG,0,0,0,"October 29, 2008",281029019,0,Magic
-5,0-0,3,0,1,2-6,2-2,16,A.  Johnson,0,1,6,PG,1,0,2,"October 29, 2008",281029019,0,Magic
-18,0-3,0,0,1,0-4,2-2,19,J.  Redick,0,3,2,SG,1,0,1,"October 29, 2008",281029019,0,Magic
-1,0-0,0,0,0,0-0,0-0,0,J.  Richardson,0,0,0,SG,0,0,0,"October 29, 2008",281029019,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,C.  Lee,0,0,0,SG,0,0,0,"October 29, 2008",281029019,0,Magic
+4,0-1,1,0,2,1-2,0-0,13,K.  Bogans,1,2,2,SG,3,0,0,"October 29, 2008",281029019,0,Magic
-10,0-0,3,0,9,6-14,5-6,45,E.  Brand,7,3,17,PF,16,1,4,"November 1, 2008",281101001,1,76ers
-2,4-6,1,0,4,9-15,0-0,37,T.  Young,1,1,22,PF,5,0,0,"November 1, 2008",281101001,1,76ers
-3,2-6,4,1,4,6-13,2-2,44,A.  Iguodala,0,2,16,SF,4,3,6,"November 1, 2008",281101001,1,76ers
-8,0-0,0,1,8,5-11,2-2,34,S.  Dalembert,3,4,12,C,11,0,4,"November 1, 2008",281101001,1,76ers
-14,0-0,8,0,2,5-18,1-1,35,A.  Miller,0,4,11,PG,2,0,1,"November 1, 2008",281101001,1,76ers
+0,0-0,0,0,0,0-0,0-0,0,M.  Speights,0,0,0,PF,0,0,0,"November 1, 2008",281101001,0,76ers
-1,0-0,0,0,0,0-0,0-0,0,J.  Smith,0,0,0,PF,0,0,0,"November 1, 2008",281101001,0,76ers
-1,0-0,0,0,0,0-0,0-0,0,D.  Marshall,0,0,0,PF,0,0,0,"November 1, 2008",281101001,0,76ers
+6,0-0,0,0,5,1-4,2-2,17,R.  Evans,3,0,4,C,8,1,2,"November 1, 2008",281101001,0,76ers
+0,0-0,0,0,0,0-0,0-0,0,T.  Ratliff,0,0,0,C,0,0,0,"November 1, 2008",281101001,0,76ers
+0,0-0,0,0,0,0-0,0-0,0,R.  Ivey,0,0,0,PG,0,0,0,"November 1, 2008",281101001,0,76ers
+5,0-2,2,0,1,1-6,0-0,13,L.  Williams,1,1,2,SG,2,1,1,"November 1, 2008",281101001,0,76ers
+0,0-0,0,0,0,0-0,0-0,0,K.  Rush,0,0,0,SG,0,0,0,"November 1, 2008",281101001,0,76ers
-9,0-2,3,0,0,2-4,0-1,16,W.  Green,0,1,4,SG,0,0,0,"November 1, 2008",281101001,0,76ers
+10,2-4,3,2,7,6-16,0-0,40,J.  Smith,4,1,14,PF,11,3,5,"November 1, 2008",281101001,1,Hawks
+4,0-2,1,2,5,1-7,0-0,20,M.  Williams,0,0,2,PF,5,0,0,"November 1, 2008",281101001,1,Hawks
+5,0-0,4,1,6,4-7,1-2,35,A.  Horford,1,3,9,PF,7,0,0,"November 1, 2008",281101001,1,Hawks
+16,3-7,4,0,2,7-16,2-2,35,M.  Bibby,0,1,19,PG,2,3,2,"November 1, 2008",281101001,1,Hawks
+11,2-5,5,0,3,14-23,5-5,41,J.  Johnson,0,0,35,SG,3,1,2,"November 1, 2008",281101001,1,Hawks
+0,0-0,0,0,0,0-0,0-0,0,S.  Jones,0,0,0,PF,0,0,0,"November 1, 2008",281101001,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,O.  Hunter,0,0,0,SF,0,0,0,"November 1, 2008",281101001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,R.  Morris,0,0,0,C,0,0,0,"November 1, 2008",281101001,0,Hawks
-1,0-0,2,0,1,2-6,1-2,21,Z.  Pachulia,7,2,5,C,8,2,0,"November 1, 2008",281101001,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,S.  Claxton,0,0,0,PG,0,0,0,"November 1, 2008",281101001,0,Hawks
-9,0-2,1,0,1,1-3,0-0,13,A.  Law,0,1,2,PG,1,0,0,"November 1, 2008",281101001,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,T.  Gardner,0,0,0,SG,0,0,0,"November 1, 2008",281101001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,M.  West,0,0,0,SG,0,0,0,"November 1, 2008",281101001,0,Hawks
-9,1-3,0,0,0,2-5,0-0,17,M.  Evans,1,2,5,SG,1,1,0,"November 1, 2008",281101001,0,Hawks
+8,0-2,1,0,2,2-8,0-0,19,R.  Murray,1,3,4,SG,3,1,0,"November 1, 2008",281101001,0,Hawks
+13,1-5,1,3,7,5-14,0-0,40,J.  Smith,4,4,11,PF,11,2,4,"November 5, 2008",281105003,1,Hawks
+6,3-3,0,0,7,4-6,0-0,32,M.  Williams,0,1,11,PF,7,1,2,"November 5, 2008",281105003,1,Hawks
+2,0-0,4,1,7,4-7,2-4,33,A.  Horford,1,2,10,PF,8,1,1,"November 5, 2008",281105003,1,Hawks
-5,1-4,4,0,2,3-10,1-1,27,M.  Bibby,1,2,8,PG,3,1,1,"November 5, 2008",281105003,1,Hawks
+4,2-6,4,0,4,10-21,2-2,36,J.  Johnson,3,4,24,SG,7,0,3,"November 5, 2008",281105003,1,Hawks
+0,0-0,0,0,0,0-0,0-0,0,S.  Jones,0,0,0,PF,0,0,0,"November 5, 2008",281105003,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,O.  Hunter,0,0,0,SF,0,0,0,"November 5, 2008",281105003,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,R.  Morris,0,0,0,C,0,0,0,"November 5, 2008",281105003,0,Hawks
+3,0-0,0,0,3,0-3,0-0,16,Z.  Pachulia,1,3,0,C,4,0,1,"November 5, 2008",281105003,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,S.  Claxton,0,0,0,PG,0,0,0,"November 5, 2008",281105003,0,Hawks
+7,0-3,2,0,1,0-3,1-2,12,A.  Law,1,0,1,PG,2,0,1,"November 5, 2008",281105003,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,T.  Gardner,0,0,0,SG,0,0,0,"November 5, 2008",281105003,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,M.  West,0,0,0,SG,0,0,0,"November 5, 2008",281105003,0,Hawks
+3,2-3,1,0,0,3-5,0-0,18,M.  Evans,0,2,8,SG,0,0,0,"November 5, 2008",281105003,0,Hawks
+7,3-6,3,0,1,5-10,1-4,26,R.  Murray,2,2,14,SG,3,2,1,"November 5, 2008",281105003,0,Hawks
-4,1-1,5,2,5,6-13,2-2,38,D.  West,2,1,15,PF,7,1,2,"November 5, 2008",281105003,1,Hornets
+2,2-7,4,0,6,3-13,0-0,37,P.  Stojakovic,0,1,8,SF,6,1,2,"November 5, 2008",281105003,1,Hornets
-8,0-0,1,3,5,3-3,3-4,35,T.  Chandler,2,5,9,C,7,0,2,"November 5, 2008",281105003,1,Hornets
+6,2-4,11,0,3,8-15,4-5,37,C.  Paul,2,3,22,PG,5,3,2,"November 5, 2008",281105003,1,Hornets
-4,0-1,0,0,1,3-7,0-0,20,M.  Peterson,0,0,6,SG,1,0,1,"November 5, 2008",281105003,1,Hornets
+0,0-0,1,0,1,1-3,1-2,13,H.  Armstrong,1,4,3,PF,2,1,2,"November 5, 2008",281105003,0,Hornets
-1,0-0,0,0,0,0-0,0-0,0,S.  Marks,0,0,0,PF,0,0,0,"November 5, 2008",281105003,0,Hornets
+0,0-0,0,0,0,0-0,0-0,0,J.  Wright,0,0,0,SF,0,0,0,"November 5, 2008",281105003,0,Hornets
-13,0-1,0,0,2,2-4,0-0,13,R.  Butler,0,0,4,SF,2,0,1,"November 5, 2008",281105003,0,Hornets
-4,2-6,1,0,1,3-8,2-2,28,J.  Posey,1,4,10,SF,2,1,1,"November 5, 2008",281105003,0,Hornets
+0,0-0,0,0,0,0-0,0-0,0,R.  Bowen,0,0,0,SF,0,0,0,"November 5, 2008",281105003,0,Hornets
-1,0-0,0,0,0,0-0,0-0,0,M.  Ely,0,0,0,C,0,0,0,"November 5, 2008",281105003,0,Hornets
+0,0-0,1,0,1,1-2,0-0,11,M.  James,0,0,2,PG,1,1,1,"November 5, 2008",281105003,0,Hornets
-1,0-0,0,0,2,0-3,0-0,8,D.  Brown,0,0,0,SG,2,1,0,"November 5, 2008",281105003,0,Hornets
-18,0-0,0,0,6,8-15,10-12,38,C.  Bosh,2,0,26,PF,8,0,2,"November 7, 2008",281107001,1,Raptors
+1,1-1,3,2,1,1-3,1-2,24,J.  Moon,1,1,4,SF,2,1,0,"November 7, 2008",281107001,1,Raptors
-13,0-0,3,3,4,7-10,3-3,30,J.  O'Neal,0,2,17,C,4,0,2,"November 7, 2008",281107001,1,Raptors
-14,2-4,12,0,4,2-10,0-0,36,J.  Calderon,0,0,6,PG,4,0,1,"November 7, 2008",281107001,1,Raptors
-10,0-1,5,1,1,2-9,0-0,20,A.  Parker,1,4,4,SG,2,0,3,"November 7, 2008",281107001,1,Raptors
+2,0-0,0,0,0,1-4,3-3,6,K.  Humphries,1,0,5,PF,1,0,0,"November 7, 2008",281107001,0,Raptors
+0,0-0,0,0,0,0-0,0-0,4,H.  Adams,0,0,0,SF,0,0,0,"November 7, 2008",281107001,0,Raptors
-4,0-0,1,0,3,1-2,1-2,11,J.  Graham,0,1,3,SF,3,0,0,"November 7, 2008",281107001,0,Raptors
-1,0-0,0,0,0,0-0,0-0,0,N.  Jawai,0,0,0,C,0,0,0,"November 7, 2008",281107001,0,Raptors
-7,1-2,0,0,3,4-8,0-0,26,A.  Bargnani,0,3,9,C,3,0,2,"November 7, 2008",281107001,0,Raptors
+3,0-0,3,1,1,2-4,0-0,12,W.  Solomon,0,0,4,PG,1,0,0,"November 7, 2008",281107001,0,Raptors
-4,0-1,0,0,0,0-1,0-0,5,R.  Ukic,1,2,0,PG,1,0,0,"November 7, 2008",281107001,0,Raptors
-16,0-0,3,0,2,7-15,0-0,30,J.  Kapono,1,2,14,SG,3,0,2,"November 7, 2008",281107001,0,Raptors
+5,0-0,0,0,0,3-6,0-0,11,J.  Smith,0,1,6,PF,0,0,1,"November 7, 2008",281107001,1,Hawks
+23,0-1,4,0,3,7-14,0-0,35,M.  Williams,2,0,14,PF,5,2,1,"November 7, 2008",281107001,1,Hawks
+27,0-0,2,0,6,3-6,1-2,17,A.  Horford,2,4,7,PF,8,0,2,"November 7, 2008",281107001,1,Hawks
+19,5-7,12,0,3,7-12,0-0,31,M.  Bibby,0,1,19,PG,3,0,1,"November 7, 2008",281107001,1,Hawks
+21,2-3,6,1,7,6-10,3-4,32,J.  Johnson,0,3,17,SG,7,1,1,"November 7, 2008",281107001,1,Hawks
+2,0-0,1,3,7,2-2,2-2,25,S.  Jones,2,3,6,PF,9,0,0,"November 7, 2008",281107001,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,O.  Hunter,0,0,0,SF,0,0,0,"November 7, 2008",281107001,0,Hawks
-9,0-0,1,1,1,3-4,0-0,13,R.  Morris,0,3,6,C,1,0,1,"November 7, 2008",281107001,0,Hawks
-1,0-0,1,0,0,1-2,0-0,12,Z.  Pachulia,1,4,2,C,1,0,1,"November 7, 2008",281107001,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,S.  Claxton,0,0,0,PG,0,0,0,"November 7, 2008",281107001,0,Hawks
-4,0-1,4,0,1,1-4,0-0,13,A.  Law,0,1,2,PG,1,0,2,"November 7, 2008",281107001,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,T.  Gardner,0,0,0,SG,0,0,0,"November 7, 2008",281107001,0,Hawks
-6,0-0,0,1,0,0-1,0-0,4,M.  West,0,1,0,SG,0,0,0,"November 7, 2008",281107001,0,Hawks
-1,2-4,1,0,5,6-9,1-1,24,M.  Evans,0,0,15,SG,5,1,2,"November 7, 2008",281107001,0,Hawks
+14,3-4,2,0,1,5-11,3-4,23,R.  Murray,0,2,16,SG,1,1,2,"November 7, 2008",281107001,0,Hawks
+15,1-1,0,0,6,5-11,3-4,38,M.  Williams,1,2,14,PF,7,2,3,"November 9, 2008",281109025,1,Hawks
+4,0-0,2,5,11,2-6,4-6,43,A.  Horford,1,1,8,PF,12,0,1,"November 9, 2008",281109025,1,Hawks
+8,0-0,0,0,2,2-4,2-2,9,Z.  Pachulia,3,3,6,C,5,0,1,"November 9, 2008",281109025,1,Hawks
+4,2-5,4,0,1,4-9,3-5,35,M.  Bibby,0,1,13,PG,1,1,1,"November 9, 2008",281109025,1,Hawks
+5,3-6,2,1,2,9-25,4-6,43,J.  Johnson,0,3,25,SG,2,4,4,"November 9, 2008",281109025,1,Hawks
-6,0-0,1,2,4,1-4,3-4,22,S.  Jones,6,2,5,PF,10,0,0,"November 9, 2008",281109025,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,J.  Smith,0,0,0,PF,0,0,0,"November 9, 2008",281109025,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,O.  Hunter,0,0,0,SF,0,0,0,"November 9, 2008",281109025,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,R.  Morris,0,0,0,C,0,0,0,"November 9, 2008",281109025,0,Hawks
-3,0-0,1,0,1,0-1,0-0,6,A.  Law,0,2,0,PG,1,0,0,"November 9, 2008",281109025,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,S.  Claxton,0,0,0,PG,0,0,0,"November 9, 2008",281109025,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,T.  Gardner,0,0,0,SG,0,0,0,"November 9, 2008",281109025,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,M.  West,0,0,0,SG,0,0,0,"November 9, 2008",281109025,0,Hawks
-5,0-1,0,0,2,1-4,2-2,17,M.  Evans,1,3,4,SG,3,2,2,"November 9, 2008",281109025,0,Hawks
-2,1-4,3,1,3,5-14,3-4,27,R.  Murray,0,4,14,SG,3,1,1,"November 9, 2008",281109025,0,Hawks
-3,0-0,0,0,4,1-2,0-0,19,N.  Collison,1,2,2,nF,5,0,1,"November 9, 2008",281109025,1,Thunder
-9,0-0,3,0,3,9-21,2-2,40,K.  Durant,1,2,20,SF,4,0,6,"November 9, 2008",281109025,1,Thunder
-6,1-4,3,0,7,3-12,1-2,37,J.  Green,1,6,8,SF,8,1,2,"November 9, 2008",281109025,1,Thunder
+0,0-0,0,0,3,1-4,0-0,19,J.  Petro,2,3,2,C,5,1,0,"November 9, 2008",281109025,1,Thunder
-7,1-2,6,0,4,5-11,0-0,33,E.  Watson,0,1,11,PG,4,1,2,"November 9, 2008",281109025,1,Thunder
-1,0-0,0,0,0,0-0,0-0,0,D.J. ,0,0,0,PF,0,0,0,"November 9, 2008",281109025,0,Thunder
+3,0-0,0,0,2,1-1,0-0,6,C.  Wilcox,0,1,2,PF,2,0,0,"November 9, 2008",281109025,0,Thunder
-1,0-0,1,1,6,3-10,8-10,26,J.  Smith,3,4,14,PF,9,0,1,"November 9, 2008",281109025,0,Thunder
+3,0-0,1,0,2,4-11,1-3,27,D.  Mason,5,2,9,SF,7,0,2,"November 9, 2008",281109025,0,Thunder
-1,0-0,0,0,0,0-0,0-0,0,S.  Hill,0,0,0,C,0,0,0,"November 9, 2008",281109025,0,Thunder
-1,0-0,0,0,0,0-0,0-0,0,M.  Sene,0,0,0,C,0,0,0,"November 9, 2008",281109025,0,Thunder
+2,0-0,0,1,3,1-1,0-0,8,R.  Swift,0,2,2,C,3,0,0,"November 9, 2008",281109025,0,Thunder
+7,0-2,2,0,0,6-14,3-3,25,R.  Westbrook,1,0,15,PG,1,2,3,"November 9, 2008",281109025,0,Thunder
+0,0-0,0,0,0,0-0,0-0,0,K.  Weaver,0,0,0,SG,0,0,0,"November 9, 2008",281109025,0,Thunder
+0,0-0,0,0,0,0-0,0-0,0,D.  Wilkins,0,0,0,SG,0,0,0,"November 9, 2008",281109025,0,Thunder
+7,0-0,1,0,3,5-9,3-4,30,M.  Williams,1,2,13,PF,4,1,0,"November 11, 2008",281111004,1,Hawks
+11,0-0,3,6,11,9-18,9-13,41,A.  Horford,6,2,27,PF,17,1,2,"November 11, 2008",281111004,1,Hawks
+13,0-0,3,0,7,4-6,4-4,26,Z.  Pachulia,1,2,12,C,8,0,0,"November 11, 2008",281111004,1,Hawks
+20,4-10,5,1,3,9-18,0-0,36,M.  Bibby,0,3,22,PG,3,1,3,"November 11, 2008",281111004,1,Hawks
+14,0-2,8,0,1,4-16,9-11,42,J.  Johnson,2,2,17,SG,3,2,2,"November 11, 2008",281111004,1,Hawks
-7,0-0,1,0,1,0-1,0-0,6,S.  Jones,1,0,0,PF,2,0,1,"November 11, 2008",281111004,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,J.  Smith,0,0,0,PF,0,0,0,"November 11, 2008",281111004,0,Hawks
+0,0-0,0,0,0,0-0,0-0,2,O.  Hunter,0,0,0,SF,0,0,0,"November 11, 2008",281111004,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,R.  Morris,0,0,0,C,0,0,0,"November 11, 2008",281111004,0,Hawks
-17,0-0,0,0,0,0-1,0-0,8,A.  Law,0,1,0,PG,0,0,0,"November 11, 2008",281111004,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,S.  Claxton,0,0,0,PG,0,0,0,"November 11, 2008",281111004,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,T.  Gardner,0,0,0,SG,0,0,0,"November 11, 2008",281111004,0,Hawks
-2,0-0,0,0,0,0-0,0-0,0,M.  West,0,0,0,SG,0,0,0,"November 11, 2008",281111004,0,Hawks
-5,3-4,0,0,3,7-9,0-0,26,M.  Evans,2,4,17,SG,5,0,0,"November 11, 2008",281111004,0,Hawks
-9,0-1,2,1,2,1-5,3-4,22,R.  Murray,0,2,5,SG,2,0,2,"November 11, 2008",281111004,0,Hawks
-9,0-0,1,1,3,1-8,1-2,21,T.  Thomas,2,3,3,PF,5,1,3,"November 11, 2008",281111004,1,Bulls
-1,0-0,2,1,8,7-13,5-6,36,L.  Deng,2,0,19,SF,10,1,2,"November 11, 2008",281111004,1,Bulls
-13,0-0,2,1,6,1-3,0-0,28,J.  Noah,2,4,2,C,8,0,0,"November 11, 2008",281111004,1,Bulls
-11,0-0,6,0,5,9-17,8-9,42,D.  Rose,5,0,26,PG,10,0,3,"November 11, 2008",281111004,1,Bulls
-13,1-5,4,0,3,8-20,2-3,40,B.  Gordon,1,4,19,SG,4,1,1,"November 11, 2008",281111004,1,Bulls
-1,0-0,0,0,0,0-0,0-0,0,M.  Ruffin,0,0,0,PF,0,0,0,"November 11, 2008",281111004,0,Bulls
+0,0-0,0,0,0,0-0,0-0,0,D.  Gooden,0,0,0,PF,0,0,0,"November 11, 2008",281111004,0,Bulls
+0,0-0,0,0,0,0-0,0-0,0,D.  Nichols,0,0,0,SF,0,0,0,"November 11, 2008",281111004,0,Bulls
+3,4-9,2,0,2,8-18,0-1,31,A.  Nocioni,2,5,20,SF,4,1,1,"November 11, 2008",281111004,0,Bulls
+16,1-4,3,2,1,5-9,2-2,24,T.  Sefolosha,0,2,13,SF,1,3,0,"November 11, 2008",281111004,0,Bulls
+0,0-0,0,0,0,0-0,0-0,0,C.  Simmons,0,0,0,SF,0,0,0,"November 11, 2008",281111004,0,Bulls
+3,0-0,0,1,5,3-6,0-2,18,A.  Gray,5,5,6,C,10,0,0,"November 11, 2008",281111004,0,Bulls
-1,0-0,0,0,0,0-0,0-0,0,L.  Hughes,0,0,0,SG,0,0,0,"November 11, 2008",281111004,0,Bulls
-1,0-0,0,0,0,0-0,0-0,0,K.  Hinrich,0,0,0,SG,0,0,0,"November 11, 2008",281111004,0,Bulls
+4,4-4,1,0,3,4-6,2-3,38,M.  Williams,1,5,14,PF,4,0,1,"November 12, 2008",281112002,1,Hawks
+4,0-0,2,2,2,2-6,1-2,23,A.  Horford,1,5,5,PF,3,2,1,"November 12, 2008",281112002,1,Hawks
+6,0-0,0,0,3,1-5,7-9,22,Z.  Pachulia,2,2,9,C,5,0,1,"November 12, 2008",281112002,1,Hawks
-6,2-2,3,0,2,6-9,2-2,30,M.  Bibby,0,1,16,PG,2,1,2,"November 12, 2008",281112002,1,Hawks
-8,2-8,7,0,3,9-23,8-9,43,J.  Johnson,1,3,28,SG,4,2,1,"November 12, 2008",281112002,1,Hawks
-7,0-0,1,1,5,1-3,0-0,25,S.  Jones,0,5,2,PF,5,0,0,"November 12, 2008",281112002,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,J.  Smith,0,0,0,PF,0,0,0,"November 12, 2008",281112002,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,O.  Hunter,0,0,0,SF,0,0,0,"November 12, 2008",281112002,0,Hawks
+1,0-0,0,0,1,0-0,0-0,4,R.  Morris,0,4,0,C,1,0,1,"November 12, 2008",281112002,0,Hawks
+1,0-0,0,0,0,0-0,0-0,0,A.  Law,0,0,0,PG,0,0,0,"November 12, 2008",281112002,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,S.  Claxton,0,0,0,PG,0,0,0,"November 12, 2008",281112002,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,T.  Gardner,0,0,0,SG,0,0,0,"November 12, 2008",281112002,0,Hawks
+3,0-0,1,0,1,0-0,1-2,1,M.  West,0,0,1,SG,1,1,0,"November 12, 2008",281112002,0,Hawks
-4,3-5,2,0,5,4-7,2-2,29,M.  Evans,0,5,13,SG,5,1,2,"November 12, 2008",281112002,0,Hawks
+1,2-3,0,0,2,4-9,4-4,24,R.  Murray,0,3,14,SG,2,1,5,"November 12, 2008",281112002,0,Hawks
+13,0-0,4,2,9,10-16,5-5,35,K.  Garnett,3,2,25,PF,12,1,1,"November 12, 2008",281112002,1,Celtics
+6,3-7,1,0,4,8-14,15-16,45,P.  Pierce,2,4,34,SF,6,0,5,"November 12, 2008",281112002,1,Celtics
+10,0-0,2,0,5,3-4,3-5,31,K.  Perkins,3,3,9,C,8,0,2,"November 12, 2008",281112002,1,Celtics
+3,0-1,10,0,4,2-8,1-4,31,R.  Rondo,0,4,5,PG,4,1,3,"November 12, 2008",281112002,1,Celtics
+9,1-9,2,0,2,6-17,4-4,37,R.  Allen,5,4,17,SG,7,1,3,"November 12, 2008",281112002,1,Celtics
+0,0-0,0,0,0,0-0,0-0,0,B.  Scalabrine,0,0,0,PF,0,0,0,"November 12, 2008",281112002,0,Celtics
-12,0-0,1,0,1,1-2,0-0,13,G.  Davis,1,3,2,PF,2,0,0,"November 12, 2008",281112002,0,Celtics
-4,0-0,0,2,3,0-1,4-6,16,L.  Powe,0,3,4,PF,3,0,1,"November 12, 2008",281112002,0,Celtics
+0,0-0,0,0,0,0-0,0-0,0,H.  Walker,0,0,0,SF,0,0,0,"November 12, 2008",281112002,0,Celtics
-1,0-0,0,0,0,0-0,0-0,0,P.  O'Bryant,0,0,0,C,0,0,0,"November 12, 2008",281112002,0,Celtics
+0,0-0,0,0,0,0-0,0-0,0,G.  Pruitt,0,0,0,PG,0,0,0,"November 12, 2008",281112002,0,Celtics
-1,0-0,0,0,0,0-0,0-0,0,S.  Cassell,0,0,0,PG,0,0,0,"November 12, 2008",281112002,0,Celtics
-1,0-0,0,0,0,0-0,0-0,0,J.R. ,0,0,0,SG,0,0,0,"November 12, 2008",281112002,0,Celtics
-14,0-0,0,0,0,0-4,2-2,14,T.  Allen,1,0,2,SG,1,0,0,"November 12, 2008",281112002,0,Celtics
-6,1-7,1,0,0,2-10,0-0,17,E.  House,0,0,5,SG,0,1,0,"November 12, 2008",281112002,0,Celtics
-8,3-4,1,1,2,7-17,4-6,42,M.  Williams,2,4,21,PF,4,0,0,"November 14, 2008",281114017,1,Hawks
-10,0-0,4,0,9,2-9,2-2,35,A.  Horford,2,3,6,PF,11,0,3,"November 14, 2008",281114017,1,Hawks
-11,0-0,0,2,0,2-4,0-0,13,Z.  Pachulia,2,2,4,C,2,0,0,"November 14, 2008",281114017,1,Hawks
-1,4-7,2,0,0,4-11,0-0,25,M.  Bibby,0,5,12,PG,0,1,0,"November 14, 2008",281114017,1,Hawks
-8,5-8,5,0,7,11-16,5-6,39,J.  Johnson,2,4,32,SG,9,2,3,"November 14, 2008",281114017,1,Hawks
+3,0-0,0,3,2,1-1,1-2,19,S.  Jones,0,3,3,PF,2,0,0,"November 14, 2008",281114017,0,Hawks
-1,0-0,0,0,0,0-0,0-0,0,J.  Smith,0,0,0,PF,0,0,0,"November 14, 2008",281114017,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,O.  Hunter,0,0,0,SF,0,0,0,"November 14, 2008",281114017,0,Hawks
