+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,REB,STL,TO,date,game_id,starter,team,Position
--,0-0,1,0,0,0-3,1-2,11,S.  Augmon,0,0,1,0,0,1,"October 29, 2003",231029003,0,Hornets,SF
--,0-0,0,0,1,2-9,0-1,25,S.  Rooks,3,5,4,4,2,0,"October 29, 2003",231029003,0,Hornets,C
--,2-12,5,0,6,6-19,4-4,31,D.  Armstrong,2,2,18,8,3,2,"October 29, 2003",231029003,0,Hornets,PG
--,0-0,0,0,0,0-0,0-0,1,S.  Smith,0,0,0,0,0,0,"October 29, 2003",231029003,0,Hornets,SG
,,,,,,,Did not play,B.  Drew,,,,,,,"October 29, 2003",231029003,0,Hornets,PG
--,0-0,4,1,8,4-13,2-2,29,S.  Abdur-Rahim,2,6,10,10,0,0,"October 31, 2003",231031004,1,Hawks,PF
--,1-2,2,0,1,7-12,2-3,40,S.  Jackson,1,2,17,2,2,0,"October 31, 2003",231031004,1,Hawks,SF
--,0-0,0,6,7,3-13,2-3,33,T.  Ratliff,2,6,8,9,1,2,"October 31, 2003",231031004,1,Hawks,C
--,1-4,3,0,6,6-20,1-2,37,D.  Glover,1,4,14,7,0,4,"October 31, 2003",231031004,1,Hawks,SG
--,5-6,5,0,3,8-15,3-4,34,J.  Terry,1,3,24,4,3,4,"October 31, 2003",231031004,1,Hawks,SG
--,0-0,2,0,1,3-6,0-0,10,L.  Nailon,1,1,6,2,0,0,"October 31, 2003",231031004,0,Hawks,SF
--,0-0,1,0,3,3-7,5-7,24,N.  Mohammed,4,1,11,7,0,2,"October 31, 2003",231031004,0,Hawks,C
--,0-0,1,0,3,0-1,0-0,19,B.  Diaw,0,2,0,3,0,3,"October 31, 2003",231031004,0,Hawks,C
--,0-0,4,0,3,2-3,0-0,14,J.  Vaughn,1,4,4,4,0,0,"October 31, 2003",231031004,0,Hawks,PG
,,,,,,,Did not play,A.  Henderson,,,,,,,"October 31, 2003",231031004,0,Hawks,PF
,,,,,,,Did not play,C.  Crawford,,,,,,,"October 31, 2003",231031004,0,Hawks,SF
,,,,,,,Did not play,T.  Hansen,,,,,,,"October 31, 2003",231031004,0,Hawks,SG
--,1-2,4,0,4,4-13,3-3,37,K.  Gill,2,1,12,6,4,3,"October 31, 2003",231031004,1,Bulls,SF
--,0-0,2,4,13,5-9,3-4,32,T.  Chandler,9,4,13,22,1,0,"October 31, 2003",231031004,1,Bulls,C
--,0-0,2,2,3,9-18,4-4,30,E.  Curry,1,1,22,4,0,2,"October 31, 2003",231031004,1,Bulls,C
--,2-3,7,0,7,4-16,5-8,39,J.  Rose,1,3,15,8,0,2,"October 31, 2003",231031004,1,Bulls,SG
--,1-2,5,1,4,3-7,0-2,26,J.  Crawford,1,1,7,5,1,3,"October 31, 2003",231031004,1,Bulls,SG
--,0-0,1,1,2,1-3,1-2,13,C.  Blount,1,5,3,3,0,2,"October 31, 2003",231031004,0,Bulls,PF
--,0-0,2,4,0,3-8,2-2,16,D.  Marshall,1,2,8,1,2,1,"October 31, 2003",231031004,0,Bulls,PF
--,0-0,1,0,1,1-2,2-2,4,M.  Fizer,0,0,4,1,0,0,"October 31, 2003",231031004,0,Bulls,F
--,2-5,3,0,3,4-11,2-2,27,S.  Pippen,0,4,12,3,2,0,"October 31, 2003",231031004,0,Bulls,SF
--,0-0,0,0,0,2-3,0-0,16,E.  Robinson,0,0,4,0,0,0,"October 31, 2003",231031004,0,Bulls,SF
,,,,,,,Did not play,L.  Baxter,,,,,,,"October 31, 2003",231031004,0,Bulls,PF
,,,,,,,Did not play,R.  Mason J,,,,,,,"October 31, 2003",231031004,0,Bulls,SG
--,0-0,1,0,5,3-4,0-0,24,J.  Foster,3,0,6,8,4,0,"November 1, 2003",231101001,1,Pacers,PF
--,2-7,4,1,9,8-17,4-9,46,M.  World Peace,3,1,22,12,2,3,"November 1, 2003",231101001,1,Pacers,SF
--,0-0,0,2,4,7-18,6-12,33,J.  O'Neal,2,5,20,6,0,3,"November 1, 2003",231101001,1,Pacers,C
--,0-0,5,0,2,1-5,0-0,31,K.  Anderson,0,1,2,2,0,0,"November 1, 2003",231101001,1,Pacers,PG
--,1-3,1,0,3,7-11,0-0,37,F.  Jones,1,4,15,4,2,4,"November 1, 2003",231101001,1,Pacers,SG
--,0-0,0,1,9,8-17,4-7,42,A.  Harrington,4,3,20,13,0,1,"November 1, 2003",231101001,0,Pacers,PF
--,0-1,1,0,1,0-3,2-2,8,A.  Croshere,0,1,2,1,0,1,"November 1, 2003",231101001,0,Pacers,PF
--,0-0,1,0,3,0-3,1-2,15,S.  Pollard,2,3,1,5,1,1,"November 1, 2003",231101001,0,Pacers,C
--,1-3,6,0,1,5-9,4-5,29,A.  Johnson,0,5,15,1,2,1,"November 1, 2003",231101001,0,Pacers,PG
,,,,,,,Did not play,P.  Brezec,,,,,,,"November 1, 2003",231101001,0,Pacers,C
,,,,,,,Did not play,J.  Tinsley,,,,,,,"November 1, 2003",231101001,0,Pacers,PG
,,,,,,,Did not play,R.  Miller,,,,,,,"November 1, 2003",231101001,0,Pacers,SG
--,1-2,3,1,9,8-14,9-10,43,S.  Abdur-Rahim,1,2,26,10,0,4,"November 1, 2003",231101001,1,Hawks,PF
--,2-5,3,0,5,7-18,0-0,43,S.  Jackson,0,4,16,5,1,2,"November 1, 2003",231101001,1,Hawks,SF
--,0-0,4,6,8,3-4,0-0,38,T.  Ratliff,1,5,6,9,1,1,"November 1, 2003",231101001,1,Hawks,C
--,1-4,2,0,3,5-16,3-4,38,D.  Glover,1,2,14,4,1,2,"November 1, 2003",231101001,1,Hawks,SG
--,2-4,8,1,3,10-15,7-13,47,J.  Terry,1,4,29,4,1,3,"November 1, 2003",231101001,1,Hawks,SG
--,0-0,0,0,0,2-4,2-2,13,L.  Nailon,0,2,6,0,1,0,"November 1, 2003",231101001,0,Hawks,SF
--,0-1,1,1,0,0-1,0-0,17,B.  Diaw,0,1,0,0,0,2,"November 1, 2003",231101001,0,Hawks,C
--,0-0,0,0,3,0-4,0-2,12,N.  Mohammed,0,3,0,3,0,1,"November 1, 2003",231101001,0,Hawks,C
--,-----,--,--,--,-----,-----,--,O.  Ekezie,--,--,--,--,--,--,"November 1, 2003",231101001,0,Hawks,C
--,0-0,2,0,1,1-1,0-0,14,J.  Vaughn,0,4,2,1,0,1,"November 1, 2003",231101001,0,Hawks,PG
--,-----,--,--,--,-----,-----,--,D.  Dickau,--,--,--,--,--,--,"November 1, 2003",231101001,0,Hawks,PG
--,-----,--,--,--,-----,-----,--,T.  Brandon,--,--,--,--,--,--,"November 1, 2003",231101001,0,Hawks,PG
,,,,,,,Did not play,A.  Henderson,,,,,,,"November 1, 2003",231101001,0,Hawks,PF
,,,,,,,Did not play,C.  Crawford,,,,,,,"November 1, 2003",231101001,0,Hawks,SF
,,,,,,,Did not play,T.  Hansen,,,,,,,"November 1, 2003",231101001,0,Hawks,SG
--,0-0,1,0,9,4-8,0-0,35,P.J. ,3,1,8,12,0,1,"November 3, 2003",231103001,1,Hornets,PF
--,1-1,1,0,0,1-5,0-2,27,G.  Lynch,4,2,3,4,0,1,"November 3, 2003",231103001,1,Hornets,SF
--,0-0,1,1,2,4-7,0-0,25,J.  Magloire,2,4,8,4,1,0,"November 3, 2003",231103001,1,Hornets,C
--,1-8,4,0,3,6-21,0-2,42,B.  Davis,0,4,13,3,5,4,"November 3, 2003",231103001,1,Hornets,PG
--,2-5,5,1,1,7-16,3-6,35,D.  Wesley,0,1,19,1,2,2,"November 3, 2003",231103001,1,Hornets,SG
--,0-0,0,0,1,0-1,0-0,6,D.  West,0,1,0,1,0,0,"November 3, 2003",231103001,0,Hornets,PF
--,0-0,0,3,5,9-12,2-2,22,R.  Traylor,5,2,20,10,0,4,"November 3, 2003",231103001,0,Hornets,PF
--,-----,--,--,--,-----,-----,--,J.  Mashburn,--,--,--,--,--,--,"November 3, 2003",231103001,0,Hornets,SF
--,0-0,1,0,0,0-0,0-0,6,S.  Augmon,0,0,0,0,1,2,"November 3, 2003",231103001,0,Hornets,SF
--,-----,--,--,--,-----,-----,--,J.  Lang,--,--,--,--,--,--,"November 3, 2003",231103001,0,Hornets,C
--,0-0,2,0,0,0-2,0-0,6,S.  Rooks,0,1,0,0,0,0,"November 3, 2003",231103001,0,Hornets,C
--,0-3,6,0,4,0-4,1-1,25,D.  Armstrong,2,5,1,6,1,0,"November 3, 2003",231103001,0,Hornets,PG
--,0-1,0,1,1,2-5,4-4,11,S.  Smith,0,1,8,1,1,1,"November 3, 2003",231103001,0,Hornets,SG
--,-----,--,--,--,-----,-----,--,C.  Alexander,--,--,--,--,--,--,"November 3, 2003",231103001,0,Hornets,SG
,,,,,,,Did not play,B.  Drew,,,,,,,"November 3, 2003",231103001,0,Hornets,PG
--,0-0,2,1,5,8-13,2-4,38,S.  Abdur-Rahim,4,2,18,9,0,0,"November 3, 2003",231103001,1,Hawks,PF
--,3-8,3,0,4,7-15,2-2,41,S.  Jackson,0,3,19,4,0,2,"November 3, 2003",231103001,1,Hawks,SF
--,0-0,0,5,6,3-8,0-2,26,T.  Ratliff,4,5,6,10,1,4,"November 3, 2003",231103001,1,Hawks,C
--,0-1,7,0,3,2-9,4-6,48,J.  Vaughn,0,3,8,3,1,2,"November 3, 2003",231103001,1,Hawks,PG
--,2-6,5,0,5,8-21,2-2,41,D.  Glover,3,4,20,8,2,5,"November 3, 2003",231103001,1,Hawks,SG
--,0-0,2,1,4,2-7,2-2,15,L.  Nailon,3,3,6,7,1,0,"November 3, 2003",231103001,0,Hawks,SF
--,0-0,1,0,3,1-1,1-2,14,B.  Diaw,2,0,3,5,0,2,"November 3, 2003",231103001,0,Hawks,C
--,0-0,0,0,2,4-8,2-3,17,N.  Mohammed,2,2,10,4,1,0,"November 3, 2003",231103001,0,Hawks,C
--,-----,--,--,--,-----,-----,--,O.  Ekezie,--,--,--,--,--,--,"November 3, 2003",231103001,0,Hawks,C
--,-----,--,--,--,-----,-----,--,D.  Dickau,--,--,--,--,--,--,"November 3, 2003",231103001,0,Hawks,PG
--,-----,--,--,--,-----,-----,--,T.  Brandon,--,--,--,--,--,--,"November 3, 2003",231103001,0,Hawks,PG
,,,,,,,Did not play,A.  Henderson,,,,,,,"November 3, 2003",231103001,0,Hawks,PF
,,,,,,,Did not play,C.  Crawford,,,,,,,"November 3, 2003",231103001,0,Hawks,SF
,,,,,,,Did not play,J.  Terry,,,,,,,"November 3, 2003",231103001,0,Hawks,SG
,,,,,,,Did not play,T.  Hansen,,,,,,,"November 3, 2003",231103001,0,Hawks,SG
--,0-0,1,0,9,2-9,4-8,29,S.  Abdur-Rahim,3,4,8,12,2,3,"November 5, 2003",231105009,1,Hawks,PF
--,1-4,5,0,3,4-12,0-0,33,S.  Jackson,1,0,9,4,1,5,"November 5, 2003",231105009,1,Hawks,SF
--,0-0,0,1,5,4-8,0-2,26,T.  Ratliff,1,4,8,6,0,2,"November 5, 2003",231105009,1,Hawks,C
--,1-3,0,0,2,4-15,2-2,32,D.  Glover,3,0,11,5,0,1,"November 5, 2003",231105009,1,Hawks,SG
--,0-2,6,0,3,5-8,3-4,26,J.  Terry,1,5,13,4,0,1,"November 5, 2003",231105009,1,Hawks,SG
--,0-0,0,1,2,4-9,0-0,17,L.  Nailon,1,4,8,3,2,0,"November 5, 2003",231105009,0,Hawks,SF
--,0-0,0,0,0,0-5,0-2,7,C.  Crawford,1,0,0,1,1,0,"November 5, 2003",231105009,0,Hawks,SF
--,0-0,1,2,3,1-1,1-2,19,N.  Mohammed,2,5,3,5,0,4,"November 5, 2003",231105009,0,Hawks,C
--,1-2,1,0,0,1-2,0-0,16,B.  Diaw,0,1,3,0,1,1,"November 5, 2003",231105009,0,Hawks,C
--,0-0,3,0,2,3-8,0-0,26,J.  Vaughn,0,2,6,2,1,0,"November 5, 2003",231105009,0,Hawks,PG
--,1-1,2,0,1,1-2,0-0,9,T.  Hansen,0,0,3,1,0,2,"November 5, 2003",231105009,0,Hawks,SG
,,,,,,,Did not play,A.  Henderson,,,,,,,"November 5, 2003",231105009,0,Hawks,PF
--,1-2,4,2,3,4-9,4-6,28,C.  Robinson,0,2,13,3,1,2,"November 5, 2003",231105009,1,Warriors,PF
--,0-0,2,0,9,3-11,5-9,32,E.  Dampier,9,2,11,18,0,3,"November 5, 2003",231105009,1,Warriors,C
--,0-4,6,0,1,3-9,6-9,27,N.  Van Exel,0,1,12,1,1,0,"November 5, 2003",231105009,1,Warriors,PG
--,1-5,3,0,7,7-18,1-3,36,J.  Richardson,3,1,16,10,0,4,"November 5, 2003",231105009,1,Warriors,SG
--,1-3,2,0,7,5-11,2-2,34,M.  Dunleavy,3,2,13,10,4,0,"November 5, 2003",231105009,1,Warriors,SG
--,0-0,0,0,1,2-3,0-0,7,D.  Langhi,0,4,4,1,0,2,"November 5, 2003",231105009,0,Warriors,PF
--,2-2,1,0,4,4-5,2-2,18,B.  Cardinal,1,5,12,5,2,0,"November 5, 2003",231105009,0,Warriors,PF
--,0-0,0,0,0,1-2,0-0,5,A.  Johnson,0,0,2,0,0,0,"November 5, 2003",231105009,0,Warriors,PG
--,0-1,1,0,2,4-7,0-0,21,S.  Claxton,0,1,8,2,2,1,"November 5, 2003",231105009,0,Warriors,PG
--,0-1,4,0,2,4-8,0-0,32,C.  Cheaney,0,2,8,2,0,2,"November 5, 2003",231105009,0,Warriors,SG
,,,,,,,Did not play,P.  Jones,,,,,,,"November 5, 2003",231105009,0,Warriors,PF
,,,,,,,Did not play,A.  Foyle,,,,,,,"November 5, 2003",231105009,0,Warriors,C
--,1-2,3,0,4,6-11,5-6,34,S.  Abdur-Rahim,1,1,18,5,0,4,"November 8, 2003",231108022,1,Hawks,PF
--,1-7,3,0,8,7-18,1-2,38,S.  Jackson,1,2,16,9,2,0,"November 8, 2003",231108022,1,Hawks,SF
--,0-0,1,6,3,2-4,3-4,34,T.  Ratliff,2,1,7,5,2,2,"November 8, 2003",231108022,1,Hawks,C
--,0-4,6,0,5,6-13,2-2,32,D.  Glover,0,2,14,5,0,1,"November 8, 2003",231108022,1,Hawks,SG
--,0-3,2,0,6,7-14,0-0,40,J.  Terry,3,1,14,9,1,3,"November 8, 2003",231108022,1,Hawks,SG
--,-----,--,--,--,-----,-----,--,A.  Henderson,--,--,--,--,--,--,"November 8, 2003",231108022,0,Hawks,PF
--,0-0,0,0,1,2-6,0-0,14,L.  Nailon,2,1,4,3,1,0,"November 8, 2003",231108022,0,Hawks,SF
--,0-0,0,1,4,2-5,0-0,20,N.  Mohammed,0,0,4,4,0,1,"November 8, 2003",231108022,0,Hawks,C
--,0-2,2,0,2,3-6,0-0,13,B.  Diaw,3,2,6,5,0,1,"November 8, 2003",231108022,0,Hawks,C
--,0-2,4,0,0,0-3,0-0,15,J.  Vaughn,0,1,0,0,0,2,"November 8, 2003",231108022,0,Hawks,PG
,,,,,,,Did not play,C.  Crawford,,,,,,,"November 8, 2003",231108022,0,Hawks,SF
,,,,,,,Did not play,D.  Dickau,,,,,,,"November 8, 2003",231108022,0,Hawks,PG
,,,,,,,Did not play,T.  Hansen,,,,,,,"November 8, 2003",231108022,0,Hawks,SG
--,0-0,1,2,4,6-11,0-0,32,D.  Davis,4,1,12,8,2,2,"November 8, 2003",231108022,1,Trail Blazers,PF
--,3-6,1,1,7,4-13,0-0,39,R.  Wallace,0,1,11,7,1,1,"November 8, 2003",231108022,1,Trail Blazers,PF
--,0-0,2,1,6,12-22,5-6,41,Z.  Randolph,3,0,29,9,0,0,"November 8, 2003",231108022,1,Trail Blazers,PF
--,2-5,8,0,1,2-9,0-0,29,D.  Stoudamire,0,3,6,1,1,2,"November 8, 2003",231108022,1,Trail Blazers,PG
--,0-0,4,0,2,2-10,0-0,29,B.  Wells,2,1,4,4,2,1,"November 8, 2003",231108022,1,Trail Blazers,SG
--,0-0,2,0,0,0-3,0-0,11,Q.  Woods,0,0,0,0,1,1,"November 8, 2003",231108022,0,Trail Blazers,SF
--,1-1,0,0,0,2-3,0-0,8,T.  Murray,1,2,5,1,0,0,"November 8, 2003",231108022,0,Trail Blazers,SF
--,0-0,1,2,7,1-2,0-0,16,V.  Stepania,0,2,2,7,0,1,"November 8, 2003",231108022,0,Trail Blazers,C
--,1-2,9,0,3,8-14,4-4,35,J.  McInnis,1,0,21,4,0,1,"November 8, 2003",231108022,0,Trail Blazers,PG
,,,,,,,Did not play,T.  Outlaw,,,,,,,"November 8, 2003",231108022,0,Trail Blazers,SF
,,,,,,,Did not play,R.  Boumtje Boumtje,,,,,,,"November 8, 2003",231108022,0,Trail Blazers,C
,,,,,,,Did not play,M.  Carroll,,,,,,,"November 8, 2003",231108022,0,Trail Blazers,SG
--,0-0,5,0,9,6-17,2-2,36,S.  Abdur-Rahim,2,3,14,11,2,2,"November 9, 2003",231109025,1,Hawks,PF
--,3-6,3,1,3,5-10,2-2,34,S.  Jackson,2,1,15,5,4,4,"November 9, 2003",231109025,1,Hawks,SF
--,0-0,0,4,5,4-7,2-2,38,T.  Ratliff,2,1,10,7,2,1,"November 9, 2003",231109025,1,Hawks,C
--,1-2,2,0,1,5-11,2-2,23,D.  Glover,0,0,13,1,0,3,"November 9, 2003",231109025,1,Hawks,SG
--,4-7,3,0,7,7-13,5-7,41,J.  Terry,2,3,23,9,2,4,"November 9, 2003",231109025,1,Hawks,SG
--,0-0,0,0,0,0-0,0-0,1,C.  Crawford,0,0,0,0,0,0,"November 9, 2003",231109025,0,Hawks,SF
--,0-0,0,0,0,2-5,0-0,13,L.  Nailon,0,1,4,0,0,1,"November 9, 2003",231109025,0,Hawks,SF
--,0-0,0,2,4,2-2,1-2,23,B.  Diaw,1,4,5,5,1,2,"November 9, 2003",231109025,0,Hawks,C
--,0-0,0,0,1,0-2,0-0,6,N.  Mohammed,0,3,0,1,0,0,"November 9, 2003",231109025,0,Hawks,C
--,0-0,3,0,2,3-3,1-2,23,J.  Vaughn,0,1,7,2,1,3,"November 9, 2003",231109025,0,Hawks,PG
--,0-0,0,0,0,0-1,0-0,1,D.  Dickau,0,0,0,0,0,0,"November 9, 2003",231109025,0,Hawks,PG
--,0-0,0,0,0,0-0,0-0,1,T.  Hansen,0,0,0,0,0,1,"November 9, 2003",231109025,0,Hawks,SG
--,0-3,0,1,7,7-15,2-2,42,R.  Lewis,2,2,16,9,2,3,"November 9, 2003",231109025,1,SuperSonics,PF
--,0-5,4,1,5,4-16,0-0,41,V.  Radmanovic,4,2,8,9,5,3,"November 9, 2003",231109025,1,SuperSonics,SF
--,0-0,2,2,2,3-8,0-0,21,C.  Booth,5,1,6,7,0,1,"November 9, 2003",231109025,1,SuperSonics,C
--,0-2,2,0,4,1-7,4-4,35,B.  Barry,1,4,6,5,0,4,"November 9, 2003",231109025,1,SuperSonics,SG
--,1-4,2,1,7,9-20,5-6,35,R.  Murray,0,4,24,7,1,3,"November 9, 2003",231109025,1,SuperSonics,SG
--,0-0,0,0,0,0-2,0-0,2,A.  Sesay,1,1,0,1,0,0,"November 9, 2003",231109025,0,SuperSonics,SF
--,0-0,0,0,3,0-1,1-2,19,R.  Evans,2,2,1,5,2,1,"November 9, 2003",231109025,0,SuperSonics,C
--,0-2,2,0,1,6-12,1-2,23,L.  Ridnour,1,4,13,2,2,1,"November 9, 2003",231109025,0,SuperSonics,PG
--,0-0,0,0,0,1-2,1-2,6,A.  Daniels,0,0,3,0,1,0,"November 9, 2003",231109025,0,SuperSonics,PG
--,0-2,0,0,1,2-4,0-1,16,R.  Frahm,0,1,4,1,1,0,"November 9, 2003",231109025,0,SuperSonics,SG
,,,,,,,Did not play,V.  Potapenko,,,,,,,"November 9, 2003",231109025,0,SuperSonics,C
,,,,,,,Did not play,J.  James,,,,,,,"November 9, 2003",231109025,0,SuperSonics,C
--,1-2,5,0,3,8-13,6-7,34,S.  Abdur-Rahim,2,3,23,5,2,5,"November 11, 2003",231111012,1,Hawks,PF
--,3-6,2,0,2,7-12,0-0,36,S.  Jackson,0,2,17,2,1,4,"November 11, 2003",231111012,1,Hawks,SF
--,0-0,2,2,4,4-5,0-0,23,T.  Ratliff,1,6,8,5,1,2,"November 11, 2003",231111012,1,Hawks,C
--,2-4,2,0,6,7-14,6-6,39,D.  Glover,1,2,22,7,1,1,"November 11, 2003",231111012,1,Hawks,SG
--,0-4,2,1,1,2-11,8-8,30,J.  Terry,0,4,12,1,1,4,"November 11, 2003",231111012,1,Hawks,SG
--,0-0,1,2,2,3-4,0-0,14,L.  Nailon,0,0,6,2,0,0,"November 11, 2003",231111012,0,Hawks,SF
--,0-1,2,0,2,0-1,0-0,18,B.  Diaw,0,1,0,2,1,2,"November 11, 2003",231111012,0,Hawks,C
--,0-0,1,1,4,3-6,0-0,25,N.  Mohammed,2,2,6,6,1,0,"November 11, 2003",231111012,0,Hawks,C
--,1-1,8,0,0,4-4,0-0,21,J.  Vaughn,0,2,9,0,0,2,"November 11, 2003",231111012,0,Hawks,PG
,,,,,,,Did not play,C.  Crawford,,,,,,,"November 11, 2003",231111012,0,Hawks,SF
,,,,,,,Did not play,D.  Dickau,,,,,,,"November 11, 2003",231111012,0,Hawks,PG
,,,,,,,Did not play,T.  Hansen,,,,,,,"November 11, 2003",231111012,0,Hawks,SG
--,0-0,3,1,3,8-12,3-4,35,C.  Wilcox,3,6,19,6,1,0,"November 11, 2003",231111012,1,Clippers,PF
--,1-3,1,0,5,8-16,4-5,39,C.  Maggette,0,1,21,5,2,2,"November 11, 2003",231111012,1,Clippers,SF
--,2-3,5,1,8,12-24,6-6,37,Q.  Richardson,8,1,32,16,1,2,"November 11, 2003",231111012,1,Clippers,SF
--,0-0,2,0,4,6-14,0-0,37,P.  Drobnjak,3,1,12,7,0,1,"November 11, 2003",231111012,1,Clippers,C
--,1-3,3,0,0,4-9,2-2,30,K.  Dooling,0,4,11,0,3,1,"November 11, 2003",231111012,1,Clippers,PG
--,0-0,2,0,1,1-6,0-0,17,B.  Simmons,5,3,2,6,1,1,"November 11, 2003",231111012,0,Clippers,SF
--,0-0,0,0,0,0-1,0-0,3,C.  Kaman,1,0,0,1,0,2,"November 11, 2003",231111012,0,Clippers,C
--,0-0,0,0,1,2-6,2-3,17,M.  Ely,2,1,6,3,0,1,"November 11, 2003",231111012,0,Clippers,C
--,2-4,3,0,0,4-7,2-2,18,M.  Jaric,1,2,12,1,1,3,"November 11, 2003",231111012,0,Clippers,PG
--,0-0,2,0,0,0-2,0-0,7,E.  House,0,0,0,0,0,0,"November 11, 2003",231111012,0,Clippers,SG
,,,,,,,Did not play,E.  Brand,,,,,,,"November 11, 2003",231111012,0,Clippers,PF
,,,,,,,Did not play,Z.  Wang,,,,,,,"November 11, 2003",231111012,0,Clippers,C
--,0-1,2,1,4,7-10,2-2,37,S.  Abdur-Rahim,4,3,16,8,2,1,"November 12, 2003",231112021,1,Hawks,PF
--,2-6,1,0,3,8-17,0-0,38,S.  Jackson,2,0,18,5,1,5,"November 12, 2003",231112021,1,Hawks,SF
--,0-0,2,0,8,3-5,3-4,36,T.  Ratliff,1,3,9,9,0,0,"November 12, 2003",231112021,1,Hawks,C
--,4-5,0,0,5,8-14,3-4,33,D.  Glover,0,1,23,5,0,3,"November 12, 2003",231112021,1,Hawks,SG
--,4-9,7,0,3,5-16,3-3,36,J.  Terry,1,2,17,4,1,2,"November 12, 2003",231112021,1,Hawks,SG
--,0-0,1,0,1,0-3,1-2,9,L.  Nailon,1,2,1,2,1,1,"November 12, 2003",231112021,0,Hawks,SF
--,0-0,3,0,3,1-2,0-0,20,B.  Diaw,1,1,2,4,1,1,"November 12, 2003",231112021,0,Hawks,C
--,0-0,1,0,4,2-3,2-2,14,N.  Mohammed,3,5,6,7,0,1,"November 12, 2003",231112021,0,Hawks,C
--,0-0,2,0,0,1-5,1-1,12,J.  Vaughn,0,2,3,0,0,2,"November 12, 2003",231112021,0,Hawks,PG
--,0-0,0,0,0,2-6,0-0,5,T.  Hansen,0,0,4,0,0,0,"November 12, 2003",231112021,0,Hawks,SG
,,,,,,,Did not play,C.  Crawford,,,,,,,"November 12, 2003",231112021,0,Hawks,SF
,,,,,,,Did not play,D.  Dickau,,,,,,,"November 12, 2003",231112021,0,Hawks,PG
--,0-0,1,1,7,3-10,3-6,40,A.  Stoudemire,3,6,9,10,0,4,"November 12, 2003",231112021,1,Suns,C
--,0-0,0,1,6,5-6,5-6,27,J.  White,3,3,15,9,2,2,"November 12, 2003",231112021,1,Suns,C
--,0-3,6,1,2,9-21,4-5,39,S.  Marbury,1,1,22,3,3,0,"November 12, 2003",231112021,1,Suns,PG
--,1-3,0,1,5,9-16,3-3,38,S.  Marion,3,0,22,8,3,1,"November 12, 2003",231112021,1,Suns,SG
--,2-5,5,2,3,3-12,0-0,39,J.  Johnson,0,0,8,3,3,2,"November 12, 2003",231112021,1,Suns,SG
--,0-3,0,1,0,3-7,2-3,8,Z.  Cabarkapa,2,3,8,2,0,1,"November 12, 2003",231112021,0,Suns,SF
--,0-0,1,0,1,0-4,0-0,16,A.  Hardaway,0,1,0,1,0,0,"November 12, 2003",231112021,0,Suns,SF
--,0-0,0,0,1,0-1,1-2,8,J.  Voskuhl,1,4,1,2,0,1,"November 12, 2003",231112021,0,Suns,C
