+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,REB,STL,TO,date,game_id,starter,team,Position
+10,2-7,5,3,2,9-20,0-0,36,A.  Horford,4,2,20,6,1,0,"November 21, 2016",400899655,1,Celtics,PF
-2,0-1,2,1,2,1-2,0-0,15,A.  Johnson,0,4,2,2,0,0,"November 21, 2016",400899655,1,Celtics,C
-4,2-9,3,0,2,9-20,9-10,32,I.  Thomas,0,3,29,2,1,1,"November 21, 2016",400899655,1,Celtics,PG
-9,1-3,0,0,3,5-12,2-2,33,A.  Bradley,0,3,13,3,0,1,"November 21, 2016",400899655,1,Celtics,SG
+20,1-2,0,0,3,2-3,0-0,19,J.  Jerebko,0,2,5,3,1,0,"November 21, 2016",400899655,0,Celtics,PF
-7,1-2,1,0,3,1-2,0-0,13,K.  Olynyk,0,2,3,3,0,0,"November 21, 2016",400899655,0,Celtics,PF
-3,0-0,1,0,3,1-1,0-0,9,T.  Zeller,0,1,2,3,0,0,"November 21, 2016",400899655,0,Celtics,C
+12,3-6,5,0,6,3-9,0-0,31,M.  Smart,0,1,9,6,1,6,"November 21, 2016",400899655,0,Celtics,PG
+10,2-4,2,0,3,5-8,0-0,16,T.  Rozier,1,0,12,4,1,0,"November 21, 2016",400899655,0,Celtics,PG
+15,0-1,1,0,2,0-1,0-2,13,J.  Brown,0,0,0,2,0,0,"November 21, 2016",400899655,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,G.  Green,,,,,,,"November 21, 2016",400899655,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,J.  Young,,,,,,,"November 21, 2016",400899655,0,Celtics,SG
-8,0-5,1,0,4,5-18,4-6,39,A.  Wiggins,0,1,14,4,0,2,"November 21, 2016",400899655,1,Timberwolves,SF
-2,0-0,3,1,4,10-16,0-2,40,G.  Dieng,6,3,20,10,1,5,"November 21, 2016",400899655,1,Timberwolves,C
-9,2-4,3,2,12,11-19,3-6,38,K.  Towns,6,3,27,18,0,1,"November 21, 2016",400899655,1,Timberwolves,C
-8,1-4,9,0,4,1-7,4-4,38,R.  Rubio,4,3,7,8,1,0,"November 21, 2016",400899655,1,Timberwolves,PG
-5,0-7,4,1,3,4-12,3-3,38,Z.  LaVine,0,2,11,3,1,2,"November 21, 2016",400899655,1,Timberwolves,PG
+3,1-2,0,0,1,3-5,3-4,10,N.  Bjelica,0,1,10,1,1,1,"November 21, 2016",400899655,0,Timberwolves,PF
-4,0-0,0,0,3,1-2,0-0,8,C.  Aldrich,0,1,2,3,0,0,"November 21, 2016",400899655,0,Timberwolves,C
+2,0-0,2,0,1,0-2,0-0,10,K.  Dunn,0,1,0,1,1,1,"November 21, 2016",400899655,0,Timberwolves,PG
+7,0-2,1,0,2,1-4,0-0,16,S.  Muhammad,0,3,2,2,0,3,"November 21, 2016",400899655,0,Timberwolves,SG
-6,0-0,0,0,1,0-1,0-0,2,B.  Rush,0,1,0,1,0,0,"November 21, 2016",400899655,0,Timberwolves,SG
,,,,,,,DNP-COACH'S DECISION,A.  Payne,,,,,,,"November 21, 2016",400899655,0,Timberwolves,PF
,,,,,,,DNP-COACH'S DECISION,J.  Hill,,,,,,,"November 21, 2016",400899655,0,Timberwolves,C
,,,,,,,DNP-COACH'S DECISION,T.  Jones,,,,,,,"November 21, 2016",400899655,0,Timberwolves,PG
+13,3-7,1,0,4,6-11,0-1,22,J.  Crowder,1,2,15,5,0,0,"November 23, 2016",400899667,1,Celtics,PF
+21,3-4,8,2,4,7-12,0-0,30,A.  Horford,1,2,17,5,1,2,"November 23, 2016",400899667,1,Celtics,PF
+9,0-0,1,0,7,1-2,0-0,19,A.  Johnson,2,2,2,9,0,1,"November 23, 2016",400899667,1,Celtics,C
+10,5-9,5,1,1,8-21,2-2,32,I.  Thomas,0,1,23,1,0,2,"November 23, 2016",400899667,1,Celtics,PG
+20,1-7,1,0,6,10-22,1-2,34,A.  Bradley,1,3,22,7,5,2,"November 23, 2016",400899667,1,Celtics,SG
-8,1-1,0,0,0,4-4,1-1,17,J.  Jerebko,1,2,10,1,1,1,"November 23, 2016",400899667,0,Celtics,PF
+0,2-5,1,0,1,3-9,2-2,19,K.  Olynyk,1,4,10,2,2,1,"November 23, 2016",400899667,0,Celtics,PF
+9,0-0,0,2,3,1-2,0-0,8,T.  Zeller,1,1,2,4,0,0,"November 23, 2016",400899667,0,Celtics,C
+13,0-4,8,1,6,2-10,0-0,31,M.  Smart,2,2,4,8,2,1,"November 23, 2016",400899667,0,Celtics,PG
+6,0-1,1,0,5,3-4,0-0,23,T.  Rozier,1,2,6,6,2,1,"November 23, 2016",400899667,0,Celtics,PG
+4,0-0,0,0,0,0-0,0-0,2,J.  Young,0,0,0,0,0,0,"November 23, 2016",400899667,0,Celtics,SG
-2,0-0,0,0,2,0-1,0-0,4,J.  Brown,1,1,0,3,0,2,"November 23, 2016",400899667,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,G.  Green,,,,,,,"November 23, 2016",400899667,0,Celtics,SG
-34,1-2,3,0,7,8-13,1-2,33,T.  Booker,5,3,18,12,4,3,"November 23, 2016",400899667,1,Nets,PF
-6,2-7,2,0,8,6-12,0-0,28,B.  Bogdanovic,0,0,14,8,0,2,"November 23, 2016",400899667,1,Nets,SF
-4,1-2,2,1,3,1-4,1-4,15,R.  Hollis-Jefferson,1,2,4,4,0,0,"November 23, 2016",400899667,1,Nets,SF
-8,1-6,2,1,2,4-14,4-5,28,B.  Lopez,1,1,13,3,2,0,"November 23, 2016",400899667,1,Nets,C
+0,0-0,3,1,4,2-8,0-0,24,I.  Whitehead,0,2,4,4,0,2,"November 23, 2016",400899667,1,Nets,SG
+1,0-0,0,0,1,0-1,0-0,2,C.  McCullough,0,0,0,1,0,0,"November 23, 2016",400899667,0,Nets,PF
+5,0-1,0,0,2,0-2,0-0,12,L.  Scola,2,0,0,4,1,3,"November 23, 2016",400899667,0,Nets,PF
+1,0-0,1,0,1,0-0,0-0,2,A.  Bennett,0,0,0,1,0,1,"November 23, 2016",400899667,0,Nets,PF
-23,4-6,0,0,3,4-7,0-0,25,J.  Harris,0,2,12,3,0,3,"November 23, 2016",400899667,0,Nets,SF
-3,0-1,0,1,0,0-2,2-3,19,J.  Hamilton,0,0,2,0,0,0,"November 23, 2016",400899667,0,Nets,C
-8,0-1,0,0,1,0-3,0-0,8,Y.  Ferrell,0,0,0,1,0,0,"November 23, 2016",400899667,0,Nets,PG
-6,0-1,2,0,2,1-3,0-0,12,R.  Foye,0,1,2,2,0,2,"November 23, 2016",400899667,0,Nets,SG
-10,1-4,3,3,2,8-17,6-8,32,S.  Kilpatrick,0,1,23,2,0,3,"November 23, 2016",400899667,0,Nets,SG
+7,0-0,4,2,1,4-12,2-4,32,L.  Aldridge,3,2,10,4,0,0,"November 25, 2016",400899675,1,Spurs,PF
-2,3-7,4,2,8,8-18,6-6,35,K.  Leonard,2,1,25,10,0,2,"November 25, 2016",400899675,1,Spurs,SF
-9,0-1,2,1,5,0-5,0-0,17,P.  Gasol,0,1,0,5,0,1,"November 25, 2016",400899675,1,Spurs,C
+8,0-0,4,0,2,3-7,1-1,24,T.  Parker,0,2,7,2,1,2,"November 25, 2016",400899675,1,Spurs,PG
+7,3-4,2,3,7,3-4,2-2,32,D.  Green,0,1,11,7,0,1,"November 25, 2016",400899675,1,Spurs,SG
+0,0-0,3,0,5,6-9,3-3,18,D.  Lee,7,0,15,12,0,3,"November 25, 2016",400899675,0,Spurs,PF
+8,0-0,2,0,0,2-4,0-0,13,J.  Simmons,0,1,4,0,1,1,"November 25, 2016",400899675,0,Spurs,SF
+8,3-5,0,0,2,6-8,0-0,23,D.  Bertans,0,0,15,2,1,0,"November 25, 2016",400899675,0,Spurs,C
-2,2-3,1,0,1,6-8,5-5,24,P.  Mills,0,2,19,1,1,4,"November 25, 2016",400899675,0,Spurs,PG
+5,0-4,2,0,1,0-6,3-4,22,M.  Ginobili,1,2,3,2,0,2,"November 25, 2016",400899675,0,Spurs,SG
,,,,,,,DNP-COACH'S DECISION,K.  Anderson,,,,,,,"November 25, 2016",400899675,0,Spurs,SF
,,,,,,,DNP-COACH'S DECISION,D.  Murray,,,,,,,"November 25, 2016",400899675,0,Spurs,PG
,,,,,,,DNP-COACH'S DECISION,N.  Laprovittola,,,,,,,"November 25, 2016",400899675,0,Spurs,G
+6,4-9,5,0,3,7-12,0-0,28,J.  Crowder,0,4,18,3,1,1,"November 25, 2016",400899675,1,Celtics,PF
+0,0-3,4,3,8,6-13,0-0,35,A.  Horford,2,3,12,10,0,3,"November 25, 2016",400899675,1,Celtics,PF
-6,0-1,0,1,1,0-5,0-0,17,A.  Johnson,1,4,0,2,1,1,"November 25, 2016",400899675,1,Celtics,C
+6,3-9,8,0,1,9-21,3-4,36,I.  Thomas,0,2,24,1,0,2,"November 25, 2016",400899675,1,Celtics,PG
-8,3-4,3,0,7,8-15,0-0,38,A.  Bradley,1,2,19,8,0,1,"November 25, 2016",400899675,1,Celtics,SG
-6,1-1,0,0,3,3-4,0-0,11,J.  Jerebko,0,0,7,3,0,0,"November 25, 2016",400899675,0,Celtics,PF
+3,1-2,1,0,0,4-6,0-0,20,K.  Olynyk,1,0,9,1,3,0,"November 25, 2016",400899675,0,Celtics,PF
-1,0-0,0,0,0,0-0,0-0,2,T.  Zeller,0,0,0,0,0,0,"November 25, 2016",400899675,0,Celtics,C
-6,0-3,10,0,1,3-9,3-3,27,M.  Smart,3,3,9,4,1,1,"November 25, 2016",400899675,0,Celtics,PG
-13,0-2,1,0,2,1-3,1-1,20,T.  Rozier,0,2,3,2,2,1,"November 25, 2016",400899675,0,Celtics,PG
-5,0-0,0,0,2,1-3,0-1,6,J.  Brown,0,1,2,2,0,0,"November 25, 2016",400899675,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,G.  Green,,,,,,,"November 25, 2016",400899675,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,J.  Young,,,,,,,"November 25, 2016",400899675,0,Celtics,SG
+5,2-4,3,0,4,6-11,3-3,32,J.  Crowder,0,3,17,4,2,0,"November 28, 2016",400899706,1,Celtics,PF
+1,0-0,2,1,4,4-7,2-2,25,T.  Zeller,3,4,10,7,0,1,"November 28, 2016",400899706,1,Celtics,C
-1,0-0,1,0,2,2-2,0-1,13,A.  Johnson,1,1,4,3,0,0,"November 28, 2016",400899706,1,Celtics,C
+3,2-10,8,0,4,7-23,9-9,35,I.  Thomas,0,3,25,4,1,1,"November 28, 2016",400899706,1,Celtics,PG
+12,2-2,2,0,6,8-16,0-0,39,A.  Bradley,0,4,18,6,0,0,"November 28, 2016",400899706,1,Celtics,SG
+7,1-1,0,0,3,3-3,0-0,21,J.  Jerebko,1,1,7,4,0,0,"November 28, 2016",400899706,0,Celtics,PF
+10,2-3,4,2,6,5-7,2-2,20,K.  Olynyk,0,4,14,6,0,3,"November 28, 2016",400899706,0,Celtics,PF
+2,1-3,4,0,2,3-8,5-9,33,M.  Smart,0,5,12,2,1,3,"November 28, 2016",400899706,0,Celtics,PG
+5,1-3,1,0,3,2-4,0-0,13,T.  Rozier,0,0,5,3,0,1,"November 28, 2016",400899706,0,Celtics,PG
-4,0-1,1,0,0,0-2,0-0,9,J.  Brown,1,2,0,1,0,0,"November 28, 2016",400899706,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,J.  Mickey,,,,,,,"November 28, 2016",400899706,0,Celtics,C
,,,,,,,DNP-COACH'S DECISION,G.  Green,,,,,,,"November 28, 2016",400899706,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,J.  Young,,,,,,,"November 28, 2016",400899706,0,Celtics,SG
-9,0-3,0,0,4,3-9,3-6,21,D.  Williams,0,1,9,4,0,0,"November 28, 2016",400899706,1,Heat,PF
-13,0-4,1,0,2,2-7,0-0,23,L.  Babbitt,0,0,4,2,1,0,"November 28, 2016",400899706,1,Heat,SF
-4,0-0,2,2,14,10-13,5-10,37,H.  Whiteside,3,4,25,17,0,2,"November 28, 2016",400899706,1,Heat,C
-3,0-2,17,0,2,8-15,11-12,38,G.  Dragic,0,5,27,2,2,1,"November 28, 2016",400899706,1,Heat,PG
-1,1-3,0,0,3,4-7,2-2,38,R.  McGruder,2,4,11,5,1,6,"November 28, 2016",400899706,1,Heat,SG
-6,1-5,0,0,3,2-9,0-0,21,J.  Johnson,0,4,5,3,1,2,"November 28, 2016",400899706,0,Heat,PF
-4,0-0,2,0,1,1-2,0-0,7,J.  McRoberts,1,1,2,2,0,1,"November 28, 2016",400899706,0,Heat,PF
-1,3-8,0,0,3,4-9,1-2,29,J.  Richardson,1,3,12,4,1,1,"November 28, 2016",400899706,0,Heat,SF
+1,1-5,2,0,2,4-9,0-0,27,W.  Ellington,0,3,9,2,0,0,"November 28, 2016",400899706,0,Heat,SG
,,,,,,,DNP-COACH'S DECISION,U.  Haslem,,,,,,,"November 28, 2016",400899706,0,Heat,PF
,,,,,,,DNP-SORE LEFT WRIST,J.  Winslow,,,,,,,"November 28, 2016",400899706,0,Heat,SF
,,,,,,,DNP-COACH'S DECISION,W.  Reed,,,,,,,"November 28, 2016",400899706,0,Heat,C
,,,,,,,DNP-ORAL SURGERY,T.  Johnson,,,,,,,"November 28, 2016",400899706,0,Heat,SG
+3,2-5,3,3,3,8-13,2-2,38,M.  Morris,1,3,20,4,1,3,"November 30, 2016",400899717,1,Pistons,PF
+12,3-6,4,0,5,9-20,0-0,35,T.  Harris,1,0,21,6,0,0,"November 30, 2016",400899717,1,Pistons,SF
+5,0-0,2,1,9,8-13,4-7,35,A.  Drummond,8,4,20,17,2,2,"November 30, 2016",400899717,1,Pistons,C
+12,0-1,8,1,8,9-12,1-2,36,I.  Smith,0,2,19,8,0,0,"November 30, 2016",400899717,1,Pistons,PG
+15,2-4,4,1,3,10-17,3-4,35,K.  Caldwell-Pope,2,2,25,5,1,1,"November 30, 2016",400899717,1,Pistons,SG
-1,2-3,2,0,7,4-5,2-2,23,J.  Leuer,0,2,12,7,0,0,"November 30, 2016",400899717,0,Pistons,PF
+1,0-0,2,1,2,0-1,4-4,13,A.  Baynes,1,4,4,3,0,3,"November 30, 2016",400899717,0,Pistons,C
-4,0-0,2,0,1,0-3,0-0,12,B.  Udrih,0,0,0,1,0,1,"November 30, 2016",400899717,0,Pistons,PG
-8,0-1,1,1,1,0-3,0-0,13,D.  Hilliard,0,2,0,1,0,1,"November 30, 2016",400899717,0,Pistons,SG
,,,,,,,DNP-COACH'S DECISION,S.  Johnson,,,,,,,"November 30, 2016",400899717,0,Pistons,SF
,,,,,,,DNP-COACH'S DECISION,B.  Marjanovic,,,,,,,"November 30, 2016",400899717,0,Pistons,C
,,,,,,,DNP-COACH'S DECISION,M.  Gbinije,,,,,,,"November 30, 2016",400899717,0,Pistons,SG
-3,2-10,4,0,4,5-15,2-2,36,J.  Crowder,1,0,14,5,2,0,"November 30, 2016",400899717,1,Celtics,PF
-9,1-2,4,2,5,3-5,2-2,32,A.  Horford,0,2,9,5,0,1,"November 30, 2016",400899717,1,Celtics,PF
-1,0-1,1,1,2,4-7,3-3,15,A.  Johnson,3,3,11,5,1,0,"November 30, 2016",400899717,1,Celtics,C
-6,3-7,4,0,0,10-20,4-4,33,I.  Thomas,0,0,27,0,0,2,"November 30, 2016",400899717,1,Celtics,PG
-9,4-8,0,0,6,4-12,2-2,36,A.  Bradley,0,1,14,6,1,1,"November 30, 2016",400899717,1,Celtics,SG
-8,0-0,1,0,3,2-2,0-0,15,J.  Jerebko,1,0,4,4,0,0,"November 30, 2016",400899717,0,Celtics,PF
+10,3-4,2,0,2,7-9,2-2,26,K.  Olynyk,1,4,19,3,0,1,"November 30, 2016",400899717,0,Celtics,PF
-1,0-0,0,0,0,0-0,1-2,5,T.  Zeller,1,2,1,1,0,0,"November 30, 2016",400899717,0,Celtics,C
+1,2-8,3,0,0,4-14,2-2,24,M.  Smart,2,3,12,2,1,0,"November 30, 2016",400899717,0,Celtics,PG
-2,0-2,6,0,2,1-5,1-1,15,T.  Rozier,0,2,3,2,1,0,"November 30, 2016",400899717,0,Celtics,PG
-7,0-0,1,0,0,0-2,0-0,4,J.  Brown,0,0,0,0,0,0,"November 30, 2016",400899717,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,G.  Green,,,,,,,"November 30, 2016",400899717,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,J.  Young,,,,,,,"November 30, 2016",400899717,0,Celtics,SG
-12,1-7,3,0,8,6-14,0-0,35,R.  Gay,0,3,13,8,1,6,"December 2, 2016",400899447,1,Kings,SF
-8,0-0,0,0,3,0-0,0-0,9,K.  Koufos,0,0,0,3,0,1,"December 2, 2016",400899447,1,Kings,C
+0,2-7,3,4,6,10-26,6-8,34,D.  Cousins,3,4,28,9,1,2,"December 2, 2016",400899447,1,Kings,C
-7,1-3,3,0,0,4-8,4-4,28,D.  Collison,0,3,13,0,2,1,"December 2, 2016",400899447,1,Kings,PG
-9,0-0,2,0,2,2-4,1-2,17,A.  Afflalo,1,0,5,3,2,0,"December 2, 2016",400899447,1,Kings,SG
+4,0-1,1,3,2,0-3,0-0,26,G.  Temple,1,2,0,3,0,0,"December 2, 2016",400899447,0,Kings,SF
+0,1-2,1,1,2,2-9,2-3,27,O.  Casspi,3,1,7,5,0,0,"December 2, 2016",400899447,0,Kings,SF
+6,1-4,5,1,13,3-11,5-6,31,M.  Barnes,3,2,12,16,2,2,"December 2, 2016",400899447,0,Kings,SF
-1,0-0,0,0,1,3-5,0-0,12,W.  Cauley-Stein,0,0,6,1,0,0,"December 2, 2016",400899447,0,Kings,C
+2,0-2,4,1,0,3-8,2-2,21,T.  Lawson,3,1,8,3,1,2,"December 2, 2016",400899447,0,Kings,PG
,,,,,,,DNP-COACH'S DECISION,A.  Tolliver,,,,,,,"December 2, 2016",400899447,0,Kings,PF
,,,,,,,DNP-COACH'S DECISION,B.  McLemore,,,,,,,"December 2, 2016",400899447,0,Kings,SG
+15,3-5,3,0,3,6-12,1-1,37,J.  Crowder,0,4,16,3,1,2,"December 2, 2016",400899447,1,Celtics,PF
+9,4-7,3,6,6,10-18,2-2,36,A.  Horford,2,2,26,8,2,1,"December 2, 2016",400899447,1,Celtics,PF
+9,0-0,3,1,0,3-3,2-2,15,A.  Johnson,2,3,8,2,1,0,"December 2, 2016",400899447,1,Celtics,C
+8,0-5,7,0,2,6-21,8-9,34,I.  Thomas,1,4,20,3,2,1,"December 2, 2016",400899447,1,Celtics,PG
+2,2-4,2,0,7,6-13,1-1,35,A.  Bradley,2,1,15,9,2,1,"December 2, 2016",400899447,1,Celtics,SG
+8,1-1,1,0,8,2-5,0-0,17,J.  Jerebko,1,1,5,9,0,2,"December 2, 2016",400899447,0,Celtics,PF
+1,0-1,1,0,4,1-3,0-0,17,K.  Olynyk,1,3,2,5,0,0,"December 2, 2016",400899447,0,Celtics,PF
-9,0-0,0,0,0,0-1,0-0,4,T.  Zeller,1,0,0,1,0,1,"December 2, 2016",400899447,0,Celtics,C
-16,1-3,3,1,1,1-4,0-0,23,M.  Smart,0,3,3,1,0,4,"December 2, 2016",400899447,0,Celtics,PG
+7,0-2,2,1,2,1-7,0-0,16,T.  Rozier,1,0,2,3,2,1,"December 2, 2016",400899447,0,Celtics,PG
+1,0-0,0,0,1,0-0,0-0,2,J.  Young,0,0,0,1,0,0,"December 2, 2016",400899447,0,Celtics,SG
-10,0-0,0,0,0,0-1,0-0,4,J.  Brown,0,1,0,0,0,0,"December 2, 2016",400899447,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,G.  Green,,,,,,,"December 2, 2016",400899447,0,Celtics,SG
+7,2-4,3,0,3,4-8,0-0,33,J.  Crowder,1,4,10,4,1,0,"December 3, 2016",400899736,1,Celtics,PF
-9,1-3,3,1,4,4-10,2-2,34,A.  Horford,0,2,11,4,0,1,"December 3, 2016",400899736,1,Celtics,PF
+3,0-1,1,1,2,3-4,0-0,15,A.  Johnson,0,2,6,2,0,0,"December 3, 2016",400899736,1,Celtics,C
+4,2-3,7,0,3,11-19,13-15,33,I.  Thomas,1,2,37,4,1,2,"December 3, 2016",400899736,1,Celtics,PG
-7,1-6,2,0,7,9-16,1-2,32,A.  Bradley,2,1,20,9,1,1,"December 3, 2016",400899736,1,Celtics,SG
-3,1-2,1,0,5,2-4,0-0,16,J.  Jerebko,1,3,5,6,0,1,"December 3, 2016",400899736,0,Celtics,PF
+2,1-1,1,0,0,2-2,1-2,11,K.  Olynyk,0,4,6,0,0,3,"December 3, 2016",400899736,0,Celtics,PF
+1,0-0,0,0,0,0-0,0-0,4,T.  Zeller,0,1,0,0,0,0,"December 3, 2016",400899736,0,Celtics,C
+10,0-4,3,0,3,2-6,3-4,32,M.  Smart,0,2,7,3,1,1,"December 3, 2016",400899736,0,Celtics,PG
-6,0-1,0,0,2,0-3,0-0,10,T.  Rozier,1,0,0,3,0,1,"December 3, 2016",400899736,0,Celtics,PG
+1,0-1,0,0,0,0-2,1-2,3,G.  Green,0,0,1,0,1,0,"December 3, 2016",400899736,0,Celtics,SG
+2,0-0,1,1,2,1-2,2-2,15,J.  Brown,0,0,4,2,0,0,"December 3, 2016",400899736,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,J.  Young,,,,,,,"December 3, 2016",400899736,0,Celtics,SG
+1,3-7,2,0,6,6-14,3-3,30,E.  Ilyasova,0,2,18,6,0,1,"December 3, 2016",400899736,1,76ers,PF
+0,0-0,3,1,4,6-9,3-4,33,J.  Okafor,0,5,15,4,1,2,"December 3, 2016",400899736,1,76ers,C
+6,4-7,8,0,3,5-11,1-1,32,S.  Rodriguez,2,3,15,5,2,4,"December 3, 2016",400899736,1,76ers,PG
+10,2-3,2,0,2,4-7,3-4,32,G.  Henderson,1,3,13,3,0,1,"December 3, 2016",400899736,1,76ers,SG
-4,2-8,0,2,2,3-11,2-2,33,N.  Stauskas,0,4,10,2,1,1,"December 3, 2016",400899736,1,76ers,SG
-3,0-1,1,0,0,0-2,3-4,11,R.  Holmes,1,3,3,1,0,2,"December 3, 2016",400899736,0,76ers,PF
-12,3-6,2,0,8,7-12,4-4,27,D.  Saric,3,0,21,11,1,3,"December 3, 2016",400899736,0,76ers,PF
-2,1-1,0,0,2,2-5,0-0,17,H.  Thompson,0,2,5,2,0,0,"December 3, 2016",400899736,0,76ers,SF
-4,0-0,2,0,1,2-5,0-0,16,T.J. ,1,0,4,2,0,1,"December 3, 2016",400899736,0,76ers,PG
+3,0-0,0,0,2,0-0,2-4,10,T.  Luwawu-Cabarrot,0,1,2,2,0,0,"December 3, 2016",400899736,0,76ers,SG
,,,,,,,DNP-SPRAINED LEFT KNEE,R.  Covington,,,,,,,"December 3, 2016",400899736,0,76ers,SF
,,,,,,,DNP-REST,J.  Embiid,,,,,,,"December 3, 2016",400899736,0,76ers,C
,,,,,,,DNP-SORE LEFT WRIST,J.  Bayless,,,,,,,"December 3, 2016",400899736,0,76ers,PG
-7,1-5,9,2,5,9-22,2-2,35,A.  Horford,1,3,21,6,1,4,"December 5, 2016",400899753,1,Celtics,PF
+2,2-3,0,1,2,2-5,0-0,21,J.  Jerebko,3,1,6,5,1,1,"December 5, 2016",400899753,1,Celtics,PF
-6,2-5,5,0,3,4-9,2-2,36,J.  Crowder,0,0,12,3,0,1,"December 5, 2016",400899753,1,Celtics,PF
-7,3-7,3,0,2,7-19,3-3,33,I.  Thomas,0,2,20,2,2,2,"December 5, 2016",400899753,1,Celtics,PG
+1,0-2,1,0,8,8-16,0-0,35,A.  Bradley,2,5,16,10,1,1,"December 5, 2016",400899753,1,Celtics,SG
+6,1-2,2,0,4,3-6,0-0,15,K.  Olynyk,1,2,7,5,1,1,"December 5, 2016",400899753,0,Celtics,PF
-2,0-0,0,0,1,0-1,0-0,5,A.  Johnson,1,2,0,2,0,1,"December 5, 2016",400899753,0,Celtics,C
+1,1-4,2,1,3,4-9,4-5,27,M.  Smart,2,3,13,5,0,0,"December 5, 2016",400899753,0,Celtics,PG
+3,0-2,5,0,3,2-6,0-0,14,T.  Rozier,0,0,4,3,1,0,"December 5, 2016",400899753,0,Celtics,PG
+4,1-2,0,0,1,3-6,0-0,19,J.  Brown,0,2,7,1,0,0,"December 5, 2016",400899753,0,Celtics,SG
,,,,,,,DNP-COACH'S DECISION,T.  Zeller,,,,,,,"December 5, 2016",400899753,0,Celtics,C
,,,,,,,DNP-COACH'S DECISION,J.  Mickey,,,,,,,"December 5, 2016",400899753,0,Celtics,C
,,,,,,,DNP-COACH'S DECISION,G.  Green,,,,,,,"December 5, 2016",400899753,0,Celtics,SG
+8,0-5,3,1,6,0-6,2-2,29,R.  Anderson,0,2,2,6,1,0,"December 5, 2016",400899753,1,Rockets,PF
+7,3-10,1,2,7,6-15,0-0,33,T.  Ariza,1,2,15,8,0,0,"December 5, 2016",400899753,1,Rockets,SF
-10,0-0,1,1,7,5-7,1-2,22,C.  Capela,2,1,11,9,1,1,"December 5, 2016",400899753,1,Rockets,C
-3,1-3,4,0,4,4-8,0-0,32,P.  Beverley,1,1,9,5,1,1,"December 5, 2016",400899753,1,Rockets,PG
+3,3-5,7,0,7,8-14,18-18,35,J.  Harden,1,2,37,8,3,10,"December 5, 2016",400899753,1,Rockets,PG
+13,0-0,0,1,1,3-5,1-1,19,M.  Harrell,1,2,7,2,0,1,"December 5, 2016",400899753,0,Rockets,PF
-10,1-2,0,0,3,2-5,0-0,18,S.  Dekker,1,1,5,4,1,2,"December 5, 2016",400899753,0,Rockets,SF
-2,0-1,0,0,1,0-2,1-2,8,N.  Hilario,0,0,1,1,1,0,"December 5, 2016",400899753,0,Rockets,C
+1,4-9,3,2,1,6-11,3-4,31,E.  Gordon,0,1,19,1,0,1,"December 5, 2016",400899753,0,Rockets,SG
-2,0-3,1,0,2,0-3,1-2,13,C.  Brewer,0,2,1,2,0,0,"December 5, 2016",400899753,0,Rockets,SG
,,,,,,,DNP-COACH'S DECISION,K.  McDaniels,,,,,,,"December 5, 2016",400899753,0,Rockets,SG
,,,,,,,DNP-COACH'S DECISION,T.  Ennis,,,,,,,"December 5, 2016",400899753,0,Rockets,G
+26,1-3,2,0,9,6-10,4-5,30,J.  Crowder,1,3,17,10,0,1,"December 7, 2016",400899764,1,Celtics,PF
+31,0-3,8,2,5,3-9,4-4,29,A.  Horford,1,2,10,6,0,0,"December 7, 2016",400899764,1,Celtics,PF
-4,0-0,1,0,3,5-7,1-1,23,A.  Johnson,2,3,11,5,0,1,"December 7, 2016",400899764,1,Celtics,C
+19,1-2,3,0,3,5-7,2-2,23,M.  Smart,0,4,13,3,2,2,"December 7, 2016",400899764,1,Celtics,PG
+25,3-5,3,1,4,7-14,6-7,33,A.  Bradley,0,1,23,4,1,1,"December 7, 2016",400899764,1,Celtics,SG
+15,0-2,4,0,3,0-2,0-0,14,J.  Jerebko,1,0,0,4,0,1,"December 7, 2016",400899764,0,Celtics,PF
+16,0-3,2,0,3,4-8,1-1,20,K.  Olynyk,1,1,9,4,1,0,"December 7, 2016",400899764,0,Celtics,PF
+2,0-0,0,0,0,2-3,0-0,2,J.  Mickey,3,0,4,3,0,0,"December 7, 2016",400899764,0,Celtics,C
+2,0-0,1,1,1,0-1,0-0,7,T.  Zeller,0,0,0,1,1,0,"December 7, 2016",400899764,0,Celtics,C
+2,0-0,1,0,1,0-0,0-0,2,D.  Jackson,0,0,0,1,0,0,"December 7, 2016",400899764,0,Celtics,PG
+14,1-4,2,0,4,6-13,3-4,26,T.  Rozier,1,1,16,5,1,0,"December 7, 2016",400899764,0,Celtics,PG
-1,0-1,1,0,1,0-2,1-2,8,G.  Green,0,1,1,1,1,1,"December 7, 2016",400899764,0,Celtics,SG
